Distance(r)           	(g[r])	(gCs[r])           	(gK[r])           	(gCsK[k])
0	2.05423e-88
0.075	1.52748e-55
0.15	7.92365e-268
0.225	3.27547e-80
0.3	1.78687e-51
0.375	9.69816e-81
0.45	9.2192e-77
0.525	4.68555e-81
0.6	5.83421e-57
0.675	3.70135e-52
0.75	2.61214e-76
0.825	7.71835e-38
0.9	0.0349584
0.975	1.24
1.05	3.0074
1.125	2.59738
1.2	1.7289
1.275	1.1543
1.35	0.85138
1.425	0.704687
1.5	0.640012
1.575	0.640957
1.65	0.692412
1.725	0.808566
1.8	0.957366
1.875	1.10176
1.95	1.21111
2.025	1.27202
2.1	1.28243
2.175	1.21773
2.25	1.10417
2.325	0.990935
2.4	0.91029
2.475	0.86849
2.55	0.864948
2.625	0.894597
2.7	0.941122
2.775	0.99955
2.85	1.04853
2.925	1.07932
3	1.08789
3.075	1.07211
3.15	1.04936
3.225	1.01786
3.3	0.984896
3.375	0.958607
#3.45	0.678449
