timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
113001	0.545651	0.54864	0.000405641	0.815279	0.819745	59.3478	-5.33679	-5.3423	60.5512	-4.52151	-4.52256	0.0342789	-1.00077	-0.822301	0.0281529
113201	0.528298	0.548536	0.00040176	0.789351	0.81959	58.78	-5.31039	-5.34213	59.9915	-4.52104	-4.52254	0.0353671	-0.937147	-0.824951	0.028222
113401	0.527805	0.548498	0.000402398	0.788615	0.819534	58.8734	-5.3094	-5.34205	60.0827	-4.52078	-4.52251	0.0374064	-1.0714	-0.828922	0.0289637
113601	0.518681	0.548104	0.000407528	0.774982	0.818945	59.6239	-5.29607	-5.34143	60.9451	-4.52109	-4.52249	0.0395319	-1.00258	-0.832178	0.0292734
113801	0.547541	0.547931	0.000404289	0.818104	0.818685	59.15	-5.33962	-5.34116	60.4905	-4.52151	-4.52247	0.040122	-0.922517	-0.834036	0.0291653
114001	0.510058	0.547732	0.000405774	0.762098	0.818389	59.3673	-5.2837	-5.34085	60.72	-4.5216	-4.52246	0.0402349	-0.784952	-0.834934	0.0288815
114201	0.517411	0.547232	0.000419627	0.773085	0.817641	61.3941	-5.29409	-5.34009	62.8377	-4.52101	-4.52245	0.0409658	-0.907612	-0.834835	0.0285735
114401	0.553134	0.547019	0.000421042	0.826459	0.817323	61.601	-5.3479	-5.33975	63.0834	-4.52144	-4.52243	0.0418204	-1.03586	-0.836648	0.0284814
114601	0.503993	0.546853	0.000420166	0.753037	0.817075	61.4729	-5.2752	-5.33949	62.9554	-4.52216	-4.52242	0.0416549	-0.584844	-0.837031	0.0282486
114801	0.542063	0.5466	0.000422979	0.809919	0.816697	61.8844	-5.33256	-5.33912	63.3523	-4.52264	-4.52242	0.0411108	-0.633436	-0.834401	0.0284233
115001	0.546168	0.546653	0.000418063	0.816052	0.816777	61.1652	-5.33859	-5.3392	62.616	-4.52254	-4.52242	0.0405987	-0.848206	-0.833152	0.0282047
115201	0.543147	0.546627	0.000413108	0.811538	0.816738	60.4402	-5.3339	-5.33916	61.8727	-4.52236	-4.52242	0.0400684	-0.762626	-0.832875	0.0278679
115401	0.540583	0.546576	0.000408352	0.807707	0.816661	59.7445	-5.33005	-5.33908	61.1585	-4.52235	-4.52242	0.039549	-0.77702	-0.831727	0.0276153
115601	0.527854	0.546482	0.000405989	0.788688	0.816521	59.3987	-5.31074	-5.33894	60.7988	-4.52205	-4.52242	0.0390953	-0.978843	-0.833133	0.0275946
115801	0.520543	0.546412	0.000402417	0.777764	0.816416	58.8761	-5.29967	-5.33883	60.2651	-4.52191	-4.52241	0.0387681	-0.892274	-0.835743	0.0278289
116001	0.564356	0.546414	0.00040024	0.843227	0.81642	58.5576	-5.36552	-5.33883	59.9306	-4.5223	-4.52241	0.0383951	-1.02888	-0.837436	0.0277642
116201	0.563036	0.546617	0.000400002	0.841255	0.816722	58.5227	-5.36427	-5.33913	59.8862	-4.52302	-4.52241	0.0380217	-0.843096	-0.838518	0.0276608
116401	0.524804	0.546474	0.000399997	0.784132	0.816509	58.522	-5.30704	-5.33893	59.8535	-4.52291	-4.52242	0.0378562	-0.752736	-0.837248	0.0275008
116601	0.541718	0.546412	0.00039662	0.809403	0.816417	58.028	-5.3322	-5.33884	59.3387	-4.52279	-4.52242	0.0375236	-0.787576	-0.837357	0.0271969
116801	0.561421	0.546394	0.000392254	0.838841	0.81639	57.3892	-5.36121	-5.33882	58.6841	-4.52236	-4.52243	0.0371045	-1.02896	-0.837396	0.0269135
117001	0.534952	0.546457	0.0003954	0.799293	0.816483	57.8495	-5.3216	-5.33891	59.1289	-4.5223	-4.52242	0.036674	-0.87395	-0.839055	0.0270645
117201	0.548699	0.546402	0.000392329	0.819833	0.816402	57.4002	-5.34201	-5.33882	58.666	-4.52218	-4.52242	0.0362796	-0.84561	-0.839138	0.0267604
117401	0.53374	0.546343	0.000390719	0.797483	0.816314	57.1646	-5.31971	-5.33873	58.4178	-4.52223	-4.52242	0.035891	-0.770031	-0.838552	0.0265556
117601	0.510804	0.546117	0.000392397	0.763213	0.815975	57.4101	-5.28508	-5.33839	58.6671	-4.52187	-4.52242	0.0355832	-0.678119	-0.837351	0.0264326
117801	0.523741	0.545824	0.000395738	0.782542	0.815538	57.899	-5.30392	-5.33795	59.1831	-4.52138	-4.52241	0.0355979	-0.984159	-0.837438	0.0262286
118001	0.522867	0.545472	0.00040453	0.781236	0.815011	59.1853	-5.30225	-5.33741	60.5439	-4.52101	-4.52239	0.0363452	-0.954884	-0.8382	0.0260717
118201	0.528781	0.545091	0.000413875	0.790074	0.814442	60.5525	-5.31102	-5.33682	62.007	-4.52094	-4.52238	0.0375027	-0.96932	-0.838873	0.025841
118401	0.537983	0.545002	0.000410522	0.803823	0.81431	60.0619	-5.32579	-5.33668	61.5165	-4.52197	-4.52237	0.0378939	-0.797488	-0.839401	0.0256645
118601	0.546136	0.545111	0.00040842	0.816003	0.814472	59.7544	-5.33915	-5.33684	61.1985	-4.52315	-4.52237	0.0376138	-0.672413	-0.838816	0.0254683
118801	0.594023	0.545429	0.000417069	0.887554	0.814947	61.0198	-5.41085	-5.33733	62.5087	-4.52329	-4.52238	0.0378487	-0.697656	-0.837608	0.0253594
119001	0.567575	0.54546	0.000415548	0.848036	0.814994	60.7973	-5.371	-5.33738	62.2756	-4.52296	-4.52239	0.0378102	-0.732712	-0.834104	0.0264045
119201	0.528776	0.545524	0.000413404	0.790065	0.815089	60.4837	-5.31295	-5.33748	61.9538	-4.52288	-4.52239	0.0376085	-0.433101	-0.831563	0.0268477
119401	0.570512	0.545653	0.000412972	0.852426	0.815283	60.4204	-5.37467	-5.33768	61.8756	-4.52225	-4.52239	0.0372863	-0.981304	-0.83064	0.0269617
119601	0.54551	0.54576	0.000410363	0.815068	0.815442	60.0387	-5.33667	-5.33783	61.4711	-4.52161	-4.52239	0.0370928	-0.983563	-0.832143	0.0269095
119801	0.520651	0.545709	0.000408187	0.777925	0.815366	59.7204	-5.29973	-5.33775	61.1448	-4.5218	-4.52238	0.0370684	-0.734462	-0.833325	0.0268977
120001	0.51624	0.545507	0.000409098	0.771335	0.815064	59.8535	-5.29293	-5.33744	61.2875	-4.5216	-4.52238	0.0369474	-0.725638	-0.832401	0.0267457
120201	0.537676	0.545269	0.000411264	0.803364	0.814709	60.1705	-5.32488	-5.33708	61.6309	-4.52151	-4.52237	0.0370727	-0.931494	-0.831619	0.0265821
120401	0.517033	0.545017	0.000417092	0.77252	0.814332	61.0232	-5.29398	-5.33669	62.5126	-4.52146	-4.52236	0.0371824	-0.816166	-0.832143	0.0264713
120601	0.52671	0.544762	0.000419846	0.786979	0.813951	61.4261	-5.30812	-5.3363	62.9519	-4.52115	-4.52235	0.0374767	-0.800367	-0.831561	0.026263
120801	0.511701	0.544592	0.000420439	0.764553	0.813697	61.5128	-5.2853	-5.33603	63.0716	-4.52075	-4.52234	0.0383363	-0.825782	-0.831825	0.0260654
121001	0.529341	0.544424	0.00041966	0.790909	0.813446	61.3988	-5.31141	-5.33577	63.0003	-4.5205	-4.52232	0.039798	-1.17891	-0.833431	0.026176
121201	0.488474	0.544016	0.000434709	0.729848	0.812837	63.6007	-5.25039	-5.33514	65.3401	-4.52054	-4.5223	0.041646	-0.922273	-0.835456	0.0264184
121401	0.50174	0.543624	0.000447181	0.74967	0.812251	65.4254	-5.27124	-5.33454	67.2473	-4.52157	-4.52229	0.042298	-0.802575	-0.83589	0.0262099
121601	0.538102	0.543498	0.000447954	0.804001	0.812062	65.5385	-5.32618	-5.33435	67.3581	-4.52218	-4.52229	0.0420127	-0.767881	-0.835891	0.025988
121801	0.534946	0.543439	0.000447914	0.799285	0.811974	65.5327	-5.3216	-5.33426	67.3369	-4.52232	-4.52229	0.0416287	-0.839971	-0.835289	0.0259113
122001	0.562652	0.543471	0.000444754	0.840681	0.812023	65.0703	-5.36274	-5.33431	66.8579	-4.52206	-4.52229	0.0412555	-0.898255	-0.83538	0.0257273
122201	0.535269	0.543557	0.000443253	0.799768	0.81215	64.8507	-5.32147	-5.33443	66.6157	-4.5217	-4.52228	0.0410186	-0.929389	-0.83659	0.0256924
122401	0.55365	0.543482	0.000440666	0.827231	0.812038	64.4722	-5.34886	-5.33431	66.2306	-4.52163	-4.52228	0.0408755	-1.02618	-0.837466	0.0255662
122601	0.540221	0.543357	0.000443253	0.807166	0.811852	64.8507	-5.32908	-5.33412	66.6085	-4.52191	-4.52227	0.0406939	-0.938006	-0.838018	0.0255
122801	0.542241	0.543221	0.000443167	0.810184	0.811649	64.838	-5.33246	-5.33392	66.5847	-4.52228	-4.52227	0.0403535	-0.844075	-0.837796	0.0253292
123001	0.529883	0.543257	0.000439996	0.79172	0.811703	64.3742	-5.3144	-5.33397	66.1074	-4.52268	-4.52227	0.0400231	-0.634088	-0.83728	0.0251518
123201	0.552498	0.543374	0.000442637	0.82551	0.811878	64.7606	-5.34874	-5.33416	66.5001	-4.52323	-4.52228	0.039995	-0.63289	-0.836061	0.0251951
123401	0.543734	0.543477	0.000442277	0.812415	0.812031	64.7079	-5.33556	-5.33432	66.4543	-4.52314	-4.52229	0.0402289	-0.759055	-0.835128	0.0251039
123601	0.521826	0.54355	0.000441106	0.779681	0.81214	64.5365	-5.30223	-5.33443	66.2767	-4.52255	-4.52229	0.0400403	-0.591463	-0.834641	0.0249931
123801	0.564603	0.543648	0.000443093	0.843597	0.812287	64.8272	-5.36571	-5.33458	66.5496	-4.52212	-4.52229	0.039715	-0.851178	-0.834236	0.0249414
124001	0.526753	0.543656	0.000440019	0.787043	0.812298	64.3776	-5.30847	-5.33458	66.0857	-4.52143	-4.52229	0.039529	-0.783064	-0.83407	0.0247564
124201	0.510615	0.543605	0.000437492	0.762931	0.812223	64.0079	-5.28378	-5.3345	65.7149	-4.52085	-4.52228	0.0399851	-0.792218	-0.8345	0.0245936
124401	0.50102	0.543289	0.000446136	0.748594	0.81175	65.2725	-5.26932	-5.33401	67.0594	-4.52072	-4.52226	0.0408642	-0.848979	-0.834343	0.0244063
124601	0.519841	0.543001	0.000457064	0.776715	0.811319	66.8714	-5.29758	-5.33357	68.7302	-4.52087	-4.52225	0.0417181	-0.991198	-0.834935	0.0243891
124801	0.521164	0.542906	0.000457282	0.778692	0.811178	66.9033	-5.29986	-5.33342	68.7686	-4.52116	-4.52224	0.0421351	-0.840676	-0.836056	0.0244946
125001	0.53849	0.542854	0.000458971	0.80458	0.8111	67.1503	-5.32587	-5.33333	69.0133	-4.52129	-4.52223	0.0423745	-0.930567	-0.836885	0.0245351
125201	0.526325	0.542533	0.000469521	0.786403	0.81062	68.6939	-5.30784	-5.33285	70.5941	-4.52144	-4.52223	0.0423997	-0.79577	-0.835565	0.0246249
125401	0.502194	0.542386	0.000469572	0.750348	0.8104	68.7012	-5.27206	-5.33262	70.6063	-4.52171	-4.52222	0.0423287	-0.747406	-0.835607	0.0244592
125601	0.516531	0.542294	0.000468404	0.771771	0.810263	68.5304	-5.29377	-5.33248	70.4274	-4.522	-4.52222	0.042059	-0.892028	-0.83648	0.0244249
125801	0.553063	0.54223	0.000466534	0.826354	0.810168	68.2568	-5.34883	-5.33239	70.1407	-4.52247	-4.52222	0.0417421	-1.00043	-0.837521	0.0243896
126001	0.517239	0.542161	0.000463941	0.772828	0.810065	67.8775	-5.29554	-5.33229	69.7412	-4.52271	-4.52222	0.0415099	-0.585046	-0.837183	0.0242831
126201	0.56436	0.54214	0.000463186	0.843234	0.810033	67.7671	-5.36579	-5.33226	69.6139	-4.52256	-4.52223	0.0412638	-0.89523	-0.836468	0.0242748
126401	0.592845	0.542313	0.000464995	0.885794	0.810292	68.0317	-5.40833	-5.33252	69.8772	-4.52254	-4.52223	0.0410215	-1.09788	-0.836982	0.0241799
126601	0.566264	0.542403	0.000465368	0.846079	0.810426	68.0863	-5.36829	-5.33265	69.9209	-4.52221	-4.52223	0.0407216	-0.781675	-0.836836	0.024115
126801	0.556284	0.542386	0.00046247	0.831167	0.810401	67.6622	-5.3533	-5.33263	69.4833	-4.52213	-4.52223	0.0404186	-0.684256	-0.834889	0.0244708
127001	0.523222	0.54247	0.000463339	0.781767	0.810527	67.7895	-5.30359	-5.33275	69.5954	-4.52182	-4.52223	0.0401558	-0.798918	-0.834789	0.024321
127201	0.526617	0.542548	0.000462426	0.78684	0.810642	67.6558	-5.30827	-5.33286	69.4397	-4.52143	-4.52222	0.0400525	-0.907903	-0.836033	0.0243948
127401	0.509319	0.542546	0.000460013	0.760994	0.810639	67.3028	-5.28219	-5.33285	69.0746	-4.52119	-4.52222	0.0401674	-0.795032	-0.837185	0.024432
127601	0.536464	0.542436	0.000460417	0.801553	0.810476	67.3619	-5.32238	-5.33268	69.1443	-4.52083	-4.52221	0.0405333	-1.14969	-0.838198	0.0245891
127801	0.52172	0.542224	0.000463865	0.779523	0.810158	67.8663	-5.30021	-5.33235	69.6993	-4.52069	-4.5222	0.0412941	-0.942711	-0.83923	0.0245941
128001	0.530954	0.541991	0.000468984	0.79332	0.80981	68.6153	-5.3146	-5.332	70.4941	-4.52128	-4.52219	0.0417271	-0.976287	-0.839566	0.0244526
128201	0.533201	0.541864	0.00046884	0.796677	0.809621	68.5942	-5.31805	-5.3318	70.4792	-4.52137	-4.52218	0.0417255	-1.0068	-0.840314	0.024383
128401	0.534137	0.541817	0.000467545	0.798076	0.809551	68.4047	-5.31938	-5.33173	70.2848	-4.5213	-4.52218	0.0417562	-1.02858	-0.841664	0.0245108
128601	0.528619	0.541696	0.000468868	0.789831	0.80937	68.5984	-5.31109	-5.33154	70.487	-4.52126	-4.52217	0.0418276	-0.973367	-0.842514	0.0245334
128801	0.527753	0.541558	0.000470878	0.788537	0.809164	68.8925	-5.31037	-5.33133	70.7876	-4.52183	-4.52217	0.0417413	-0.90438	-0.843151	0.0244719
129001	0.516973	0.541471	0.000471198	0.77243	0.809034	68.9393	-5.29447	-5.3312	70.8253	-4.52204	-4.52216	0.04147	-0.817167	-0.843195	0.0243607
129201	0.552744	0.541514	0.000470808	0.825877	0.809098	68.8822	-5.3479	-5.33126	70.7525	-4.52202	-4.52216	0.0412065	-1.0437	-0.844478	0.0245383
129401	0.550206	0.541496	0.000470413	0.822085	0.809071	68.8244	-5.34456	-5.33123	70.6791	-4.52247	-4.52216	0.0409391	-0.842503	-0.844575	0.0245289
129601	0.568421	0.541588	0.000469048	0.849301	0.809209	68.6247	-5.37192	-5.33137	70.4737	-4.52262	-4.52217	0.0407254	-0.841825	-0.844519	0.0243864
129801	0.570827	0.541543	0.000468866	0.852896	0.809142	68.598	-5.37571	-5.33131	70.429	-4.52281	-4.52217	0.0405983	-0.815762	-0.843026	0.0246478
130001	0.536179	0.54166	0.000468248	0.801127	0.809316	68.5075	-5.32436	-5.33149	70.3446	-4.52323	-4.52218	0.0406388	-0.507093	-0.842068	0.0246699
130201	0.558646	0.541782	0.000468386	0.834696	0.809498	68.5278	-5.35854	-5.33168	70.3878	-4.52384	-4.52218	0.0411877	-0.552018	-0.840581	0.0248589
130401	0.575367	0.541884	0.000471088	0.859679	0.809651	68.9231	-5.38325	-5.33185	70.802	-4.52357	-4.52219	0.042081	-0.626127	-0.838417	0.0255119
130601	0.50827	0.541974	0.000472382	0.759427	0.809786	69.1124	-5.28191	-5.33199	70.9973	-4.52248	-4.5222	0.0421488	-0.552651	-0.837339	0.0256149
130801	0.53157	0.541837	0.000472688	0.794241	0.809581	69.1573	-5.31576	-5.33178	71.0338	-4.52152	-4.5222	0.0419268	-0.902683	-0.836757	0.0255764
131001	0.512562	0.541752	0.000470981	0.76584	0.809454	68.9075	-5.28642	-5.33165	70.7911	-4.52058	-4.52219	0.0422294	-1.08742	-0.837792	0.0256418
131201	0.499022	0.541477	0.000480317	0.745609	0.809043	70.2734	-5.26527	-5.33122	72.2589	-4.51966	-4.52218	0.0438024	-1.14245	-0.839507	0.0259548
131401	0.488877	0.541167	0.000493906	0.730451	0.80858	72.2615	-5.25003	-5.33074	74.3964	-4.51957	-4.52216	0.0463999	-1.02956	-0.84107	0.0262312
131601	0.507936	0.540906	0.000501987	0.758928	0.808189	73.4438	-5.27878	-5.33034	75.6923	-4.51985	-4.52215	0.0485571	-1.18538	-0.842717	0.0265215
