time-step	lambda
0	-0.999982
1	-0.999926
2	-0.999834
3	-0.999705
4	-0.999539
5	-0.999336
6	-0.999096
7	-0.998819
8	-0.998506
9	-0.998156
10	-0.997769
11	-0.997345
12	-0.996884
13	-0.996387
14	-0.995853
15	-0.995283
16	-0.994676
17	-0.994032
18	-0.993352
19	-0.992636
20	-0.991883
21	-0.991094
22	-0.990268
23	-0.989407
24	-0.988509
25	-0.987576
26	-0.986606
27	-0.985601
28	-0.98456
29	-0.983483
30	-0.98237
31	-0.981223
32	-0.98004
33	-0.978821
34	-0.977568
35	-0.976279
36	-0.974956
37	-0.973598
38	-0.972206
39	-0.970779
40	-0.969318
41	-0.967823
42	-0.966294
43	-0.964732
44	-0.963136
45	-0.961507
46	-0.959845
47	-0.95815
48	-0.956422
49	-0.954662
50	-0.95287
51	-0.951047
52	-0.949192
53	-0.947305
54	-0.945388
55	-0.94344
56	-0.941462
57	-0.939454
58	-0.937416
59	-0.93535
60	-0.933254
61	-0.93113
62	-0.928978
63	-0.926799
64	-0.924592
65	-0.922359
66	-0.920099
67	-0.917814
68	-0.915504
69	-0.913169
70	-0.91081
71	-0.908427
72	-0.906021
73	-0.903593
74	-0.901143
75	-0.898672
76	-0.896181
77	-0.89367
78	-0.891139
79	-0.88859
80	-0.886024
81	-0.88344
82	-0.88084
83	-0.878224
84	-0.875594
85	-0.87295
86	-0.870292
87	-0.867622
88	-0.864941
89	-0.862249
90	-0.859547
91	-0.856837
92	-0.854118
93	-0.851392
94	-0.84866
95	-0.845922
96	-0.84318
97	-0.840434
98	-0.837686
99	-0.834935
100	-0.832184
101	-0.829433
102	-0.826682
103	-0.823934
104	-0.821188
105	-0.818445
106	-0.815707
107	-0.812974
108	-0.810247
109	-0.807527
110	-0.804815
111	-0.802111
112	-0.799417
113	-0.796732
114	-0.794058
115	-0.791396
116	-0.788746
117	-0.786108
118	-0.783484
119	-0.780874
120	-0.778279
121	-0.775698
122	-0.773134
123	-0.770585
124	-0.768053
125	-0.765538
126	-0.763041
127	-0.760562
128	-0.7581
129	-0.755658
130	-0.753234
131	-0.750829
132	-0.748443
133	-0.746078
134	-0.743731
135	-0.741405
136	-0.739098
137	-0.736812
138	-0.734546
139	-0.7323
140	-0.730074
141	-0.727868
142	-0.725683
143	-0.723518
144	-0.721373
145	-0.719248
146	-0.717142
147	-0.715057
148	-0.712991
149	-0.710945
150	-0.708918
151	-0.70691
152	-0.704922
153	-0.702952
154	-0.701
155	-0.699067
156	-0.697152
157	-0.695255
158	-0.693376
159	-0.691514
160	-0.689669
161	-0.687841
162	-0.686029
163	-0.684234
164	-0.682454
165	-0.680691
166	-0.678943
167	-0.67721
168	-0.675492
169	-0.673788
170	-0.672099
171	-0.670423
172	-0.668762
173	-0.667114
174	-0.665479
175	-0.663857
176	-0.662247
177	-0.66065
178	-0.659065
179	-0.657492
180	-0.65593
181	-0.65438
182	-0.65284
183	-0.651312
184	-0.649793
185	-0.648286
186	-0.646788
187	-0.6453
188	-0.643821
189	-0.642352
190	-0.640892
191	-0.639441
192	-0.637998
193	-0.636564
194	-0.635139
195	-0.633721
196	-0.632311
197	-0.630909
198	-0.629515
199	-0.628128
200	-0.626748
201	-0.625374
202	-0.624008
203	-0.622648
204	-0.621295
205	-0.619948
206	-0.618608
207	-0.617273
208	-0.615945
209	-0.614622
210	-0.613304
211	-0.611993
212	-0.610686
213	-0.609385
214	-0.608089
215	-0.606798
216	-0.605512
217	-0.604231
218	-0.602955
219	-0.601683
220	-0.600416
221	-0.599153
222	-0.597895
223	-0.596642
224	-0.595392
225	-0.594147
226	-0.592907
227	-0.59167
228	-0.590437
229	-0.589209
230	-0.587985
231	-0.586764
232	-0.585548
233	-0.584336
234	-0.583128
235	-0.581923
236	-0.580723
237	-0.579527
238	-0.578335
239	-0.577147
240	-0.575962
241	-0.574782
242	-0.573606
243	-0.572434
244	-0.571267
245	-0.570103
246	-0.568943
247	-0.567788
248	-0.566637
249	-0.565491
250	-0.564348
251	-0.56321
252	-0.562077
253	-0.560947
254	-0.559823
255	-0.558703
256	-0.557587
257	-0.556476
258	-0.55537
259	-0.554268
260	-0.553171
261	-0.552079
262	-0.550992
263	-0.549909
264	-0.548831
265	-0.547759
266	-0.54669
267	-0.545627
268	-0.544569
269	-0.543515
270	-0.542467
271	-0.541423
272	-0.540384
273	-0.53935
274	-0.538321
275	-0.537297
276	-0.536277
277	-0.535262
278	-0.534253
279	-0.533247
280	-0.532247
281	-0.531251
282	-0.53026
283	-0.529273
284	-0.528291
285	-0.527314
286	-0.526341
287	-0.525372
288	-0.524408
289	-0.523448
290	-0.522492
291	-0.521541
292	-0.520594
293	-0.519651
294	-0.518712
295	-0.517777
296	-0.516846
297	-0.515919
298	-0.514996
299	-0.514077
300	-0.513162
301	-0.512251
302	-0.511343
303	-0.51044
304	-0.50954
305	-0.508644
306	-0.507751
307	-0.506863
308	-0.505978
309	-0.505096
310	-0.504218
311	-0.503344
312	-0.502474
313	-0.501607
314	-0.500744
315	-0.499884
316	-0.499028
317	-0.498175
318	-0.497327
319	-0.496481
320	-0.495639
321	-0.494801
322	-0.493967
323	-0.493136
324	-0.492308
325	-0.491484
326	-0.490664
327	-0.489847
328	-0.489033
329	-0.488223
330	-0.487417
331	-0.486614
332	-0.485815
333	-0.485019
334	-0.484226
335	-0.483437
336	-0.482651
337	-0.481869
338	-0.48109
339	-0.480314
340	-0.479542
341	-0.478773
342	-0.478007
343	-0.477244
344	-0.476485
345	-0.475729
346	-0.474976
347	-0.474226
348	-0.473479
349	-0.472735
350	-0.471994
351	-0.471256
352	-0.470521
353	-0.469788
354	-0.469059
355	-0.468332
356	-0.467609
357	-0.466888
358	-0.466169
359	-0.465453
360	-0.46474
361	-0.46403
362	-0.463322
363	-0.462616
364	-0.461913
365	-0.461212
366	-0.460514
367	-0.459818
368	-0.459124
369	-0.458433
370	-0.457744
371	-0.457057
372	-0.456372
373	-0.455689
374	-0.455008
375	-0.45433
376	-0.453653
377	-0.452978
378	-0.452306
379	-0.451635
380	-0.450966
381	-0.450298
382	-0.449633
383	-0.448969
384	-0.448307
385	-0.447646
386	-0.446987
387	-0.44633
388	-0.445674
389	-0.44502
390	-0.444367
391	-0.443716
392	-0.443066
393	-0.442417
394	-0.44177
395	-0.441124
396	-0.440479
397	-0.439835
398	-0.439193
399	-0.438551
400	-0.437911
401	-0.437272
402	-0.436634
403	-0.435997
404	-0.435361
405	-0.434726
406	-0.434092
407	-0.433459
408	-0.432827
409	-0.432196
410	-0.431566
411	-0.430936
412	-0.430308
413	-0.42968
414	-0.429053
415	-0.428427
416	-0.427802
417	-0.427177
418	-0.426554
419	-0.425931
420	-0.425309
421	-0.424688
422	-0.424068
423	-0.423449
424	-0.42283
425	-0.422213
426	-0.421596
427	-0.42098
428	-0.420365
429	-0.419751
430	-0.419138
431	-0.418526
432	-0.417915
433	-0.417305
434	-0.416695
435	-0.416087
436	-0.41548
437	-0.414874
438	-0.41427
439	-0.413666
440	-0.413063
441	-0.412462
442	-0.411862
443	-0.411263
444	-0.410665
445	-0.410069
446	-0.409474
447	-0.40888
448	-0.408287
449	-0.407696
450	-0.407107
451	-0.406519
452	-0.405932
453	-0.405346
454	-0.404763
455	-0.40418
456	-0.4036
457	-0.403021
458	-0.402443
459	-0.401867
460	-0.401293
461	-0.400721
462	-0.40015
463	-0.399581
464	-0.399014
465	-0.398448
466	-0.397885
467	-0.397323
468	-0.396763
469	-0.396205
470	-0.395649
471	-0.395095
472	-0.394543
473	-0.393993
474	-0.393445
475	-0.392899
476	-0.392355
477	-0.391814
478	-0.391274
479	-0.390737
480	-0.390201
481	-0.389668
482	-0.389137
483	-0.388608
484	-0.388081
485	-0.387557
486	-0.387035
487	-0.386515
488	-0.385997
489	-0.385481
490	-0.384968
491	-0.384456
492	-0.383947
493	-0.38344
494	-0.382935
495	-0.382432
496	-0.381932
497	-0.381433
498	-0.380937
499	-0.380442
500	-0.37995
501	-0.379459
502	-0.378971
503	-0.378484
504	-0.377999
505	-0.377517
506	-0.377036
507	-0.376556
508	-0.376079
509	-0.375603
510	-0.375129
511	-0.374657
512	-0.374186
513	-0.373716
514	-0.373249
515	-0.372783
516	-0.372318
517	-0.371855
518	-0.371393
519	-0.370932
520	-0.370473
521	-0.370015
522	-0.369558
523	-0.369103
524	-0.368649
525	-0.368196
526	-0.367744
527	-0.367293
528	-0.366844
529	-0.366395
530	-0.365948
531	-0.365502
532	-0.365057
533	-0.364612
534	-0.364169
535	-0.363727
536	-0.363286
537	-0.362846
538	-0.362407
539	-0.361969
540	-0.361532
541	-0.361096
542	-0.360662
543	-0.360228
544	-0.359795
545	-0.359364
546	-0.358933
547	-0.358504
548	-0.358076
549	-0.357649
550	-0.357224
551	-0.356799
552	-0.356377
553	-0.355955
554	-0.355535
555	-0.355116
556	-0.354699
557	-0.354283
558	-0.353869
559	-0.353456
560	-0.353045
561	-0.352636
562	-0.352228
563	-0.351823
564	-0.351419
565	-0.351017
566	-0.350617
567	-0.350219
568	-0.349822
569	-0.349428
570	-0.349036
571	-0.348646
572	-0.348258
573	-0.347873
574	-0.347489
575	-0.347108
576	-0.346729
577	-0.346353
578	-0.345978
579	-0.345606
580	-0.345236
581	-0.344869
582	-0.344504
583	-0.344141
584	-0.34378
585	-0.343422
586	-0.343066
587	-0.342712
588	-0.342361
589	-0.342011
590	-0.341664
591	-0.34132
592	-0.340977
593	-0.340637
594	-0.340298
595	-0.339962
596	-0.339628
597	-0.339296
598	-0.338965
599	-0.338637
600	-0.338311
601	-0.337986
602	-0.337664
603	-0.337343
604	-0.337024
605	-0.336706
606	-0.336391
607	-0.336076
608	-0.335764
