timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
102201	0.392189	0.387562	0.000265742	0.585985	0.579071	38.8797	-5.86463	-5.85839	39.0155	-5.27865	-5.27932	0.0147192	-0.934446	-0.759856	0.0153611
102401	0.383104	0.386193	0.000280525	0.572411	0.577026	41.0426	-5.85137	-5.85631	41.2667	-5.27896	-5.27928	0.01457	-0.796038	-0.759894	0.0148189
102601	0.357391	0.385905	0.000273415	0.533993	0.576597	40.0024	-5.81263	-5.85585	40.2427	-5.27864	-5.27925	0.0144597	-0.775627	-0.766605	0.0145479
102801	0.373286	0.384861	0.000272142	0.557742	0.575037	39.8161	-5.83632	-5.85423	40.18	-5.27858	-5.2792	0.0157551	-0.888009	-0.77433	0.0144054
103001	0.387723	0.3844	0.000263479	0.579312	0.574347	38.5487	-5.85859	-5.85353	38.9318	-5.27928	-5.27918	0.0151574	-0.790717	-0.776947	0.013597
103201	0.394955	0.384766	0.000253329	0.590119	0.574895	37.0637	-5.86988	-5.8541	37.4569	-5.27976	-5.2792	0.0148565	-0.826009	-0.778929	0.0129083
103401	0.386812	0.384571	0.000243812	0.577951	0.574603	35.6712	-5.85752	-5.85384	36.0203	-5.27957	-5.27924	0.0150869	-0.718596	-0.774056	0.0127648
103601	0.359168	0.384604	0.000240148	0.536647	0.574652	35.1352	-5.81571	-5.85389	35.4601	-5.27906	-5.27924	0.0143647	-0.717112	-0.774205	0.012506
103801	0.389345	0.38416	0.000241977	0.581737	0.573988	35.4027	-5.86046	-5.85321	35.7245	-5.27872	-5.27922	0.0139962	-0.916831	-0.777444	0.0123818
104001	0.374195	0.384534	0.000239313	0.5591	0.574548	35.013	-5.83771	-5.85374	35.2728	-5.27861	-5.27919	0.0145755	-0.88355	-0.786696	0.0135825
104201	0.403484	0.384828	0.000234054	0.602861	0.574987	34.2436	-5.88233	-5.85417	34.4984	-5.27947	-5.27918	0.0142522	-0.918706	-0.793241	0.0138445
104401	0.391101	0.385334	0.000231033	0.58436	0.575743	33.8016	-5.86448	-5.85495	34.0989	-5.28012	-5.27921	0.0149309	-0.715076	-0.79379	0.0135029
104601	0.407198	0.385679	0.000225819	0.608411	0.576258	33.0387	-5.88866	-5.85551	33.3928	-5.28025	-5.27925	0.0171127	-0.754792	-0.789743	0.0133062
104801	0.376001	0.386146	0.00022708	0.561798	0.576957	33.2232	-5.84163	-5.85625	33.6454	-5.27984	-5.27929	0.0182235	-0.584163	-0.785395	0.0133652
105001	0.381491	0.3863	0.000221728	0.570002	0.577187	32.4402	-5.84955	-5.85649	32.8561	-5.27955	-5.2793	0.0178746	-0.768157	-0.784795	0.0130795
105201	0.375174	0.386501	0.000225911	0.560562	0.577487	33.0522	-5.8405	-5.85681	33.4746	-5.27993	-5.27932	0.0176012	-0.738617	-0.786365	0.0129983
105401	0.382677	0.386254	0.000226194	0.571774	0.577118	33.0936	-5.85111	-5.85645	33.4701	-5.27934	-5.27933	0.0174376	-0.794312	-0.784173	0.0129128
105601	0.37336	0.386603	0.000225709	0.557853	0.57764	33.0227	-5.83667	-5.85696	33.3677	-5.27882	-5.27932	0.0170267	-0.936684	-0.790882	0.0139916
105801	0.405009	0.386453	0.000222624	0.60514	0.577416	32.5713	-5.88414	-5.85673	32.9218	-5.279	-5.27931	0.0168735	-0.968018	-0.795983	0.0142566
106001	0.415747	0.386967	0.00022583	0.621184	0.578183	33.0403	-5.90057	-5.85749	33.3737	-5.27938	-5.27931	0.0163729	-0.830625	-0.796697	0.013901
106201	0.388408	0.387312	0.000225336	0.580336	0.578698	32.968	-5.85971	-5.85801	33.2955	-5.27937	-5.27931	0.0158563	-0.78999	-0.796635	0.0135034
106401	0.378963	0.387289	0.000226962	0.566223	0.578664	33.2059	-5.84546	-5.85797	33.5247	-5.27924	-5.27931	0.0153647	-0.837387	-0.798069	0.0133588
106601	0.400585	0.387453	0.000223976	0.59853	0.578909	32.7692	-5.87779	-5.85821	33.076	-5.27926	-5.27931	0.0149112	-0.896917	-0.800991	0.0133476
106801	0.397815	0.387682	0.000219539	0.594392	0.579251	32.12	-5.874	-5.85856	32.4213	-5.27961	-5.27931	0.0145074	-0.723734	-0.801276	0.0130463
107001	0.402835	0.387758	0.000216911	0.601893	0.579365	31.7354	-5.88219	-5.85869	32.0449	-5.28029	-5.27933	0.0148936	-0.555077	-0.795249	0.0139916
107201	0.405639	0.388045	0.000216721	0.606081	0.579794	31.7076	-5.88655	-5.85915	32.0741	-5.28047	-5.27936	0.0167576	-0.619371	-0.787442	0.0158897
107401	0.397119	0.388498	0.000220265	0.593352	0.580471	32.2261	-5.87353	-5.85985	32.6692	-5.28018	-5.27938	0.0178545	-0.556932	-0.783131	0.0162108
107601	0.399272	0.388878	0.000224696	0.596569	0.581038	32.8744	-5.87656	-5.86044	33.358	-5.27999	-5.2794	0.018265	-0.743232	-0.780307	0.0164239
107801	0.391342	0.389046	0.000225258	0.58472	0.581289	32.9567	-5.86467	-5.8607	33.445	-5.27995	-5.27942	0.0182094	-0.691739	-0.778795	0.0162509
108001	0.375488	0.388869	0.000224622	0.561031	0.581025	32.8636	-5.84115	-5.86046	33.3131	-5.28012	-5.27943	0.0185438	-0.618555	-0.775217	0.0164714
108201	0.390862	0.388989	0.000233332	0.584003	0.581205	34.138	-5.86364	-5.86065	34.5976	-5.27964	-5.27945	0.0185565	-0.828282	-0.775056	0.0163877
108401	0.395855	0.389217	0.000230433	0.591463	0.581545	33.7138	-5.86981	-5.86098	34.142	-5.27835	-5.27943	0.0186685	-1.08402	-0.780252	0.0172127
108601	0.394178	0.388943	0.00022958	0.588957	0.581135	33.5889	-5.86691	-5.86054	34.0838	-5.27796	-5.2794	0.0210457	-1.22611	-0.786729	0.0186295
108801	0.368537	0.388708	0.000228333	0.550647	0.580785	33.4066	-5.82893	-5.86016	33.9481	-5.27828	-5.27937	0.0230547	-0.950711	-0.794064	0.0206819
109001	0.375642	0.388364	0.000230134	0.561261	0.580271	33.67	-5.83996	-5.85962	34.2624	-5.2787	-5.27935	0.0236656	-0.798472	-0.795474	0.0203406
109201	0.376473	0.387951	0.000236091	0.562503	0.579654	34.5416	-5.84189	-5.859	35.1571	-5.27939	-5.27935	0.0234163	-0.777716	-0.794262	0.0200383
109401	0.423362	0.388351	0.000244832	0.632562	0.580251	35.8205	-5.913	-5.85961	36.4914	-5.28043	-5.27936	0.0235661	-0.792157	-0.795571	0.019717
109601	0.403783	0.388533	0.000243489	0.603309	0.580524	35.6239	-5.88418	-5.85991	36.3268	-5.28087	-5.27939	0.0255058	-0.592162	-0.790413	0.0207155
109801	0.381649	0.388981	0.000252444	0.570238	0.581193	36.9341	-5.85161	-5.86061	37.7702	-5.28137	-5.27942	0.0290312	-0.524337	-0.78751	0.0207854
110001	0.415108	0.38924	0.00025509	0.62023	0.58158	37.3212	-5.90147	-5.86104	38.2374	-5.28124	-5.27946	0.0331886	-0.597856	-0.783826	0.0210776
110201	0.393222	0.389479	0.000253511	0.587528	0.581937	37.0903	-5.86855	-5.86143	38.0699	-5.28102	-5.27949	0.0360664	-0.454119	-0.778219	0.0222624
110401	0.402581	0.390163	0.000278732	0.601512	0.582959	40.7803	-5.88285	-5.86248	41.9618	-5.28133	-5.27952	0.0387103	-0.493468	-0.775632	0.0223861
110601	0.399354	0.390646	0.000288133	0.596691	0.58368	42.1556	-5.87796	-5.86324	43.494	-5.28127	-5.27956	0.0422188	-0.435905	-0.770637	0.0233172
110801	0.421538	0.390779	0.000286611	0.629837	0.583878	41.933	-5.91038	-5.86346	43.2744	-5.28055	-5.27958	0.043556	-0.819313	-0.766674	0.0241144
111001	0.378305	0.390736	0.000286019	0.565241	0.583815	41.8463	-5.84526	-5.86341	43.1595	-5.28002	-5.2796	0.0433407	-0.72014	-0.765689	0.0238583
111201	0.392819	0.390808	0.000283105	0.586926	0.583922	41.42	-5.8666	-5.86352	42.7151	-5.27967	-5.2796	0.0426356	-0.861664	-0.767028	0.0235732
111401	0.393723	0.390809	0.000278867	0.588277	0.583924	40.8	-5.86878	-5.86353	42.0702	-5.2805	-5.27961	0.0421423	-0.662467	-0.767373	0.0232955
111601	0.413532	0.391166	0.000283967	0.617875	0.584457	41.5461	-5.89885	-5.86409	42.8817	-5.28098	-5.27963	0.0432652	-0.621898	-0.765445	0.0232362
111801	0.416355	0.391344	0.000285611	0.622093	0.584722	41.7867	-5.90289	-5.86437	43.1457	-5.28079	-5.27965	0.0442437	-0.620398	-0.761954	0.0236673
112001	0.402775	0.391547	0.00028732	0.601803	0.585027	42.0367	-5.88235	-5.8647	43.418	-5.28055	-5.27967	0.0446924	-0.673513	-0.759215	0.0237584
112201	0.394115	0.39169	0.000284277	0.588863	0.58524	41.5915	-5.86892	-5.86492	42.9676	-5.28006	-5.27968	0.0444071	-0.709674	-0.758337	0.0234288
112401	0.383884	0.391725	0.000280602	0.573577	0.585293	41.0538	-5.85339	-5.86497	42.4105	-5.27982	-5.27968	0.0437457	-0.704563	-0.758483	0.0230796
112601	0.397847	0.391564	0.000279031	0.59444	0.585051	40.824	-5.87449	-5.86474	42.1532	-5.28005	-5.27969	0.0431169	-0.694428	-0.756972	0.0228708
112801	0.419065	0.391867	0.000281883	0.626141	0.585505	41.2412	-5.90666	-5.8652	42.5868	-5.28052	-5.2797	0.0428107	-0.71501	-0.756411	0.0225585
113001	0.396453	0.391809	0.000279671	0.592356	0.585418	40.9176	-5.87286	-5.86513	42.2335	-5.28051	-5.27971	0.0428626	-0.611204	-0.7531	0.0229819
113201	0.426264	0.391886	0.000277806	0.636899	0.585533	40.6448	-5.91711	-5.86525	41.949	-5.28021	-5.27972	0.0426426	-0.779178	-0.750898	0.0230198
113401	0.377837	0.3921	0.000281122	0.564542	0.585853	41.1298	-5.8444	-5.86558	42.4328	-5.27985	-5.27972	0.0421146	-0.664272	-0.750902	0.0227008
113601	0.411655	0.39209	0.000283505	0.61507	0.585838	41.4786	-5.89464	-5.86556	42.7578	-5.27957	-5.27972	0.0415059	-0.884209	-0.750984	0.0226044
113801	0.36713	0.392135	0.000281428	0.548544	0.585905	41.1747	-5.82828	-5.86563	42.4339	-5.27974	-5.27972	0.0409104	-0.622877	-0.751575	0.0223624
114001	0.412322	0.392005	0.00028051	0.616067	0.58571	41.0404	-5.89561	-5.86543	42.2816	-5.27954	-5.27972	0.0403326	-0.940096	-0.751096	0.0221695
114201	0.403029	0.391995	0.000281263	0.602181	0.585696	41.1505	-5.88145	-5.86541	42.3761	-5.27927	-5.27972	0.0398713	-0.888672	-0.752467	0.0220935
114401	0.387436	0.391907	0.000280269	0.578884	0.585564	41.0051	-5.85807	-5.86527	42.2218	-5.27919	-5.27971	0.03951	-0.81648	-0.752958	0.021877
114601	0.391289	0.391891	0.000277887	0.584642	0.58554	40.6566	-5.86305	-5.86524	41.8598	-5.27841	-5.2797	0.0397488	-1.03922	-0.75518	0.0220107
114801	0.36003	0.391669	0.000278876	0.537935	0.585208	40.8013	-5.81579	-5.86488	42.0583	-5.27785	-5.27968	0.0413418	-1.06266	-0.759224	0.0229498
115001	0.383336	0.391381	0.000282133	0.572758	0.584778	41.2779	-5.85054	-5.86443	42.6285	-5.27778	-5.27965	0.0440199	-1.12022	-0.763573	0.0240507
115201	0.397758	0.391308	0.000280309	0.594306	0.58467	41.0109	-5.87284	-5.8643	42.3698	-5.27853	-5.27963	0.0455344	-0.946655	-0.766677	0.0245401
115401	0.413451	0.391438	0.00027892	0.617754	0.584864	40.8078	-5.89728	-5.86449	42.1395	-5.27953	-5.27962	0.0453135	-0.977668	-0.768918	0.0246287
115601	0.416065	0.391598	0.000279832	0.62166	0.585103	40.9412	-5.90296	-5.86473	42.2937	-5.2813	-5.27963	0.0454965	-0.505747	-0.768153	0.0245112
115801	0.407026	0.392028	0.00029151	0.608154	0.585745	42.6497	-5.89003	-5.8654	44.1666	-5.28188	-5.27966	0.0486106	-0.300031	-0.763721	0.0257543
116001	0.435728	0.39246	0.000303759	0.651039	0.586391	44.4418	-5.932	-5.86607	46.0935	-5.28096	-5.27968	0.050798	-0.840862	-0.761789	0.0260375
116201	0.404341	0.392752	0.000307818	0.604142	0.586826	45.0356	-5.88428	-5.86652	46.7179	-5.28014	-5.27969	0.0507352	-0.587241	-0.761208	0.0258334
116401	0.377829	0.392839	0.000307381	0.564529	0.586957	44.9717	-5.84444	-5.86665	46.6386	-5.27992	-5.2797	0.0501996	-0.664436	-0.760331	0.0257546
116601	0.44953	0.393175	0.000320971	0.671661	0.587459	46.96	-5.95189	-5.86716	48.6315	-5.28023	-5.2797	0.0496694	-0.945093	-0.761576	0.0257164
116801	0.408717	0.39337	0.000324029	0.61068	0.58775	47.4075	-5.89095	-5.86746	49.0838	-5.28027	-5.27971	0.0494556	-0.735429	-0.760604	0.0256337
117001	0.393171	0.393536	0.000324058	0.587453	0.587998	47.4117	-5.86763	-5.86771	49.0818	-5.28018	-5.27971	0.0490117	-0.790357	-0.761361	0.0254115
117201	0.391186	0.39352	0.000320704	0.584487	0.587974	46.9211	-5.86436	-5.86769	48.57	-5.27987	-5.27972	0.0486391	-0.767199	-0.761561	0.0251286
117401	0.414475	0.393429	0.00032057	0.619284	0.587839	46.9014	-5.89797	-5.86755	48.5388	-5.27869	-5.27971	0.0483548	-1.03766	-0.761727	0.0249939
117601	0.391714	0.393379	0.000320208	0.585276	0.587763	46.8484	-5.86364	-5.86746	48.4821	-5.27836	-5.2797	0.0489708	-1.116	-0.76454	0.0255068
117801	0.381062	0.393271	0.000317873	0.56936	0.587601	46.5068	-5.84786	-5.86728	48.1507	-5.2785	-5.27968	0.0496851	-1.07287	-0.768431	0.0265612
118001	0.380272	0.393038	0.000319665	0.56818	0.587254	46.769	-5.84713	-5.86693	48.438	-5.27895	-5.27967	0.0497988	-0.909701	-0.770247	0.026599
118201	0.402741	0.393026	0.000316769	0.601752	0.587236	46.3453	-5.88109	-5.8669	47.9982	-5.27934	-5.27967	0.0494503	-0.905186	-0.771536	0.0264824
118401	0.367131	0.393002	0.000314638	0.548545	0.587201	46.0334	-5.82805	-5.86687	47.6684	-5.27951	-5.27966	0.0489546	-0.625792	-0.771891	0.0262963
118601	0.404186	0.392958	0.000312443	0.60391	0.587135	45.7124	-5.88313	-5.8668	47.3308	-5.27922	-5.27966	0.0484919	-1.00558	-0.772776	0.026215
118801	0.417707	0.392946	0.000310069	0.624112	0.587117	45.365	-5.90337	-5.86677	46.9677	-5.27926	-5.27966	0.0481247	-0.938556	-0.773831	0.0260851
119001	0.398231	0.393084	0.000309892	0.595014	0.587323	45.3391	-5.87484	-5.86698	46.924	-5.27983	-5.27966	0.0476467	-0.657598	-0.774265	0.0258729
119201	0.412689	0.393171	0.000307509	0.616615	0.587452	44.9905	-5.89669	-5.86711	46.5646	-5.28007	-5.27966	0.0472313	-0.605591	-0.77204	0.0260909
119401	0.413059	0.393284	0.000306561	0.617168	0.587622	44.8519	-5.89658	-5.86728	46.4158	-5.27941	-5.27966	0.0467867	-0.812866	-0.770714	0.026012
119601	0.396156	0.393409	0.000309837	0.591913	0.587808	45.331	-5.87054	-5.86746	46.872	-5.27863	-5.27965	0.0466401	-0.877095	-0.771648	0.0259013
119801	0.370184	0.393381	0.000308264	0.553107	0.587766	45.1009	-5.83158	-5.86741	46.6335	-5.27847	-5.27964	0.0470801	-0.907845	-0.773465	0.0260192
120001	0.390008	0.393258	0.000308262	0.582727	0.587583	45.1007	-5.86145	-5.86721	46.6455	-5.27872	-5.27963	0.0473383	-0.910432	-0.774884	0.0259718
120201	0.373356	0.393264	0.000305808	0.557846	0.587591	44.7416	-5.837	-5.86722	46.2708	-5.27916	-5.27962	0.0471663	-0.595761	-0.775373	0.0258051
120401	0.418928	0.393318	0.00030555	0.625937	0.587672	44.7039	-5.90471	-5.86729	46.2095	-5.27877	-5.27962	0.0469136	-0.989906	-0.775007	0.0257465
120601	0.374796	0.393123	0.00030867	0.559998	0.587381	45.1603	-5.83813	-5.86699	46.7039	-5.27813	-5.27961	0.0475117	-1.04906	-0.776506	0.025791
120801	0.40974	0.393114	0.000307113	0.612209	0.587368	44.9325	-5.89105	-5.86696	46.4673	-5.27884	-5.2796	0.0480014	-0.978257	-0.778924	0.026194
121001	0.377023	0.393092	0.000305353	0.563325	0.587335	44.6751	-5.84289	-5.86693	46.1924	-5.27956	-5.27959	0.0476394	-0.600129	-0.778955	0.0260712
121201	0.413361	0.393096	0.000303158	0.617619	0.58734	44.354	-5.89723	-5.86693	45.8572	-5.27961	-5.27959	0.0471909	-0.804122	-0.778026	0.0259486
121401	0.403939	0.393278	0.000304446	0.603542	0.587613	44.5424	-5.88305	-5.8672	46.0306	-5.27951	-5.27959	0.046751	-0.733557	-0.777826	0.0257397
121601	0.381869	0.393281	0.00030221	0.570566	0.587618	44.2153	-5.84926	-5.86721	45.6924	-5.2787	-5.27959	0.0464526	-0.81099	-0.778053	0.0255137
121801	0.363832	0.393094	0.00030351	0.543617	0.587338	44.4054	-5.82142	-5.86691	45.9199	-5.2778	-5.27958	0.0472146	-0.962992	-0.779059	0.0254693
122001	0.40543	0.392912	0.000305896	0.60577	0.587066	44.7545	-5.88346	-5.86662	46.3232	-5.27769	-5.27956	0.0488722	-1.17236	-0.78127	0.0258019
122201	0.401985	0.392909	0.000305178	0.600622	0.587062	44.6494	-5.87873	-5.86661	46.2055	-5.27811	-5.27954	0.0500823	-1.12352	-0.784187	0.026554
122401	0.396311	0.392919	0.000303144	0.592144	0.587077	44.3518	-5.87078	-5.86661	45.8914	-5.27863	-5.27953	0.050472	-0.973567	-0.78627	0.0268361
122601	0.402263	0.392961	0.000300752	0.601037	0.587139	44.0018	-5.88001	-5.86667	45.5221	-5.27897	-5.27953	0.0503487	-0.930685	-0.787964	0.0269233
122801	0.382295	0.392974	0.000300006	0.571202	0.587158	43.8927	-5.85058	-5.86668	45.3966	-5.27938	-5.27952	0.0499601	-0.741384	-0.788126	0.0267637
123001	0.38159	0.39299	0.000299187	0.570149	0.587182	43.7729	-5.84929	-5.8667	45.2642	-5.27914	-5.27952	0.0495611	-0.755235	-0.788258	0.0265808
123201	0.398548	0.393021	0.000297951	0.595486	0.587229	43.5921	-5.87433	-5.86675	45.0681	-5.27885	-5.27952	0.0493126	-0.930311	-0.789254	0.0264869
123401	0.374516	0.39288	0.000298733	0.55958	0.587018	43.7066	-5.83838	-5.86653	45.1896	-5.2788	-5.27951	0.0491652	-0.719043	-0.789055	0.0263053
123601	0.369485	0.392836	0.000298619	0.552063	0.586953	43.6899	-5.83093	-5.86646	45.1667	-5.27887	-5.27951	0.0489863	-0.712187	-0.789241	0.0261561
123801	0.384309	0.392761	0.00029755	0.574212	0.58684	43.5334	-5.85283	-5.86634	45.0096	-5.27862	-5.2795	0.0488793	-0.805518	-0.78913	0.0259593
124001	0.400382	0.39281	0.000297077	0.598227	0.586913	43.4643	-5.87661	-5.8664	44.9179	-5.27838	-5.27949	0.049024	-1.08554	-0.790816	0.0262047
124201	0.355204	0.392627	0.000300913	0.530725	0.58664	44.0254	-5.80918	-5.86612	45.507	-5.27846	-5.27948	0.0492959	-0.902355	-0.792407	0.0263253
124401	0.393231	0.39259	0.00029995	0.587542	0.586584	43.8846	-5.86644	-5.86606	45.3623	-5.2789	-5.27947	0.0492616	-0.938217	-0.794025	0.0264377
124601	0.392747	0.392558	0.000297776	0.586819	0.586537	43.5665	-5.86579	-5.86601	45.0351	-5.27897	-5.27947	0.0489747	-0.852192	-0.794595	0.0262656
124801	0.406848	0.39254	0.000295995	0.607887	0.58651	43.3059	-5.88635	-5.86597	44.764	-5.27847	-5.27947	0.0488621	-1.14749	-0.795642	0.0262799
125001	0.365101	0.392408	0.000296777	0.545512	0.586313	43.4203	-5.82367	-5.86577	44.8985	-5.27816	-5.27946	0.0491905	-0.961762	-0.797388	0.0264701
125201	0.401962	0.392339	0.000296083	0.600588	0.58621	43.3188	-5.87881	-5.86565	44.8042	-5.27823	-5.27945	0.0496955	-1.12861	-0.799163	0.0266806
125401	0.379027	0.392316	0.000294188	0.56632	0.586175	43.0416	-5.84526	-5.86561	44.5181	-5.27894	-5.27944	0.0497266	-1.03997	-0.801442	0.0271327
125601	0.401807	0.392403	0.000293885	0.600356	0.586305	42.9973	-5.88002	-5.86574	44.4598	-5.27967	-5.27944	0.0493718	-0.912008	-0.803593	0.0275869
125801	0.36842	0.392491	0.000296172	0.550471	0.586436	43.3318	-5.83114	-5.86588	44.7891	-5.28067	-5.27944	0.0493284	-0.400493	-0.803015	0.0277177
126001	0.406501	0.39259	0.000296862	0.60737	0.586585	43.4328	-5.88879	-5.86604	44.9161	-5.28142	-5.27946	0.0502991	-0.518783	-0.801034	0.0280389
126201	0.398782	0.392693	0.000296547	0.595837	0.586739	43.3867	-5.87738	-5.86621	44.9045	-5.28154	-5.27947	0.0522205	-0.45076	-0.798422	0.0287191
126401	0.416287	0.392835	0.000298083	0.621991	0.586951	43.6114	-5.90233	-5.86643	45.1553	-5.28034	-5.27948	0.0530537	-0.778386	-0.797245	0.0288056
126601	0.396758	0.392889	0.00029659	0.592813	0.587032	43.393	-5.87242	-5.86652	44.9307	-5.27961	-5.27949	0.0527493	-0.876792	-0.797276	0.0286047
126801	0.363688	0.392876	0.000296208	0.5434	0.587012	43.3371	-5.82285	-5.8665	44.8639	-5.27945	-5.27949	0.0523587	-0.709701	-0.797811	0.0284904
127001	0.404915	0.392785	0.000296421	0.605001	0.586876	43.3683	-5.88383	-5.86636	44.8877	-5.27883	-5.27948	0.0520348	-1.0262	-0.798355	0.0283786
127201	0.384599	0.392735	0.000295353	0.574644	0.586801	43.212	-5.85311	-5.86628	44.7296	-5.27846	-5.27948	0.0520678	-0.993309	-0.799364	0.0283533
127401	0.364988	0.392581	0.000296632	0.545343	0.58657	43.3992	-5.82422	-5.86604	44.9315	-5.27887	-5.27947	0.0520326	-0.822701	-0.800157	0.0282377
127601	0.420084	0.392609	0.000297404	0.627665	0.586613	43.5121	-5.90733	-5.86608	45.0384	-5.27967	-5.27947	0.0516992	-0.844852	-0.800549	0.0280666
127801	0.389749	0.392514	0.00029736	0.58234	0.586471	43.5056	-5.86194	-5.86594	45.0172	-5.2796	-5.27947	0.0513467	-0.772482	-0.799527	0.0280383
128001	0.374247	0.392438	0.000296454	0.559177	0.586357	43.373	-5.8385	-5.86583	44.8745	-5.27932	-5.27947	0.0509837	-0.747377	-0.79928	0.0278547
128201	0.375395	0.392308	0.00029733	0.560893	0.586164	43.5013	-5.84014	-5.86563	44.9978	-5.27925	-5.27947	0.0506441	-0.768852	-0.798926	0.0276903
128401	0.380907	0.392237	0.000296439	0.569129	0.586057	43.3709	-5.84875	-5.86553	44.8585	-5.27963	-5.27947	0.0502959	-0.730188	-0.798739	0.0275039
128601	0.383888	0.392251	0.000295365	0.573583	0.586077	43.2138	-5.8531	-5.86555	44.691	-5.27952	-5.27947	0.0499524	-0.766712	-0.798955	0.0273545
128801	0.407778	0.392231	0.000294082	0.609277	0.586049	43.026	-5.88875	-5.86552	44.4925	-5.27947	-5.27947	0.0496087	-0.879952	-0.798769	0.0271912
129001	0.378945	0.392234	0.00029423	0.566197	0.586052	43.0477	-5.84511	-5.86552	44.5027	-5.27891	-5.27947	0.0493153	-0.848319	-0.799207	0.0271173
129201	0.39642	0.392198	0.000292724	0.592308	0.585999	42.8274	-5.87087	-5.86546	44.2775	-5.27856	-5.27946	0.0492397	-1.06667	-0.800328	0.0271494
129401	0.360102	0.392154	0.000292695	0.538043	0.585934	42.8231	-5.81666	-5.86539	44.2711	-5.27862	-5.27946	0.0492963	-0.799784	-0.801607	0.0272729
129601	0.384405	0.392021	0.000293619	0.574355	0.585734	42.9582	-5.85341	-5.86519	44.4131	-5.27906	-5.27945	0.0491373	-0.932955	-0.8021	0.0271324
129801	0.394136	0.391969	0.000292374	0.588895	0.585657	42.7761	-5.86826	-5.86511	44.2238	-5.27937	-5.27945	0.0488279	-0.84335	-0.802311	0.0269657
130001	0.394463	0.391969	0.000290526	0.589383	0.585657	42.5058	-5.86851	-5.86511	43.9442	-5.27913	-5.27945	0.0485178	-0.931476	-0.802754	0.0268187
130201	0.386144	0.392014	0.00028905	0.576953	0.585723	42.2898	-5.85602	-5.86517	43.7151	-5.27907	-5.27945	0.0482723	-0.928502	-0.80373	0.0267861
130401	0.374941	0.391935	0.000288157	0.560215	0.585605	42.1591	-5.83965	-5.86505	43.5775	-5.27943	-5.27945	0.0479725	-0.766011	-0.804122	0.026648
130601	0.38792	0.391865	0.00028735	0.579607	0.585502	42.0411	-5.85855	-5.86495	43.4527	-5.27895	-5.27945	0.0476821	-0.917635	-0.804269	0.0264893
130801	0.379352	0.391865	0.000285918	0.566805	0.585502	41.8317	-5.84526	-5.86494	43.2355	-5.27845	-5.27944	0.047692	-1.11427	-0.806096	0.026846
131001	0.388583	0.391801	0.000285038	0.580597	0.585406	41.7029	-5.85915	-5.86484	43.1103	-5.27856	-5.27943	0.047783	-1.06287	-0.807944	0.027209
131201	0.364183	0.391737	0.000285497	0.544141	0.58531	41.77	-5.82319	-5.86474	43.1744	-5.27905	-5.27943	0.0476497	-0.812943	-0.80894	0.0272576
131401	0.376265	0.391725	0.000284414	0.562192	0.585292	41.6116	-5.84122	-5.86472	43.0079	-5.27903	-5.27943	0.0473918	-0.879135	-0.809457	0.0271454
131601	0.371741	0.391639	0.000285314	0.555434	0.585163	41.7432	-5.83424	-5.86459	43.1393	-5.2788	-5.27942	0.0471912	-0.921852	-0.810235	0.0271125
