timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
153001	1.36286	1.35454	0.00130297	2.0363	2.02387	190.633	-4.45881	-4.44671	190.718	-2.42251	-2.42284	0.00235112	1.27326	1.45113	0.0477263
153201	1.33378	1.35453	0.00129972	1.99285	2.02385	190.157	-4.41546	-4.44669	190.242	-2.4226	-2.42284	0.00237126	1.4056	1.45049	0.0476963
153401	1.381	1.35453	0.00129785	2.0634	2.02386	189.883	-4.48603	-4.4467	189.967	-2.42263	-2.42284	0.00236858	1.28338	1.45003	0.0476389
153601	1.28224	1.35446	0.00129715	1.91585	2.02376	189.782	-4.33849	-4.44659	189.869	-2.42264	-2.42284	0.00237382	1.75797	1.45027	0.0475365
153801	1.41462	1.3545	0.00129825	2.11364	2.02382	189.942	-4.53651	-4.44665	190.03	-2.42288	-2.42284	0.00236638	1.16155	1.45009	0.0474805
154001	1.36486	1.35459	0.00129666	2.03929	2.02394	189.709	-4.46218	-4.44678	189.798	-2.42289	-2.42284	0.00235795	1.4053	1.44946	0.0474257
154201	1.4088	1.35459	0.00129435	2.10494	2.02394	189.372	-4.52802	-4.44678	189.461	-2.42309	-2.42284	0.00235301	1.27521	1.44989	0.0473541
154401	1.29664	1.35454	0.00129474	1.93736	2.02387	189.429	-4.36043	-4.4467	189.514	-2.42307	-2.42284	0.00236915	1.81065	1.45063	0.047451
154601	1.3327	1.35444	0.00129566	1.99124	2.02373	189.564	-4.41393	-4.44656	189.649	-2.42269	-2.42284	0.00236382	1.68716	1.45154	0.0475791
154801	1.33929	1.35435	0.00129956	2.00108	2.02359	190.134	-4.42377	-4.44643	190.223	-2.42268	-2.42284	0.00236027	1.36584	1.4519	0.0476737
155001	1.43746	1.35446	0.00130353	2.14777	2.02375	190.715	-4.57032	-4.44659	190.797	-2.42256	-2.42284	0.00236974	0.913158	1.45072	0.0480286
155201	1.39012	1.35454	0.00130284	2.07704	2.02388	190.613	-4.49985	-4.44671	190.692	-2.42281	-2.42284	0.00236739	1.2263	1.45002	0.0480505
155401	1.39945	1.35454	0.00130579	2.09097	2.02388	191.045	-4.51403	-4.44671	191.122	-2.42306	-2.42284	0.00236919	1.23847	1.45003	0.0480742
155601	1.31651	1.35461	0.00130489	1.96705	2.02398	190.914	-4.39002	-4.44682	190.994	-2.42298	-2.42284	0.00237208	1.67721	1.44961	0.0480312
155801	1.33399	1.35459	0.00130335	1.99317	2.02394	190.689	-4.41574	-4.44678	190.768	-2.42257	-2.42284	0.00236897	1.58687	1.44962	0.0479646
156001	1.3334	1.35443	0.00130656	1.99228	2.0237	191.158	-4.41473	-4.44654	191.248	-2.42245	-2.42284	0.00238948	1.30316	1.45015	0.0479643
156201	1.37411	1.35442	0.00131305	2.05312	2.02369	192.107	-4.47575	-4.44652	192.197	-2.42263	-2.42283	0.00240159	1.31005	1.44961	0.0482024
156401	1.37871	1.35441	0.00131216	2.05999	2.02368	191.977	-4.48276	-4.44651	192.066	-2.42277	-2.42283	0.00239567	1.39787	1.44978	0.0481211
156601	1.28978	1.35436	0.00131381	1.92711	2.02361	192.218	-4.34982	-4.44644	192.309	-2.42271	-2.42283	0.00238907	1.6173	1.44996	0.0480828
156801	1.36522	1.35438	0.00131283	2.03983	2.02364	192.075	-4.4624	-4.44647	192.164	-2.42258	-2.42283	0.00238816	1.22999	1.44927	0.0481432
157001	1.32414	1.35441	0.00131046	1.97845	2.02368	191.728	-4.40114	-4.44651	191.816	-2.42269	-2.42283	0.00239037	1.47098	1.44851	0.0481868
157201	1.30726	1.35437	0.00130964	1.95323	2.02362	191.608	-4.37613	-4.44645	191.695	-2.4229	-2.42283	0.00238319	1.64716	1.44844	0.0481194
157401	1.37626	1.35435	0.00131002	2.05632	2.02358	191.664	-4.47911	-4.44641	191.751	-2.42279	-2.42283	0.00237516	1.42795	1.44861	0.0481208
157601	1.31644	1.35439	0.00130751	1.96694	2.02364	191.297	-4.38977	-4.44648	191.383	-2.42282	-2.42283	0.00236856	1.60457	1.44813	0.0480777
157801	1.36408	1.35443	0.00130932	2.03813	2.02371	191.562	-4.46107	-4.44654	191.647	-2.42294	-2.42283	0.00236069	1.55628	1.44814	0.048054
158001	1.36176	1.35441	0.0013098	2.03467	2.02368	191.632	-4.45765	-4.44651	191.717	-2.42299	-2.42283	0.00235542	1.54013	1.44882	0.0481248
158201	1.35923	1.35439	0.00130982	2.03088	2.02365	191.635	-4.45412	-4.44649	191.719	-2.42324	-2.42283	0.00236724	1.55939	1.44927	0.0481256
158401	1.33423	1.3544	0.00130589	1.99353	2.02366	191.06	-4.41671	-4.4465	191.144	-2.42318	-2.42283	0.00239925	1.60305	1.44956	0.0480028
158601	1.35265	1.35436	0.00130497	2.02105	2.02361	190.926	-4.44387	-4.44644	191.009	-2.42282	-2.42284	0.00240023	1.4137	1.44992	0.0479449
158801	1.33674	1.35426	0.00130591	1.99728	2.02345	191.063	-4.42005	-4.44628	191.148	-2.42277	-2.42283	0.00239426	1.44592	1.45024	0.0478529
159001	1.38211	1.35426	0.00130709	2.06507	2.02345	191.235	-4.48793	-4.44628	191.319	-2.42286	-2.42283	0.00238656	1.32057	1.45025	0.0478491
159201	1.38118	1.35425	0.0013045	2.06368	2.02344	190.857	-4.48658	-4.44628	190.941	-2.4229	-2.42284	0.00237919	1.2935	1.45009	0.0477385
159401	1.33725	1.35423	0.0013025	1.99804	2.02341	190.563	-4.42073	-4.44624	190.647	-2.42268	-2.42283	0.00237198	1.53616	1.45009	0.0476353
159601	1.31607	1.35408	0.00130569	1.96639	2.02319	191.031	-4.3889	-4.44603	191.122	-2.42251	-2.42283	0.00237793	1.55623	1.45075	0.0476255
159801	1.33063	1.354	0.00130449	1.98815	2.02307	190.856	-4.41087	-4.4459	190.95	-2.42272	-2.42283	0.00238587	1.37538	1.45071	0.0474834
160001	1.35162	1.35403	0.0013064	2.01951	2.02311	191.135	-4.44243	-4.44595	191.23	-2.42292	-2.42283	0.00237881	1.42312	1.44995	0.0476274
160201	1.31897	1.35407	0.00130438	1.97072	2.02317	190.839	-4.39362	-4.446	190.935	-2.4229	-2.42283	0.00237285	1.49554	1.44944	0.0476016
160401	1.41183	1.35405	0.00130293	2.10947	2.02314	190.628	-4.5323	-4.44598	190.722	-2.42284	-2.42283	0.00236513	1.27499	1.44961	0.0474968
160601	1.30429	1.35403	0.00130213	1.94879	2.02311	190.51	-4.37137	-4.44595	190.607	-2.42258	-2.42283	0.0023601	1.80702	1.44997	0.0474599
160801	1.35968	1.35392	0.00130271	2.03156	2.02295	190.594	-4.45413	-4.44578	190.698	-2.42258	-2.42283	0.00238008	1.42985	1.45073	0.0475118
161001	1.35391	1.35394	0.00130185	2.02294	2.02298	190.469	-4.44594	-4.44581	190.574	-2.423	-2.42283	0.00237689	1.51384	1.45056	0.0474183
161201	1.34446	1.35389	0.00130025	2.00882	2.02291	190.234	-4.43181	-4.44574	190.337	-2.423	-2.42283	0.00237995	1.54522	1.45113	0.0474076
161401	1.38263	1.35386	0.00129907	2.06585	2.02286	190.062	-4.48866	-4.4457	190.165	-2.42282	-2.42283	0.00237399	1.19534	1.45116	0.0473135
161601	1.31359	1.35384	0.00130016	1.96268	2.02283	190.222	-4.38548	-4.44566	190.324	-2.4228	-2.42283	0.00236669	1.63898	1.45103	0.0473278
161801	1.37912	1.35383	0.00130028	2.0606	2.02282	190.239	-4.48329	-4.44565	190.342	-2.4227	-2.42283	0.00236269	1.14325	1.45072	0.0473458
162001	1.36896	1.35383	0.00129772	2.04542	2.02281	189.865	-4.46829	-4.44564	189.967	-2.42287	-2.42283	0.00235684	1.27755	1.45051	0.0472648
162201	1.3503	1.35396	0.00130037	2.01753	2.023	190.253	-4.44058	-4.44584	190.356	-2.42304	-2.42283	0.00235263	1.79972	1.45007	0.047353
162401	1.39683	1.35406	0.0013035	2.08706	2.02316	190.711	-4.51047	-4.44599	190.825	-2.42341	-2.42283	0.00238686	1.29773	1.45021	0.0474669
162601	1.38834	1.35415	0.00130534	2.07438	2.02328	190.979	-4.49755	-4.44612	191.1	-2.42317	-2.42284	0.00242967	1.42615	1.45011	0.0473977
162801	1.39639	1.35423	0.00130737	2.08641	2.02341	191.277	-4.50953	-4.44625	191.403	-2.42312	-2.42284	0.00244289	1.34498	1.45029	0.0473645
163001	1.37878	1.35426	0.00130598	2.0601	2.02346	191.073	-4.4827	-4.44629	191.2	-2.4226	-2.42284	0.00244114	1.23521	1.45011	0.0472806
163201	1.34758	1.35422	0.00130425	2.01347	2.02339	190.82	-4.43623	-4.44623	190.948	-2.42276	-2.42284	0.00244636	1.47359	1.44995	0.0471848
163401	1.32536	1.35421	0.00130109	1.98027	2.02338	190.357	-4.40333	-4.44622	190.485	-2.42306	-2.42284	0.00244299	1.75756	1.45019	0.0470793
163601	1.33044	1.35419	0.00130189	1.98787	2.02335	190.475	-4.41083	-4.44619	190.602	-2.42296	-2.42284	0.00244577	1.73097	1.45067	0.0471471
163801	1.34667	1.3542	0.00130018	2.01211	2.02337	190.225	-4.43527	-4.44621	190.352	-2.42316	-2.42284	0.00244844	1.42184	1.45079	0.047067
164001	1.33018	1.35417	0.00129872	1.98748	2.02332	190.011	-4.41018	-4.44616	190.139	-2.4227	-2.42284	0.00244747	1.45484	1.45095	0.0469959
164201	1.33421	1.35411	0.00129723	1.9935	2.02322	189.792	-4.4162	-4.44606	189.922	-2.4227	-2.42284	0.00244501	1.50504	1.45101	0.046897
