timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
104001	0.582122	0.589587	0.00035533	0.869772	0.880927	51.9869	-5.08867	-5.09966	52.1595	-4.2189	-4.21874	0.00822295	-0.75523	-0.935263	0.036479
104201	0.626245	0.589713	0.000346294	0.935699	0.881115	50.665	-5.1544	-5.09985	50.8266	-4.2187	-4.21874	0.00784373	-1.18839	-0.936754	0.0355033
104401	0.576847	0.589971	0.000340231	0.861891	0.881499	49.7779	-5.08051	-5.10023	49.9296	-4.21862	-4.21873	0.00752539	-0.810161	-0.937986	0.0343812
104601	0.593412	0.589633	0.000330639	0.886641	0.880995	48.3745	-5.10553	-5.09973	48.5212	-4.21889	-4.21873	0.00721683	-0.917827	-0.93372	0.0333546
104801	0.58044	0.59007	0.00033416	0.867259	0.881647	48.8897	-5.08664	-5.1004	49.0574	-4.21938	-4.21875	0.00751627	-0.726825	-0.932675	0.0325666
105001	0.607845	0.590234	0.000335095	0.908206	0.881893	49.0266	-5.12743	-5.10066	49.2086	-4.21922	-4.21877	0.00796501	-0.904335	-0.926691	0.0324126
105201	0.617872	0.590755	0.000341488	0.923187	0.882671	49.9618	-5.14243	-5.10146	50.182	-4.21925	-4.21879	0.00814067	-0.988163	-0.925711	0.0315137
105401	0.587232	0.59175	0.000361114	0.877407	0.884158	52.8333	-5.09677	-5.10297	53.1535	-4.21936	-4.21881	0.00861287	-0.714677	-0.92644	0.0307142
105601	0.619865	0.592177	0.000365188	0.926165	0.884796	53.4292	-5.14531	-5.10362	53.7647	-4.21914	-4.21882	0.00870785	-0.879163	-0.921619	0.0305367
105801	0.636923	0.593007	0.000373985	0.951652	0.886035	54.7163	-5.17085	-5.10487	55.0959	-4.21919	-4.21884	0.00867479	-1.0274	-0.919639	0.0296885
106001	0.55804	0.593152	0.00037922	0.83379	0.886252	55.4823	-5.0528	-5.1051	55.8624	-4.21901	-4.21885	0.00857498	-0.760994	-0.918615	0.0290089
106201	0.580815	0.592618	0.000378414	0.867819	0.885455	55.3644	-5.08672	-5.1043	55.7213	-4.21891	-4.21885	0.00831893	-0.896945	-0.917974	0.0282112
106401	0.579354	0.592713	0.000380168	0.865637	0.885596	55.6209	-5.08428	-5.10444	55.9616	-4.21864	-4.21885	0.00807841	-0.809976	-0.920478	0.0280285
106601	0.575142	0.592718	0.000372496	0.859343	0.885604	54.4985	-5.07783	-5.10444	54.8308	-4.21849	-4.21884	0.00799659	-0.745903	-0.9186	0.0273986
106801	0.587993	0.592832	0.000367514	0.878544	0.885774	53.7695	-5.0971	-5.1046	54.0875	-4.21856	-4.21883	0.00792857	-0.949606	-0.918158	0.0268131
107001	0.61617	0.593284	0.000366443	0.920645	0.88645	53.6128	-5.13937	-5.10527	53.9048	-4.21872	-4.21882	0.00779494	-1.11444	-0.92372	0.0271856
107201	0.591998	0.593107	0.000361143	0.884528	0.886186	52.8375	-5.10354	-5.10501	53.1176	-4.21901	-4.21883	0.00760479	-0.864772	-0.922299	0.0267011
107401	0.577686	0.593377	0.00035985	0.863144	0.886589	52.6483	-5.08212	-5.10542	52.9296	-4.21897	-4.21883	0.00744458	-0.527915	-0.918577	0.0270427
107601	0.616872	0.593184	0.000358152	0.921693	0.8863	52.3999	-5.14038	-5.10513	52.6676	-4.21869	-4.21883	0.00726464	-0.860002	-0.911344	0.0286331
107801	0.596545	0.593338	0.000350619	0.891323	0.886531	51.2978	-5.10988	-5.10536	51.5538	-4.21856	-4.21883	0.0071413	-0.978275	-0.909889	0.028072
108001	0.579116	0.593541	0.000346495	0.865281	0.886833	50.6944	-5.08386	-5.10565	50.9339	-4.21858	-4.21882	0.00707185	-0.888748	-0.912203	0.0276502
108201	0.601613	0.593683	0.000341266	0.898894	0.887046	49.9294	-5.1179	-5.10586	50.1624	-4.21901	-4.21882	0.00693329	-0.889856	-0.913772	0.027134
108401	0.61831	0.594093	0.000347527	0.923841	0.887659	50.8454	-5.1432	-5.10649	51.1174	-4.21936	-4.21883	0.00714925	-0.904756	-0.912156	0.0267324
108601	0.607299	0.594515	0.000349805	0.90739	0.888289	51.1786	-5.12639	-5.10713	51.4746	-4.219	-4.21884	0.00723777	-0.911839	-0.912649	0.0262195
108801	0.583082	0.594878	0.000357229	0.871206	0.888832	52.2649	-5.09009	-5.10767	52.5609	-4.21889	-4.21884	0.0070836	-0.756859	-0.912503	0.0259381
109001	0.620081	0.595102	0.000353521	0.926488	0.889166	51.7223	-5.14537	-5.10801	52.0157	-4.21889	-4.21884	0.00693816	-0.971979	-0.91327	0.0254622
109201	0.577165	0.595186	0.000348753	0.862366	0.889291	51.0248	-5.08131	-5.10813	51.3121	-4.21894	-4.21884	0.00679009	-0.751063	-0.911	0.0252067
109401	0.59779	0.595033	0.000346809	0.893182	0.889063	50.7403	-5.11238	-5.10791	51.0172	-4.2192	-4.21885	0.00671956	-0.840332	-0.908894	0.0249656
109601	0.590125	0.595025	0.000341963	0.881729	0.889051	50.0314	-5.10098	-5.10791	50.302	-4.21925	-4.21886	0.00676359	-0.860589	-0.907568	0.0245616
109801	0.619276	0.595521	0.000347992	0.925285	0.889793	50.9134	-5.14483	-5.10866	51.2298	-4.21954	-4.21887	0.00699392	-0.786657	-0.907973	0.0241431
110001	0.633049	0.595932	0.000354559	0.945864	0.890407	51.8743	-5.16557	-5.10929	52.2468	-4.21971	-4.21888	0.00768219	-0.719203	-0.902793	0.0251984
110201	0.628755	0.596581	0.000369934	0.939448	0.891376	54.1236	-5.15902	-5.11027	54.5864	-4.21958	-4.2189	0.00830307	-0.94823	-0.901639	0.0250187
110401	0.615969	0.597049	0.000374191	0.920345	0.892075	54.7465	-5.13965	-5.11098	55.2478	-4.2193	-4.21891	0.00849037	-0.789999	-0.901208	0.0245721
110601	0.647049	0.597415	0.000383794	0.966783	0.892622	56.1514	-5.18603	-5.11154	56.6677	-4.21925	-4.21891	0.00848169	-1.09944	-0.900458	0.0246504
110801	0.596332	0.597483	0.000380935	0.891005	0.892724	55.7332	-5.11004	-5.11164	56.2446	-4.21904	-4.21892	0.00841184	-0.825128	-0.898846	0.0245011
111001	0.547527	0.597589	0.000386604	0.818082	0.892882	56.5626	-5.03701	-5.1118	57.0684	-4.21892	-4.21892	0.00826631	-0.622301	-0.899087	0.0244278
111201	0.592604	0.59712	0.000395371	0.885433	0.892181	57.8452	-5.10372	-5.1111	58.3596	-4.21829	-4.21892	0.00825231	-0.964569	-0.897246	0.0243582
111401	0.550208	0.596901	0.00039385	0.822088	0.891854	57.6227	-5.04011	-5.11075	58.1644	-4.21802	-4.2189	0.00886847	-0.869394	-0.899125	0.0241964
111601	0.616752	0.597034	0.000399453	0.921515	0.892052	58.4425	-5.13972	-5.11094	58.9604	-4.2182	-4.21889	0.0093832	-1.32179	-0.904896	0.026206
111801	0.595049	0.596868	0.000398834	0.889088	0.891805	58.3519	-5.10741	-5.11068	58.8771	-4.21833	-4.21888	0.00958178	-1.12676	-0.908202	0.0266106
112001	0.567189	0.596593	0.000400386	0.847459	0.891394	58.579	-5.06572	-5.11026	59.1306	-4.21826	-4.21887	0.00986081	-1.02528	-0.911323	0.0268282
112201	0.609025	0.596494	0.00040592	0.909969	0.891247	59.3887	-5.1285	-5.11011	59.947	-4.21853	-4.21886	0.00994763	-1.07294	-0.913806	0.0269089
112401	0.607697	0.59619	0.000410774	0.907984	0.890792	60.0989	-5.12659	-5.10965	60.6643	-4.21861	-4.21885	0.00986566	-1.15897	-0.91385	0.0267862
112601	0.591633	0.596061	0.000407143	0.883983	0.890599	59.5676	-5.10279	-5.10945	60.1258	-4.21881	-4.21885	0.0097325	-1.10681	-0.916215	0.026746
112801	0.584422	0.595946	0.000404892	0.873208	0.890427	59.2383	-5.09187	-5.10928	59.7886	-4.21867	-4.21885	0.0095883	-1.02531	-0.91829	0.0266622
113001	0.583461	0.595767	0.000401368	0.871773	0.89016	58.7226	-5.09028	-5.10901	59.2737	-4.21851	-4.21885	0.00950678	-0.929961	-0.919439	0.0263674
113201	0.571307	0.595377	0.000406107	0.853613	0.889577	59.4161	-5.07199	-5.10842	59.991	-4.21838	-4.21884	0.00953964	-0.927138	-0.91839	0.0260987
113401	0.580312	0.594844	0.000422148	0.867068	0.888781	61.7629	-5.08534	-5.10761	62.3833	-4.21827	-4.21883	0.00965022	-0.941199	-0.91755	0.0258519
113601	0.578714	0.594715	0.000417668	0.86468	0.888587	61.1075	-5.08311	-5.10741	61.7312	-4.21843	-4.21883	0.00974663	-1.05257	-0.919023	0.0256447
113801	0.581077	0.59474	0.000416278	0.86821	0.888626	60.904	-5.08656	-5.10745	61.5155	-4.21835	-4.21882	0.00978191	-1.04612	-0.922486	0.0262173
114001	0.590041	0.594726	0.000410849	0.881604	0.888604	60.1098	-5.0999	-5.10742	60.7142	-4.2183	-4.21881	0.00985408	-0.931546	-0.923614	0.0259521
114201	0.596938	0.594782	0.00040682	0.891909	0.888688	59.5202	-5.10981	-5.10749	60.1085	-4.2179	-4.2188	0.010151	-0.976995	-0.924526	0.0256871
114401	0.611772	0.59475	0.000404289	0.914074	0.88864	59.1499	-5.1318	-5.10743	59.7373	-4.21773	-4.21879	0.0109785	-1.16791	-0.925882	0.0255733
114601	0.550696	0.594796	0.000403675	0.822817	0.888709	59.0602	-5.0409	-5.10749	59.6308	-4.21808	-4.21878	0.0115628	-0.890829	-0.928487	0.0258311
114801	0.581934	0.594457	0.000408335	0.869491	0.888203	59.742	-5.08785	-5.10697	60.3419	-4.21836	-4.21877	0.0116718	-1.06408	-0.929547	0.0256252
115001	0.55994	0.594335	0.000407927	0.83663	0.888021	59.6823	-5.05468	-5.10678	60.2912	-4.21805	-4.21876	0.0117624	-0.89295	-0.931213	0.0256448
115201	0.596518	0.594236	0.000404415	0.891281	0.887872	59.1685	-5.1092	-5.10662	59.7845	-4.21792	-4.21875	0.0121452	-1.00522	-0.932052	0.0253767
115401	0.546196	0.594256	0.000404835	0.816093	0.887902	59.2299	-5.03401	-5.10664	59.8349	-4.21792	-4.21874	0.0125853	-0.806249	-0.933336	0.0253044
115601	0.57352	0.593932	0.000410298	0.85692	0.887418	60.0291	-5.07476	-5.10615	60.6797	-4.21784	-4.21873	0.0130192	-0.960162	-0.933455	0.0250667
115801	0.595	0.593845	0.000406906	0.889013	0.887288	59.533	-5.10691	-5.10601	60.1915	-4.2179	-4.21872	0.0135122	-0.853567	-0.933104	0.0248366
116001	0.599287	0.593573	0.00041006	0.895418	0.886882	59.9944	-5.11373	-5.10559	60.6747	-4.21831	-4.21871	0.0136589	-0.908028	-0.930358	0.0252148
116201	0.557137	0.593493	0.000409068	0.832442	0.886762	59.8492	-5.05079	-5.10547	60.5265	-4.21835	-4.21871	0.0135932	-0.620683	-0.929192	0.0251921
116401	0.570245	0.593382	0.000409894	0.852026	0.886596	59.9701	-5.07032	-5.1053	60.6482	-4.21829	-4.2187	0.013547	-0.807842	-0.927854	0.0251492
116601	0.584119	0.593294	0.000407229	0.872756	0.886464	59.5802	-5.09156	-5.10516	60.2522	-4.21881	-4.2187	0.0134276	-0.691018	-0.926324	0.0251388
116801	0.601106	0.593369	0.00040581	0.898136	0.886577	59.3725	-5.11711	-5.10528	60.0416	-4.21897	-4.2187	0.0133067	-0.763518	-0.924478	0.0252031
117001	0.599609	0.593465	0.000401906	0.8959	0.88672	58.8013	-5.11515	-5.10543	59.4705	-4.21925	-4.21871	0.0132854	-0.806867	-0.922856	0.0251326
117201	0.586259	0.593482	0.00039989	0.875954	0.886745	58.5064	-5.09546	-5.10546	59.1687	-4.21951	-4.21872	0.0134681	-0.636153	-0.920865	0.0253358
117401	0.611606	0.593697	0.000400458	0.913825	0.887067	58.5895	-5.1336	-5.10579	59.2841	-4.21977	-4.21873	0.0139637	-0.753162	-0.919403	0.0252787
117601	0.589832	0.59389	0.000399942	0.881292	0.887356	58.514	-5.10102	-5.10609	59.2415	-4.21973	-4.21874	0.01464	-0.704615	-0.917744	0.0252368
117801	0.609525	0.593881	0.000396194	0.910716	0.887342	57.9657	-5.1302	-5.10609	58.6836	-4.21948	-4.21875	0.0150098	-0.719896	-0.914759	0.0257699
118001	0.582863	0.593954	0.000393123	0.870879	0.887451	57.5164	-5.08963	-5.1062	58.2328	-4.21875	-4.21875	0.0149814	-0.818326	-0.913664	0.0256525
118201	0.588379	0.594022	0.000390278	0.879121	0.887553	57.1002	-5.09772	-5.1063	57.8061	-4.2186	-4.21875	0.0148389	-0.831429	-0.913841	0.0254087
118401	0.606315	0.593929	0.000387958	0.90592	0.887414	56.7607	-5.12485	-5.10616	57.4599	-4.21893	-4.21875	0.0146843	-0.84828	-0.911889	0.0255204
118601	0.589743	0.593825	0.000385896	0.881159	0.887258	56.459	-5.10019	-5.10601	57.1464	-4.21903	-4.21875	0.0145576	-0.819886	-0.910183	0.0255424
118801	0.632219	0.59389	0.000383333	0.944624	0.887355	56.0841	-5.16364	-5.10611	56.7675	-4.21902	-4.21876	0.0144507	-1.12108	-0.910256	0.0253221
119001	0.597615	0.593905	0.00038442	0.892921	0.887378	56.2431	-5.11212	-5.10614	56.9198	-4.2192	-4.21876	0.0143731	-0.918619	-0.910638	0.0251835
119201	0.612649	0.594078	0.000384096	0.915384	0.887636	56.1957	-5.13475	-5.1064	56.885	-4.21937	-4.21876	0.0144347	-0.904439	-0.91108	0.0249655
119401	0.595108	0.594261	0.000384512	0.889176	0.887909	56.2566	-5.10863	-5.10668	56.961	-4.21946	-4.21877	0.0145486	-0.81421	-0.910907	0.0247422
119601	0.59515	0.594316	0.000382144	0.889237	0.887991	55.91	-5.10877	-5.10677	56.6159	-4.21953	-4.21878	0.0147723	-0.811892	-0.910288	0.0245657
119801	0.591541	0.594381	0.000380079	0.883845	0.888089	55.6079	-5.10313	-5.10687	56.315	-4.21928	-4.21879	0.0149019	-0.772127	-0.909043	0.0245112
120001	0.611214	0.59448	0.000378379	0.91324	0.888236	55.3592	-5.13261	-5.10703	56.0683	-4.21937	-4.21879	0.0148874	-1.05116	-0.909459	0.0244025
120201	0.620887	0.594671	0.000378436	0.927692	0.888521	55.3675	-5.148	-5.10732	56.1088	-4.22031	-4.2188	0.0154645	-0.951577	-0.910271	0.0242537
120401	0.625903	0.594949	0.000385862	0.935188	0.888938	56.454	-5.15607	-5.10776	57.2885	-4.22088	-4.21882	0.0173999	-0.644964	-0.909537	0.0241993
120601	0.637149	0.594914	0.000386152	0.95199	0.888885	56.4965	-5.17332	-5.10772	57.3111	-4.22133	-4.21884	0.0205868	-0.649781	-0.904469	0.0267283
120801	0.608193	0.595096	0.000387979	0.908726	0.889157	56.7638	-5.12992	-5.10802	57.6629	-4.22119	-4.21886	0.0242363	-0.4845	-0.900835	0.0279033
121001	0.595907	0.595189	0.000385967	0.890369	0.889296	56.4693	-5.11101	-5.10818	57.3998	-4.22064	-4.21888	0.0268169	-0.624892	-0.897189	0.0290985
121201	0.631296	0.595304	0.000387073	0.943244	0.889468	56.6313	-5.16278	-5.10836	57.5699	-4.21954	-4.2189	0.0274863	-1.13355	-0.897006	0.0291908
121401	0.597425	0.595432	0.000386542	0.892637	0.889658	56.5536	-5.11181	-5.10856	57.4944	-4.21917	-4.2189	0.0273104	-0.854274	-0.897662	0.0290466
121601	0.59761	0.595484	0.000383826	0.892913	0.889737	56.1561	-5.11218	-5.10864	57.0926	-4.21927	-4.2189	0.0271454	-0.819976	-0.897322	0.0288057
121801	0.582672	0.59538	0.000382302	0.870594	0.889582	55.9331	-5.08989	-5.10849	56.8536	-4.21929	-4.21891	0.0269751	-0.692248	-0.896054	0.0287492
122001	0.600894	0.595272	0.000382262	0.897821	0.889421	55.9273	-5.11672	-5.10833	56.8318	-4.2189	-4.21891	0.0267717	-0.939141	-0.894692	0.0288296
122201	0.590849	0.595206	0.000380845	0.882812	0.889322	55.7201	-5.10087	-5.10823	56.627	-4.21806	-4.2189	0.0266694	-1.05828	-0.895199	0.0286086
122401	0.595332	0.595093	0.000382646	0.88951	0.889153	55.9835	-5.10713	-5.10805	56.9098	-4.21762	-4.21889	0.0271729	-1.15591	-0.896661	0.0286757
122601	0.572587	0.594797	0.000391416	0.855525	0.88871	57.2667	-5.07291	-5.10759	58.2675	-4.21738	-4.21888	0.0280758	-1.20966	-0.897901	0.0286951
122801	0.570774	0.594617	0.000392435	0.852817	0.888441	57.4157	-5.07004	-5.10731	58.4657	-4.21722	-4.21887	0.0292835	-1.2037	-0.901054	0.0295899
123001	0.550452	0.594435	0.000393735	0.822452	0.888169	57.6059	-5.03981	-5.10702	58.7046	-4.21736	-4.21885	0.030478	-1.04244	-0.903466	0.030024
123201	0.586281	0.594213	0.000399919	0.875986	0.887838	58.5106	-5.09365	-5.10668	59.6614	-4.21766	-4.21884	0.0312334	-1.08493	-0.904767	0.0300192
123401	0.553657	0.593966	0.000404052	0.827242	0.887468	59.1154	-5.04522	-5.1063	60.3039	-4.21798	-4.21883	0.0315137	-0.922007	-0.905301	0.0298135
123601	0.569612	0.593693	0.000409795	0.851081	0.887061	59.9556	-5.06905	-5.10589	61.1799	-4.21797	-4.21883	0.031656	-0.97319	-0.905465	0.0295745
123801	0.597704	0.593632	0.000408332	0.893054	0.886969	59.7415	-5.11176	-5.10579	60.9635	-4.21871	-4.21882	0.0315839	-0.999859	-0.906468	0.0294928
124001	0.58789	0.593659	0.000405854	0.87839	0.88701	59.379	-5.09796	-5.10583	60.5906	-4.21957	-4.21882	0.0314321	-0.731289	-0.906281	0.0293512
124201	0.599015	0.593652	0.000402713	0.895013	0.887	58.9194	-5.1148	-5.10583	60.1205	-4.21978	-4.21883	0.031576	-0.728937	-0.904957	0.029326
124401	0.575471	0.593617	0.000399984	0.859835	0.886947	58.5202	-5.07933	-5.10579	59.7059	-4.2195	-4.21884	0.0317255	-0.511936	-0.902905	0.0296121
124601	0.615802	0.593679	0.000400605	0.920095	0.887041	58.611	-5.13957	-5.10588	59.7943	-4.21947	-4.21884	0.0316573	-0.840015	-0.901064	0.0299572
124801	0.64274	0.593828	0.000400882	0.960344	0.887262	58.6516	-5.17975	-5.10611	59.8437	-4.2194	-4.21885	0.0316204	-0.948837	-0.900446	0.0297777
125001	0.595506	0.59397	0.000402268	0.889769	0.887474	58.8543	-5.1091	-5.10633	60.0499	-4.21933	-4.21885	0.0314688	-0.680668	-0.89932	0.0297582
125201	0.607196	0.59384	0.000403272	0.907236	0.887281	59.0013	-5.12639	-5.10614	60.174	-4.21915	-4.21886	0.0313442	-0.978681	-0.897486	0.0300736
125401	0.57192	0.593892	0.000401011	0.854529	0.887358	58.6704	-5.07339	-5.10622	59.8358	-4.21886	-4.21886	0.0311127	-0.868195	-0.898514	0.0299929
125601	0.552538	0.593699	0.00040427	0.825569	0.88707	59.1472	-5.04384	-5.10592	60.3122	-4.21827	-4.21886	0.0309228	-0.875557	-0.898833	0.0298709
125801	0.594467	0.593495	0.000409481	0.888218	0.886764	59.9096	-5.10607	-5.10561	61.0959	-4.21785	-4.21885	0.0310375	-1.26524	-0.900053	0.0300101
126001	0.556629	0.593332	0.000411608	0.831683	0.886522	60.2208	-5.04928	-5.10536	61.4371	-4.2176	-4.21884	0.0314957	-0.936597	-0.901594	0.0301605
126201	0.573428	0.593142	0.000413412	0.856781	0.886238	60.4848	-5.07445	-5.10507	61.7359	-4.21767	-4.21883	0.0319352	-0.966076	-0.901786	0.0299369
126401	0.588752	0.593055	0.000411446	0.879678	0.886107	60.1972	-5.09759	-5.10493	61.4578	-4.21791	-4.21882	0.032263	-0.974151	-0.902472	0.0297767
126601	0.571249	0.592969	0.000409903	0.853526	0.885979	59.9714	-5.07169	-5.1048	61.2352	-4.21816	-4.21882	0.0323324	-0.834383	-0.902657	0.0295854
126801	0.58696	0.592853	0.000409335	0.877001	0.885805	59.8883	-5.0954	-5.10462	61.1549	-4.2184	-4.21881	0.0322301	-0.838631	-0.902212	0.0294029
127001	0.583432	0.592853	0.000407192	0.87173	0.885806	59.5748	-5.09056	-5.10462	60.8324	-4.21883	-4.21881	0.0320241	-0.810777	-0.901908	0.0292202
127201	0.605326	0.592948	0.000407015	0.904442	0.885947	59.5488	-5.12327	-5.10476	60.7979	-4.21883	-4.21881	0.0317892	-1.04399	-0.902532	0.0290896
127401	0.561662	0.592802	0.00040979	0.839202	0.88573	59.9548	-5.05774	-5.10454	61.1975	-4.21854	-4.21881	0.0315657	-0.822814	-0.902211	0.0289698
127601	0.60823	0.592676	0.000411711	0.908781	0.885542	60.2359	-5.12704	-5.10435	61.4782	-4.21826	-4.21881	0.031429	-1.10517	-0.902422	0.0288492
127801	0.582508	0.592541	0.000413268	0.87035	0.88534	60.4637	-5.08834	-5.10414	61.7155	-4.21799	-4.2188	0.0314335	-0.991424	-0.902621	0.0287053
128001	0.588589	0.592417	0.000412952	0.879435	0.885154	60.4175	-5.09768	-5.10395	61.6765	-4.21824	-4.2188	0.0314216	-0.901672	-0.902528	0.0285453
128201	0.586071	0.592506	0.000412718	0.875672	0.885287	60.3832	-5.09418	-5.10408	61.6247	-4.21851	-4.21879	0.0312909	-0.894912	-0.903191	0.0284457
128401	0.62278	0.592444	0.000412538	0.930521	0.885195	60.3568	-5.14948	-5.10399	61.5919	-4.21896	-4.21879	0.0310806	-1.02191	-0.902653	0.0283359
128601	0.592222	0.592385	0.000412862	0.884862	0.885107	60.4043	-5.10405	-5.1039	61.6278	-4.21918	-4.2188	0.0308976	-0.915407	-0.902339	0.0282087
128801	0.588146	0.592255	0.000413126	0.878773	0.884912	60.4429	-5.0978	-5.10371	61.6497	-4.21903	-4.2188	0.0307318	-1.0829	-0.902399	0.0280588
129001	0.57658	0.592159	0.000411992	0.861492	0.884769	60.277	-5.0804	-5.10357	61.4729	-4.21891	-4.2188	0.0305302	-0.934552	-0.903171	0.0279671
129201	0.610121	0.592089	0.000411465	0.911607	0.884664	60.1999	-5.13087	-5.10347	61.3857	-4.21927	-4.2188	0.0303554	-0.919089	-0.902579	0.0278652
129401	0.606362	0.592125	0.000409132	0.90599	0.884719	59.8586	-5.12582	-5.10353	61.0419	-4.21983	-4.21881	0.0304534	-0.883709	-0.902256	0.0277031
129601	0.620804	0.592215	0.000408143	0.927568	0.884852	59.7138	-5.14715	-5.10367	60.905	-4.21958	-4.21881	0.030636	-1.01915	-0.902498	0.0275536
129801	0.582534	0.592263	0.000406701	0.870387	0.884925	59.503	-5.08907	-5.10374	60.69	-4.21869	-4.21882	0.0305077	-1.10101	-0.903646	0.0276433
130001	0.591501	0.592246	0.000405728	0.883786	0.884898	59.3606	-5.10224	-5.10371	60.5401	-4.21846	-4.21881	0.0303474	-1.06002	-0.905084	0.0278213
130201	0.606437	0.592156	0.000404969	0.906102	0.884764	59.2496	-5.12475	-5.10358	60.4257	-4.21864	-4.21881	0.0301739	-1.22941	-0.905971	0.0277955
130401	0.594556	0.592118	0.000403614	0.88835	0.884708	59.0512	-5.10733	-5.10352	60.2186	-4.21898	-4.21881	0.0299804	-0.987835	-0.906815	0.0278079
130601	0.579197	0.592103	0.000401623	0.865401	0.884685	58.76	-5.08463	-5.1035	59.9184	-4.21923	-4.21881	0.029821	-0.844889	-0.906859	0.0276512
130801	0.596843	0.592128	0.000399785	0.891767	0.884722	58.4911	-5.11127	-5.10354	59.6459	-4.21951	-4.21882	0.0297747	-0.980439	-0.907203	0.027513
131001	0.595054	0.592128	0.000397808	0.889094	0.884723	58.2018	-5.10862	-5.10354	59.3495	-4.21953	-4.21882	0.0297883	-0.938808	-0.907502	0.0273681
131201	0.576291	0.592131	0.000396103	0.861059	0.884727	57.9524	-5.08049	-5.10355	59.093	-4.21943	-4.21883	0.0297831	-0.72715	-0.90724	0.0272262
131401	0.587711	0.592057	0.000394962	0.878122	0.884617	57.7855	-5.09748	-5.10345	58.9105	-4.21936	-4.21883	0.0297442	-0.906243	-0.906605	0.0271313
131601	0.580012	0.592014	0.0003931	0.866619	0.884552	57.513	-5.08571	-5.10338	58.6282	-4.21909	-4.21883	0.0296188	-0.975785	-0.90704	0.0269991
