timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
172601	0.568738	0.581237	0.000625975	0.849774	0.86845	91.584	-5.14423	-5.16328	94.5324	-4.29445	-4.29483	0.0601383	-0.966372	-0.883905	0.0328277
172801	0.586444	0.581234	0.000624521	0.87623	0.868445	91.3714	-5.17042	-5.16328	94.3118	-4.29419	-4.29483	0.0600155	-1.02307	-0.884185	0.0327705
173001	0.57578	0.581226	0.000623045	0.860296	0.868433	91.1554	-5.15429	-5.16326	94.0894	-4.294	-4.29483	0.0599635	-0.970899	-0.884475	0.0327165
173201	0.566674	0.581218	0.000621438	0.84669	0.868421	90.9203	-5.14069	-5.16325	93.8477	-4.294	-4.29483	0.0599331	-0.958682	-0.884818	0.0326732
173401	0.576269	0.581169	0.00062094	0.861026	0.868348	90.8475	-5.1553	-5.16317	93.7742	-4.29427	-4.29482	0.0598654	-1.00002	-0.884917	0.0325975
173601	0.597179	0.581185	0.000619655	0.892269	0.868371	90.6594	-5.18719	-5.16319	93.5773	-4.29492	-4.29482	0.0597187	-1.11098	-0.885412	0.0326048
173801	0.593283	0.58121	0.000618268	0.886448	0.86841	90.4565	-5.18173	-5.16323	93.3681	-4.29528	-4.29482	0.0595759	-0.946342	-0.885657	0.032546
174001	0.622334	0.581248	0.000618157	0.929855	0.868467	90.4403	-5.22541	-5.16329	93.349	-4.29555	-4.29482	0.0594864	-1.01044	-0.885681	0.0324852
174201	0.606286	0.581285	0.000617726	0.905877	0.868522	90.3772	-5.20094	-5.16335	93.2816	-4.29506	-4.29483	0.059381	-1.17435	-0.885876	0.0324689
174401	0.553545	0.581264	0.000616824	0.827074	0.86849	90.2452	-5.12158	-5.16332	93.1435	-4.29451	-4.29483	0.059229	-0.944002	-0.886266	0.0324513
174601	0.571757	0.581253	0.000615504	0.854285	0.868473	90.052	-5.14897	-5.1633	92.943	-4.29468	-4.29483	0.0590811	-0.990085	-0.886793	0.03248
174801	0.571288	0.581216	0.000614458	0.853585	0.868418	89.8991	-5.14876	-5.16324	92.7819	-4.29517	-4.29483	0.0589277	-0.831735	-0.886701	0.0324063
175001	0.577851	0.581224	0.000613227	0.86339	0.868431	89.7189	-5.15853	-5.16326	92.5949	-4.29514	-4.29483	0.0587998	-0.788707	-0.886719	0.0323394
175201	0.568583	0.581231	0.000611716	0.849543	0.86844	89.4978	-5.14435	-5.16327	92.3664	-4.2948	-4.29483	0.0586491	-0.656253	-0.886344	0.0323098
175401	0.596227	0.58122	0.000610338	0.890847	0.868424	89.2962	-5.18525	-5.16325	92.1574	-4.2944	-4.29483	0.0585033	-0.984784	-0.886089	0.0322641
175601	0.598006	0.581227	0.000609732	0.893504	0.868436	89.2076	-5.18757	-5.16326	92.0608	-4.29406	-4.29483	0.0584075	-1.13602	-0.886422	0.0322393
175801	0.543383	0.58116	0.000610628	0.811891	0.868334	89.3387	-5.10555	-5.16316	92.1985	-4.29366	-4.29482	0.058422	-1.00914	-0.886716	0.0321945
