Distance(r)           	(g[r])	(gCs[r])           	(gK[r])           	(gCsK[k])
0	8.30135e-74
0.075	6.7601e-70
0.15	3.75968e-46
0.225	5.21787e-61
0.3	5.02326e-37
0.375	2.72979e-66
0.45	1.63201e-37
0.525	4.87139e-81
0.6	5.39395e-77
0.675	7.5146e-91
0.75	3.757e-264
0.825	4.3284e-82
0.9	0.032319
0.975	1.24685
1.05	3.09628
1.125	2.65768
1.2	1.72924
1.275	1.15749
1.35	0.846583
1.425	0.691026
1.5	0.628262
1.575	0.632259
1.65	0.689527
1.725	0.812538
1.8	0.973343
1.875	1.12341
1.95	1.22833
2.025	1.29043
2.1	1.29818
2.175	1.22878
2.25	1.10415
2.325	0.991109
2.4	0.90561
2.475	0.863317
2.55	0.857287
2.625	0.890461
2.7	0.942933
2.775	1.00652
2.85	1.06039
2.925	1.08954
3	1.09229
3.075	1.07888
3.15	1.05108
3.225	1.01613
3.3	0.980761
3.375	0.95441
#3.45	0.673332
