Distance(r)           	(g[r])	(gCs[r])           	(gK[r])           	(gCsK[k])
0	8.82532e-79
0.075	1.67238e-75
0.15	1.07182e-89
0.225	1.40582e-70
0.3	2.46652e-268
0.375	3.09948e-37
0.45	1.99831e-61
0.525	5.11609e-76
0.6	1.41207e-37
0.675	3.25658e-81
0.75	3.53886e-77
0.825	0.000222719
0.9	0.168894
0.975	1.47941
1.05	2.34212
1.125	2.02897
1.2	1.51944
1.275	1.15679
1.35	0.938434
1.425	0.807908
1.5	0.749396
1.575	0.732664
1.65	0.757116
1.725	0.813757
1.8	0.898747
1.875	0.993998
1.95	1.08637
2.025	1.14803
2.1	1.16314
2.175	1.12821
2.25	1.07178
2.325	1.01156
2.4	0.962824
2.475	0.936633
2.55	0.925788
2.625	0.933921
2.7	0.949968
2.775	0.974446
2.85	1.00164
2.925	1.01971
3	1.03592
3.075	1.03922
3.15	1.03357
3.225	1.02074
3.3	1.00873
3.375	0.994047
#3.45	0.704555
