timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
109201	1.05884	1.06456	0.0012403	1.58206	1.5906	181.464	-6.55625	-6.5648	181.556	-4.97419	-4.9742	0.000452894	4.95484	4.98714	0.0609331
109401	1.04197	1.06417	0.00127185	1.55685	1.59002	186.079	-6.53093	-6.56422	186.186	-4.97408	-4.9742	0.000453377	5.13284	4.98913	0.0623124
109601	1.08181	1.06458	0.00131519	1.61638	1.59063	192.42	-6.59069	-6.56484	192.521	-4.97431	-4.9742	0.000450586	4.92203	4.98623	0.0646133
109801	1.10372	1.06474	0.00129773	1.64911	1.59088	189.865	-6.62327	-6.56508	189.96	-4.97416	-4.9742	0.00045355	4.6855	4.98456	0.0637984
110001	1.06776	1.06475	0.00128911	1.59538	1.59088	188.605	-6.56962	-6.56508	188.697	-4.97425	-4.9742	0.000446808	5.02236	4.98476	0.0633978
110201	1.00118	1.0647	0.00133546	1.4959	1.59082	195.386	-6.47021	-6.56502	195.483	-4.97431	-4.97421	0.000454677	5.42401	4.98565	0.0657941
110401	1.06176	1.0648	0.00135176	1.58641	1.59095	197.771	-6.56057	-6.56516	197.866	-4.97416	-4.97421	0.00046901	5.02064	4.98522	0.0664298
110601	1.11467	1.06454	0.00134881	1.66548	1.59057	197.34	-6.63982	-6.56478	197.433	-4.97434	-4.97421	0.000462578	4.67571	4.98666	0.0660317
110801	1.05285	1.06521	0.00136571	1.57311	1.59157	199.812	-6.54727	-6.56578	199.921	-4.97416	-4.97421	0.000470653	5.05797	4.98263	0.0665278
111001	1.08089	1.06492	0.00135755	1.615	1.59114	198.619	-6.58927	-6.56535	198.729	-4.97427	-4.97421	0.000464941	4.88217	4.98482	0.0662508
111201	1.14979	1.06485	0.00139908	1.71795	1.59103	204.695	-6.6922	-6.56524	204.799	-4.97426	-4.97421	0.000463968	4.43921	4.98553	0.0681187
111401	1.09275	1.06491	0.00139665	1.63273	1.59112	204.339	-6.60702	-6.56533	204.446	-4.97429	-4.97421	0.000460333	4.851	4.98497	0.0678441
111601	1.0911	1.06534	0.00139597	1.63026	1.59177	204.239	-6.60444	-6.56598	204.349	-4.97418	-4.97421	0.000460317	4.84492	4.98229	0.067618
111801	1.08537	1.06473	0.00144045	1.62169	1.59086	210.747	-6.59586	-6.56507	210.872	-4.97416	-4.97421	0.000461457	4.84087	4.98681	0.0698148
112001	1.04386	1.06449	0.00143576	1.55967	1.5905	210.061	-6.5339	-6.56471	210.186	-4.97423	-4.97421	0.000463488	5.14856	4.98838	0.0696781
112201	1.02707	1.0644	0.00143366	1.53458	1.59036	209.754	-6.50869	-6.56457	209.882	-4.97411	-4.97421	0.00046073	5.25392	4.98973	0.0694964
112401	0.997868	1.06447	0.00142151	1.49095	1.59047	207.975	-6.4649	-6.56467	208.102	-4.97395	-4.9742	0.00049347	5.36314	4.98897	0.0687597
112601	1.09748	1.06411	0.00142543	1.63978	1.58993	208.549	-6.61398	-6.56413	208.689	-4.9742	-4.9742	0.000517666	4.776	4.99184	0.0690368
112801	1.04162	1.06426	0.00141845	1.55633	1.59015	207.528	-6.53051	-6.56435	207.67	-4.97418	-4.9742	0.000514666	5.04421	4.99037	0.0686729
113001	1.08012	1.06449	0.00140743	1.61384	1.59049	205.916	-6.58803	-6.56469	206.056	-4.97419	-4.9742	0.000507422	4.89164	4.98866	0.0681045
113201	1.07311	1.06411	0.00140482	1.60337	1.58992	205.533	-6.57746	-6.56413	205.679	-4.97409	-4.9742	0.000513084	4.9551	4.99098	0.0678171
113401	1.04189	1.0643	0.00142332	1.55674	1.59021	208.24	-6.53103	-6.56441	208.392	-4.97429	-4.9742	0.000517918	5.11887	4.98943	0.0690247
113601	1.10896	1.0642	0.00140947	1.65694	1.59007	206.214	-6.63123	-6.56427	206.365	-4.97428	-4.9742	0.000514128	4.66674	4.98992	0.0683635
113801	1.06019	1.06443	0.00142901	1.58407	1.5904	209.073	-6.55817	-6.5646	209.232	-4.9741	-4.9742	0.000515958	5.01457	4.98803	0.0692942
114001	1.02762	1.06409	0.0014237	1.53541	1.5899	208.296	-6.50956	-6.56409	208.458	-4.97415	-4.9742	0.000514297	5.2236	4.99026	0.0689848
114201	1.08329	1.06421	0.0014121	1.61859	1.59008	206.6	-6.59287	-6.56428	206.759	-4.97428	-4.9742	0.00051446	4.86023	4.9897	0.068389
114401	1.07333	1.06442	0.00140107	1.60371	1.59039	204.986	-6.57786	-6.56459	205.145	-4.97415	-4.9742	0.000509496	4.99769	4.98837	0.0678548
114601	1.12254	1.06442	0.00139865	1.67723	1.59039	204.631	-6.6515	-6.56459	204.793	-4.97427	-4.9742	0.000506078	4.60799	4.98839	0.0675918
114801	1.08095	1.06414	0.00144392	1.61509	1.58997	211.255	-6.58941	-6.56417	211.421	-4.97431	-4.9742	0.000502059	4.87121	4.99081	0.0700969
115001	1.07848	1.06413	0.00145888	1.61141	1.58996	213.444	-6.58566	-6.56416	213.609	-4.97425	-4.9742	0.000498475	4.90963	4.99091	0.0708502
115201	1.05564	1.06436	0.00144722	1.57728	1.59031	211.737	-6.5514	-6.56451	211.902	-4.97412	-4.9742	0.000496061	5.02549	4.98905	0.0702597
115401	1.05582	1.064	0.00144499	1.57755	1.58977	211.412	-6.55165	-6.56397	211.584	-4.9741	-4.9742	0.000500172	5.07752	4.99143	0.0702025
115601	1.10435	1.06401	0.00143414	1.65005	1.58978	209.824	-6.62413	-6.56398	209.994	-4.97409	-4.9742	0.000496591	4.67794	4.99152	0.0696382
115801	1.09518	1.06399	0.00142966	1.63635	1.58975	209.168	-6.61061	-6.56395	209.334	-4.97426	-4.9742	0.000496698	4.77649	4.99126	0.069433
116001	1.11198	1.0639	0.00141927	1.66145	1.58961	207.647	-6.63568	-6.56381	207.812	-4.97422	-4.9742	0.000491196	4.63901	4.99172	0.068878
116201	1.08201	1.06398	0.00141066	1.61668	1.58974	206.389	-6.59083	-6.56394	206.553	-4.97415	-4.9742	0.000489384	4.82377	4.9909	0.0684785
116401	1.07778	1.06394	0.00140058	1.61035	1.58968	204.914	-6.58455	-6.56388	205.077	-4.9742	-4.9742	0.000484123	4.90155	4.99095	0.0679327
116601	1.05284	1.06396	0.00139713	1.57309	1.5897	204.409	-6.54723	-6.5639	204.571	-4.97414	-4.9742	0.000479052	5.03395	4.99073	0.0677612
116801	1.04493	1.06406	0.00138722	1.56127	1.58985	202.958	-6.53545	-6.56405	203.124	-4.97418	-4.9742	0.000481702	5.10577	4.99	0.0672231
117001	1.10177	1.06406	0.00138184	1.64619	1.58985	202.172	-6.62037	-6.56405	202.336	-4.97418	-4.9742	0.000478857	4.78346	4.99004	0.066908
117201	1.01698	1.06406	0.00136987	1.51951	1.58985	200.42	-6.49364	-6.56405	200.583	-4.97413	-4.9742	0.000491261	5.25982	4.98978	0.0662772
117401	1.02646	1.0641	0.00136838	1.53367	1.58992	200.202	-6.50783	-6.56412	200.361	-4.97415	-4.97419	0.000489962	5.26064	4.98902	0.0661909
117601	1.11785	1.06429	0.00136512	1.67022	1.5902	199.726	-6.64445	-6.56439	199.885	-4.97423	-4.97419	0.000484924	4.65753	4.98774	0.0660606
117801	1.08257	1.06412	0.00136032	1.61751	1.58994	199.024	-6.59164	-6.56413	199.18	-4.97413	-4.97419	0.000481754	4.84402	4.98893	0.0658358
118001	1.01815	1.06394	0.00135259	1.52126	1.58968	197.892	-6.49539	-6.56388	198.049	-4.97413	-4.97419	0.000478698	5.32734	4.99043	0.065602
118201	1.1349	1.06406	0.00136867	1.69571	1.58985	200.245	-6.66971	-6.56404	200.394	-4.974	-4.97419	0.000486183	4.42094	4.98934	0.0666237
118401	1.02654	1.06393	0.00137097	1.5338	1.58966	200.582	-6.50808	-6.56386	200.726	-4.97428	-4.97419	0.000489341	5.26801	4.99001	0.0667436
118601	1.0873	1.06402	0.00136464	1.62458	1.5898	199.655	-6.59874	-6.564	199.798	-4.97416	-4.97419	0.000488812	4.83107	4.98963	0.0664684
118801	1.06462	1.06403	0.00135511	1.59069	1.58981	198.261	-6.56487	-6.564	198.402	-4.97418	-4.97419	0.000485208	4.99377	4.9899	0.0660063
119001	1.15436	1.06403	0.0013603	1.72477	1.5898	199.021	-6.69896	-6.564	199.161	-4.97418	-4.97419	0.000482172	4.38787	4.98974	0.0661328
119201	1.06168	1.06387	0.0013619	1.5863	1.58958	199.254	-6.56045	-6.56377	199.396	-4.97416	-4.97419	0.000479197	5.05345	4.9907	0.0661771
119401	1.02605	1.06398	0.00135113	1.53306	1.58974	197.679	-6.50738	-6.56393	197.819	-4.97432	-4.97419	0.000476601	5.21916	4.98998	0.0656452
119601	1.01655	1.06404	0.00135234	1.51887	1.58983	197.856	-6.49304	-6.56402	197.997	-4.97417	-4.97419	0.000481905	5.29528	4.98936	0.0657646
119801	1.14183	1.064	0.00135149	1.70605	1.58976	197.731	-6.68047	-6.56396	197.875	-4.97442	-4.97419	0.000488626	4.46449	4.98935	0.0656467
120001	1.08468	1.06392	0.00134504	1.62067	1.58964	196.787	-6.5949	-6.56384	196.929	-4.97424	-4.9742	0.000498596	4.82958	4.99	0.0653472
120201	1.05173	1.06379	0.00134626	1.57143	1.58945	196.966	-6.54568	-6.56364	197.11	-4.97425	-4.9742	0.000498616	5.06551	4.99094	0.0653835
120401	1.03957	1.06373	0.00133784	1.55326	1.58936	195.735	-6.52739	-6.56356	195.876	-4.97413	-4.9742	0.000499079	5.16278	4.99124	0.0649734
120601	1.05642	1.0636	0.00133013	1.57843	1.58916	194.607	-6.5527	-6.56336	194.749	-4.97427	-4.9742	0.000499629	5.06774	4.99247	0.0647044
120801	1.09878	1.06369	0.0013208	1.64173	1.5893	193.241	-6.61595	-6.56349	193.381	-4.97422	-4.97419	0.000496293	4.71052	4.99182	0.0642749
121001	1.08612	1.0637	0.00131354	1.62281	1.58931	192.18	-6.59709	-6.56351	192.319	-4.97428	-4.9742	0.000497281	4.80138	4.99166	0.0639376
121201	1.04727	1.06382	0.00130945	1.56477	1.5895	191.58	-6.539	-6.5637	191.719	-4.97423	-4.9742	0.000493301	5.11251	4.99064	0.0637817
121401	1.08221	1.06381	0.00131045	1.61698	1.58948	191.727	-6.59113	-6.56367	191.865	-4.97415	-4.97419	0.000495226	4.87967	4.99058	0.0638093
121601	1.03668	1.06364	0.00130274	1.54894	1.58923	190.599	-6.52321	-6.56342	190.734	-4.97427	-4.9742	0.000492651	5.19999	4.99204	0.0635255
121801	1.09127	1.06383	0.00130721	1.63052	1.58951	191.252	-6.60481	-6.5637	191.388	-4.97429	-4.9742	0.000489847	4.86803	4.99091	0.0636091
122001	1.09708	1.06368	0.00130638	1.63919	1.58929	191.131	-6.61347	-6.56348	191.266	-4.97427	-4.9742	0.000488235	4.7723	4.99234	0.0636685
122201	1.06318	1.06353	0.00130319	1.58854	1.58906	190.665	-6.5627	-6.56326	190.801	-4.97416	-4.9742	0.000485892	5.02825	4.99333	0.0635136
122401	1.08272	1.0636	0.00129563	1.61774	1.58917	189.559	-6.59199	-6.56336	189.695	-4.97425	-4.9742	0.000482882	4.84153	4.99294	0.0631105
122601	1.02463	1.06366	0.00130137	1.53094	1.58925	190.399	-6.50513	-6.56345	190.536	-4.97419	-4.9742	0.000479625	5.26362	4.99245	0.0634732
122801	1.06973	1.0637	0.00130075	1.59833	1.58932	190.308	-6.57253	-6.56351	190.447	-4.9742	-4.9742	0.000477798	4.95528	4.9921	0.0634289
123001	1.10357	1.06359	0.00129707	1.64889	1.58915	189.77	-6.62312	-6.56335	189.904	-4.97423	-4.9742	0.000477144	4.75832	4.99316	0.0632847
123201	1.03818	1.06371	0.00129129	1.55119	1.58933	188.923	-6.52531	-6.56353	189.056	-4.97413	-4.9742	0.000474238	5.1464	4.99216	0.0630407
123401	1.07626	1.06366	0.00128171	1.60809	1.58925	187.522	-6.58223	-6.56345	187.655	-4.97414	-4.9742	0.000474726	4.92993	4.9926	0.0625713
123601	1.0875	1.0638	0.00127757	1.62488	1.58947	186.917	-6.59915	-6.56367	187.049	-4.97427	-4.9742	0.000471612	4.84329	4.99167	0.0623258
123801	1.04249	1.06367	0.00128107	1.55763	1.58927	187.428	-6.53181	-6.56347	187.561	-4.97418	-4.9742	0.000469066	5.17994	4.993	0.062632
124001	1.06879	1.06369	0.00127974	1.59693	1.58931	187.235	-6.57097	-6.5635	187.366	-4.97405	-4.97419	0.00047362	4.90268	4.99281	0.0625269
124201	1.06449	1.0638	0.00128995	1.5905	1.58946	188.728	-6.56452	-6.56365	188.856	-4.97403	-4.97419	0.000488194	4.91905	4.99163	0.0630649
124401	1.07541	1.06376	0.00128247	1.60682	1.5894	187.634	-6.58097	-6.5636	187.763	-4.97415	-4.97419	0.000489035	4.88529	4.9916	0.0626642
124601	1.12269	1.06383	0.00128393	1.67745	1.58951	187.847	-6.6517	-6.5637	187.975	-4.97425	-4.97419	0.000489554	4.57568	4.99096	0.0627082
124801	1.04662	1.06382	0.0012844	1.56379	1.58949	187.915	-6.53795	-6.56369	188.044	-4.97416	-4.97419	0.000489012	5.11044	4.99095	0.0627377
125001	1.06532	1.06359	0.00128431	1.59174	1.58915	187.902	-6.56581	-6.56334	188.037	-4.97406	-4.97419	0.000499981	4.93903	4.99238	0.0627045
125201	1.07743	1.06364	0.00127527	1.60984	1.58922	186.579	-6.58402	-6.56341	186.712	-4.97418	-4.97419	0.00050291	4.9226	4.9918	0.0622749
125401	1.05218	1.06352	0.00127083	1.57211	1.58905	185.931	-6.54631	-6.56324	186.063	-4.9742	-4.97419	0.000500402	5.0696	4.9924	0.061992
125601	1.05284	1.06355	0.00126733	1.57309	1.5891	185.418	-6.54725	-6.56329	185.549	-4.97416	-4.97419	0.000496652	5.05603	4.99214	0.0618338
125801	1.03203	1.06351	0.00126542	1.542	1.58904	185.139	-6.51637	-6.56323	185.267	-4.97438	-4.97419	0.000497979	5.27522	4.99243	0.0617485
126001	1.08359	1.06365	0.00126672	1.61904	1.58924	185.329	-6.59323	-6.56343	185.463	-4.97419	-4.97419	0.000506281	4.82717	4.9916	0.0617423
126201	1.03622	1.06355	0.00126721	1.54826	1.58909	185.401	-6.5223	-6.56328	185.537	-4.97404	-4.97419	0.000504484	5.15941	4.99232	0.0617429
126401	1.09293	1.0634	0.00126689	1.633	1.58887	185.354	-6.60743	-6.56306	185.496	-4.97443	-4.97419	0.000511396	4.85494	4.99344	0.0616663
126601	1.02043	1.06342	0.00126397	1.52467	1.58889	184.926	-6.499	-6.56309	185.07	-4.97433	-4.97419	0.000550312	5.34996	4.99379	0.0615125
126801	1.04098	1.06331	0.00125732	1.55537	1.58874	183.953	-6.52953	-6.56293	184.095	-4.97416	-4.97419	0.000547857	5.13262	4.99463	0.0612343
127001	1.08493	1.06336	0.00125059	1.62104	1.5888	182.969	-6.59528	-6.56299	183.11	-4.97423	-4.97419	0.000546651	4.80086	4.9943	0.060927
127201	1.07072	1.06346	0.00125481	1.59981	1.58895	183.587	-6.57413	-6.56315	183.731	-4.97432	-4.97419	0.000551201	4.98389	4.99328	0.0611537
127401	1.08896	1.06335	0.00124914	1.62706	1.58879	182.757	-6.60119	-6.56299	182.9	-4.97412	-4.97419	0.000548392	4.79051	4.99416	0.0609145
127601	1.05676	1.06338	0.0012492	1.57895	1.58883	182.766	-6.55303	-6.56302	182.907	-4.97408	-4.97419	0.000560241	5.01548	4.99381	0.0608291
127801	1.03827	1.06328	0.0012482	1.55133	1.58869	182.619	-6.52542	-6.56288	182.761	-4.97409	-4.97419	0.000562921	5.16824	4.99466	0.0607878
128001	1.07383	1.06337	0.00124618	1.60446	1.58883	182.323	-6.57856	-6.56302	182.462	-4.9741	-4.97419	0.000568567	4.88119	4.99394	0.0606582
128201	1.11154	1.06334	0.00126293	1.6608	1.58878	184.775	-6.635	-6.56297	184.917	-4.9742	-4.97419	0.000573287	4.67976	4.99398	0.0614755
128401	0.975654	1.06329	0.0012661	1.45776	1.5887	185.239	-6.43196	-6.56289	185.381	-4.97419	-4.97419	0.00056987	5.56806	4.99428	0.0615177
128601	1.02972	1.0633	0.00126806	1.53854	1.58871	185.525	-6.5126	-6.5629	185.667	-4.97406	-4.97419	0.000566967	5.25762	4.99427	0.0616328
128801	1.05762	1.0632	0.00126302	1.58023	1.58857	184.787	-6.55426	-6.56276	184.932	-4.97403	-4.97419	0.000572242	4.98904	4.99491	0.0613686
129001	1.06472	1.0632	0.00125599	1.59084	1.58856	183.76	-6.56499	-6.56275	183.903	-4.97416	-4.97419	0.000574799	5.00492	4.99477	0.0610451
129201	1.05569	1.0632	0.00124858	1.57736	1.58857	182.675	-6.55146	-6.56276	182.816	-4.97411	-4.97419	0.000578566	5.04925	4.99494	0.0607
129401	1.11574	1.06306	0.00124783	1.66707	1.58837	182.565	-6.64129	-6.56255	182.708	-4.97422	-4.97419	0.000576524	4.60167	4.99599	0.060722
129601	1.14597	1.06329	0.00125533	1.71224	1.58871	183.662	-6.68658	-6.5629	183.81	-4.97434	-4.97419	0.000580914	4.36173	4.99429	0.0612007
129801	0.992726	1.06327	0.00125143	1.48327	1.58867	183.092	-6.45744	-6.56286	183.239	-4.97417	-4.97419	0.000578055	5.47924	4.9944	0.0610731
130001	1.05746	1.06337	0.00125829	1.58	1.58883	184.095	-6.55427	-6.56302	184.244	-4.97428	-4.97419	0.000576429	5.0231	4.99363	0.0613264
130201	1.02028	1.0633	0.00126061	1.52444	1.58872	184.435	-6.49868	-6.56291	184.584	-4.97424	-4.97419	0.000574938	5.29754	4.99428	0.0614573
130401	1.11954	1.0634	0.00126364	1.67276	1.58887	184.878	-6.64697	-6.56306	185.026	-4.97421	-4.97419	0.000571694	4.57847	4.99345	0.0615937
130601	1.03585	1.06333	0.00126405	1.5477	1.58876	184.938	-6.52177	-6.56295	185.088	-4.97406	-4.97419	0.000570639	5.14963	4.99406	0.0616347
130801	0.996492	1.06338	0.00126141	1.4889	1.58884	184.552	-6.46297	-6.56303	184.7	-4.97407	-4.97419	0.00057258	5.36161	4.99366	0.06145
131001	1.06868	1.06346	0.00126244	1.59676	1.58895	184.703	-6.57095	-6.56314	184.85	-4.97419	-4.97419	0.000569712	4.94214	4.99294	0.0614581
131201	1.0885	1.06342	0.00126013	1.62638	1.5889	184.364	-6.60055	-6.56309	184.511	-4.97417	-4.97419	0.000567167	4.81897	4.99313	0.061352
131401	0.976113	1.06334	0.00125939	1.45845	1.58878	184.256	-6.43249	-6.56297	184.403	-4.97404	-4.97419	0.000565007	5.61115	4.9938	0.0613846
131601	1.13905	1.06329	0.00126373	1.7019	1.58871	184.892	-6.6761	-6.5629	185.042	-4.97419	-4.97419	0.00056754	4.43509	4.99398	0.061601
131801	1.05937	1.06339	0.00126558	1.58284	1.58886	185.162	-6.557	-6.56304	185.312	-4.97415	-4.97419	0.00056513	5.01004	4.99327	0.0617636
132001	1.05164	1.06338	0.00125938	1.5713	1.58884	184.255	-6.54544	-6.56303	184.404	-4.97415	-4.97419	0.000562328	5.08365	4.99335	0.0614447
132201	1.07316	1.06336	0.00125787	1.60345	1.58882	184.034	-6.57748	-6.563	184.182	-4.97403	-4.97419	0.000561674	4.87432	4.99328	0.0613904
132401	1.10453	1.06343	0.00125329	1.65032	1.58891	183.364	-6.62459	-6.5631	183.513	-4.97427	-4.97419	0.00056456	4.68663	4.99273	0.0612228
132601	1.03933	1.06343	0.00125639	1.55291	1.58891	183.818	-6.52704	-6.5631	183.967	-4.97414	-4.97419	0.000561696	5.14582	4.99276	0.0613765
132801	1.01367	1.06322	0.00126528	1.51456	1.5886	185.119	-6.48863	-6.56279	185.275	-4.97407	-4.97419	0.000568584	5.34848	4.99397	0.0617052
133001	1.00914	1.06343	0.00127153	1.50779	1.58891	186.033	-6.4819	-6.56309	186.187	-4.97411	-4.97418	0.000566456	5.31002	4.99252	0.062004
