timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
100001	0.808213	0.808213	0	1.20758	1.20758	0	-6.92906	-6.92906	0	-5.72147	-5.72147	0	2.79697	2.79697	0
100201	0.832529	0.79284	0.000456319	1.24392	1.18461	66.7624	-6.96541	-6.90605	66.7235	-5.72149	-5.72143	8.4756e-05	2.66492	2.88035	0.0252609
100401	0.744267	0.789343	0.000855668	1.11204	1.17939	125.19	-6.83335	-6.90081	125.315	-5.72131	-5.72142	0.000284121	3.22776	2.91089	0.0420464
100601	0.798968	0.788465	0.000703771	1.19377	1.17808	102.966	-6.91524	-6.89951	103.081	-5.72147	-5.72143	0.000270233	2.84709	2.92438	0.0354118
100801	0.777623	0.789029	0.000583882	1.16188	1.17892	85.4255	-6.88322	-6.90033	85.5344	-5.72134	-5.72141	0.000296736	2.97927	2.91843	0.0295115
101001	0.808415	0.791657	0.000623704	1.20789	1.18285	91.2518	-6.92938	-6.90426	91.3614	-5.72149	-5.72142	0.000261618	2.81835	2.90077	0.0320057
101201	0.786613	0.792199	0.000617629	1.17531	1.18366	90.363	-6.89662	-6.90507	90.4385	-5.72131	-5.72141	0.000253681	2.87997	2.89863	0.033181
101401	0.856195	0.790265	0.000832175	1.27928	1.18077	121.752	-7.00094	-6.90219	121.897	-5.72167	-5.72143	0.000473874	2.43618	2.9114	0.0428342
101601	0.810359	0.792847	0.000847351	1.21079	1.18462	123.973	-6.93225	-6.90606	124.132	-5.72146	-5.72143	0.000473426	2.76914	2.8885	0.0444175
101801	0.742142	0.791698	0.000830718	1.10886	1.18291	121.539	-6.8302	-6.90434	121.695	-5.72133	-5.72143	0.000436018	3.21634	2.89604	0.0429497
102001	0.75843	0.790565	0.000864257	1.1332	1.18122	126.446	-6.85453	-6.90263	126.618	-5.72133	-5.72142	0.000547586	3.15081	2.90273	0.0442485
102201	0.786878	0.790797	0.000804875	1.17571	1.18156	117.758	-6.89712	-6.90298	117.924	-5.72141	-5.72142	0.000528186	2.9025	2.90222	0.0412693
102401	0.77036	0.790413	0.000785649	1.15103	1.18099	114.945	-6.87254	-6.90241	115.107	-5.72151	-5.72143	0.000534646	3.07101	2.90582	0.0400697
102601	0.78215	0.79031	0.000742487	1.16864	1.18083	108.631	-6.89001	-6.90227	108.793	-5.72137	-5.72143	0.000534551	2.94661	2.90731	0.037953
102801	0.760361	0.791877	0.000756529	1.13609	1.18318	110.685	-6.85761	-6.90461	110.867	-5.72152	-5.72144	0.000538682	3.13713	2.89605	0.0385318
103001	0.781928	0.790972	0.000735009	1.16831	1.18182	107.536	-6.88975	-6.90326	107.699	-5.72144	-5.72144	0.000519379	2.97641	2.90332	0.0376328
103201	0.773497	0.790759	0.000753032	1.15571	1.18151	110.173	-6.87715	-6.90295	110.336	-5.72144	-5.72144	0.00049203	3.05051	2.90592	0.0389249
103401	0.788013	0.7909	0.000720945	1.1774	1.18172	105.479	-6.89882	-6.90316	105.631	-5.72142	-5.72144	0.000463862	2.87838	2.90348	0.0373546
103601	0.800775	0.791151	0.000721683	1.19647	1.18209	105.587	-6.91809	-6.90353	105.734	-5.72162	-5.72144	0.000471478	2.87887	2.90167	0.0372864
103801	0.786663	0.79088	0.000700848	1.17538	1.18169	102.539	-6.89684	-6.90313	102.684	-5.72145	-5.72145	0.000458465	2.99168	2.90504	0.0361782
104001	0.758403	0.790826	0.000680934	1.13316	1.18161	99.625	-6.8546	-6.90305	99.7656	-5.72144	-5.72144	0.000450133	3.13745	2.90551	0.0350422
104201	0.802119	0.791123	0.000680158	1.19848	1.18205	99.5113	-6.92	-6.90349	99.6538	-5.72152	-5.72144	0.000438035	2.88454	2.90384	0.0349295
104401	0.758063	0.790791	0.000659506	1.13265	1.18155	96.4899	-6.85407	-6.903	96.6236	-5.72141	-5.72145	0.000440903	3.17285	2.90825	0.0341487
104601	0.815628	0.790586	0.000642516	1.21866	1.18125	94.0041	-6.94008	-6.90269	94.1355	-5.72141	-5.72145	0.000440946	2.76805	2.91008	0.0332333
104801	0.828083	0.791234	0.000651068	1.23727	1.18222	95.2553	-6.95892	-6.90367	95.4153	-5.72165	-5.72145	0.000498949	2.66312	2.90539	0.033312
105001	0.765626	0.79098	0.000645516	1.14395	1.18184	94.4431	-6.86515	-6.90328	94.6185	-5.7212	-5.72145	0.000532832	3.12768	2.90729	0.033057
105201	0.765062	0.790518	0.000648228	1.14311	1.18114	94.8398	-6.86451	-6.90259	95.0219	-5.7214	-5.72144	0.000558066	3.07393	2.91078	0.0332381
105401	0.809772	0.790861	0.000648522	1.20991	1.18166	94.8828	-6.93134	-6.9031	95.0605	-5.72143	-5.72144	0.000553015	2.74943	2.90807	0.0333202
105601	0.819056	0.790365	0.000648705	1.22379	1.18092	94.9096	-6.94514	-6.90236	95.0741	-5.72135	-5.72144	0.000541357	2.71022	2.91165	0.0333117
105801	0.789811	0.790606	0.000655557	1.18009	1.18128	95.9121	-6.90154	-6.90272	96.0733	-5.72145	-5.72144	0.000530028	2.91053	2.90967	0.0335304
