time-step	lambda
399	-0.948966
400	-0.94899
401	-0.949014
402	-0.949037
403	-0.94906
404	-0.949081
405	-0.949102
406	-0.949123
407	-0.949142
408	-0.94916
409	-0.949178
410	-0.949194
411	-0.94921
412	-0.949224
413	-0.949238
414	-0.94925
415	-0.949261
416	-0.949271
417	-0.949279
418	-0.949287
419	-0.949293
420	-0.949298
421	-0.949302
422	-0.949304
423	-0.949306
424	-0.949306
425	-0.949305
426	-0.949303
427	-0.949299
428	-0.949295
429	-0.949289
430	-0.949282
431	-0.949274
432	-0.949266
433	-0.949256
434	-0.949245
435	-0.949233
436	-0.949221
437	-0.949208
438	-0.949194
439	-0.949179
440	-0.949164
441	-0.949148
442	-0.949131
443	-0.949114
444	-0.949097
445	-0.94908
446	-0.949062
447	-0.949044
448	-0.949026
449	-0.949007
450	-0.948989
451	-0.948971
452	-0.948953
453	-0.948935
454	-0.948918
455	-0.948901
456	-0.948884
457	-0.948868
458	-0.948852
459	-0.948837
460	-0.948822
461	-0.948809
462	-0.948796
463	-0.948783
464	-0.948772
465	-0.948762
466	-0.948752
467	-0.948744
468	-0.948736
469	-0.94873
470	-0.948725
471	-0.948721
472	-0.948718
473	-0.948717
474	-0.948717
475	-0.948718
476	-0.94872
477	-0.948724
478	-0.94873
479	-0.948736
480	-0.948744
481	-0.948754
482	-0.948765
483	-0.948778
484	-0.948792
485	-0.948808
486	-0.948825
487	-0.948844
488	-0.948864
489	-0.948886
490	-0.948909
491	-0.948934
492	-0.94896
493	-0.948989
494	-0.949018
495	-0.949049
496	-0.949082
497	-0.949116
498	-0.949152
499	-0.94919
500	-0.949228
501	-0.949269
502	-0.949311
503	-0.949354
504	-0.949399
505	-0.949445
506	-0.949492
507	-0.949541
508	-0.949592
509	-0.949644
510	-0.949697
511	-0.949751
512	-0.949807
513	-0.949863
514	-0.949922
515	-0.949981
516	-0.950041
517	-0.950103
518	-0.950165
519	-0.950229
520	-0.950294
521	-0.95036
522	-0.950426
523	-0.950494
524	-0.950562
525	-0.950631
526	-0.950701
527	-0.950772
528	-0.950844
529	-0.950916
530	-0.950989
531	-0.951062
532	-0.951136
533	-0.95121
534	-0.951285
535	-0.95136
536	-0.951436
537	-0.951512
538	-0.951588
539	-0.951664
540	-0.951741
541	-0.951817
542	-0.951894
543	-0.951971
544	-0.952048
545	-0.952124
546	-0.952201
547	-0.952277
548	-0.952353
549	-0.952429
550	-0.952504
551	-0.95258
552	-0.952654
553	-0.952728
554	-0.952802
555	-0.952875
556	-0.952948
557	-0.95302
558	-0.953091
559	-0.953161
560	-0.953231
561	-0.953299
562	-0.953367
563	-0.953434
564	-0.953499
565	-0.953564
566	-0.953628
567	-0.95369
568	-0.953751
569	-0.953811
570	-0.953869
571	-0.953926
572	-0.953981
573	-0.954035
574	-0.954088
575	-0.954139
576	-0.954188
577	-0.954235
578	-0.95428
579	-0.954324
580	-0.954366
581	-0.954406
582	-0.954444
583	-0.954479
584	-0.954513
585	-0.954545
586	-0.954574
587	-0.954601
588	-0.954626
589	-0.954648
590	-0.954668
591	-0.954685
592	-0.9547
593	-0.954712
594	-0.954722
595	-0.954729
596	-0.954734
597	-0.954735
598	-0.954734
599	-0.95473
600	-0.954724
601	-0.954714
602	-0.954701
603	-0.954686
604	-0.954667
605	-0.954646
606	-0.954622
607	-0.954594
608	-0.954563
609	-0.95453
610	-0.954493
611	-0.954453
612	-0.95441
613	-0.954364
614	-0.954315
615	-0.954262
616	-0.954207
617	-0.954148
618	-0.954086
619	-0.954021
620	-0.953953
621	-0.953881
622	-0.953807
623	-0.953729
624	-0.953648
625	-0.953564
626	-0.953478
627	-0.953388
628	-0.953295
629	-0.953199
630	-0.9531
631	-0.952998
632	-0.952893
633	-0.952786
634	-0.952675
635	-0.952562
636	-0.952447
637	-0.952328
638	-0.952207
639	-0.952083
640	-0.951957
641	-0.951828
642	-0.951697
643	-0.951564
644	-0.951429
645	-0.951291
646	-0.951151
647	-0.951009
648	-0.950865
649	-0.950719
650	-0.950572
651	-0.950422
652	-0.950271
653	-0.950119
654	-0.949964
655	-0.949809
656	-0.949652
657	-0.949494
658	-0.949335
659	-0.949175
660	-0.949013
661	-0.948851
662	-0.948689
663	-0.948525
664	-0.948361
665	-0.948196
666	-0.948031
667	-0.947866
668	-0.947701
669	-0.947535
670	-0.94737
671	-0.947205
672	-0.947039
673	-0.946874
674	-0.94671
675	-0.946546
676	-0.946383
677	-0.94622
678	-0.946058
679	-0.945896
680	-0.945736
681	-0.945577
682	-0.945419
683	-0.945262
684	-0.945106
685	-0.944952
686	-0.944798
687	-0.944647
688	-0.944497
689	-0.944348
690	-0.944202
691	-0.944057
692	-0.943913
693	-0.943772
694	-0.943632
695	-0.943495
696	-0.943359
697	-0.943226
698	-0.943094
699	-0.942964
700	-0.942837
701	-0.942712
702	-0.942589
703	-0.942468
704	-0.942349
705	-0.942232
706	-0.942118
707	-0.942006
708	-0.941896
709	-0.941788
710	-0.941683
711	-0.94158
712	-0.941478
713	-0.941379
714	-0.941283
715	-0.941188
716	-0.941095
717	-0.941005
718	-0.940916
719	-0.94083
720	-0.940745
721	-0.940662
722	-0.940581
723	-0.940502
724	-0.940425
725	-0.94035
726	-0.940276
727	-0.940203
728	-0.940133
729	-0.940063
730	-0.939996
731	-0.939929
732	-0.939864
733	-0.9398
734	-0.939737
735	-0.939676
736	-0.939615
737	-0.939556
738	-0.939497
739	-0.939439
740	-0.939382
741	-0.939326
