timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
117801	0.515303	0.5218	0.000350768	0.769936	0.779643	51.3195	-7.23873	-7.24849	51.4763	-6.46879	-6.46885	0.000340433	0.78668	0.757272	0.0184962
118001	0.526373	0.521694	0.000348877	0.786475	0.779484	51.0429	-7.25531	-7.24833	51.201	-6.46884	-6.46885	0.000347774	0.702584	0.757884	0.018384
118201	0.511229	0.521778	0.000347672	0.763849	0.77961	50.8665	-7.23258	-7.24846	51.0238	-6.46873	-6.46885	0.000346085	0.799085	0.757197	0.0183358
118401	0.529773	0.52178	0.000344939	0.791555	0.779613	50.4667	-7.26034	-7.24846	50.6224	-6.46878	-6.46885	0.000353943	0.676508	0.756806	0.0181888
118601	0.531335	0.521775	0.000346045	0.793889	0.779605	50.6286	-7.26262	-7.24845	50.783	-6.46873	-6.46885	0.000356253	0.698812	0.756752	0.0182265
118801	0.520561	0.521665	0.000343947	0.777791	0.77944	50.3216	-7.24659	-7.24828	50.4756	-6.4688	-6.46884	0.000355375	0.759115	0.757544	0.0181139
119001	0.511544	0.521704	0.000343341	0.764318	0.779499	50.233	-7.23304	-7.24834	50.3854	-6.46872	-6.46884	0.000355115	0.816463	0.757074	0.0180674
119201	0.515288	0.521646	0.00034145	0.769912	0.779413	49.9563	-7.23862	-7.24826	50.1083	-6.46871	-6.46884	0.000358909	0.780145	0.757285	0.0179568
119401	0.483288	0.52163	0.000341132	0.7221	0.779389	49.9097	-7.1908	-7.24823	50.0617	-6.4687	-6.46884	0.000360715	1.00689	0.757279	0.0179464
119601	0.544884	0.521702	0.000345763	0.814133	0.779496	50.5873	-7.28298	-7.24834	50.7407	-6.46885	-6.46884	0.000362059	0.587832	0.756705	0.0181479
119801	0.525429	0.521644	0.000344768	0.785065	0.77941	50.4416	-7.25392	-7.24825	50.5938	-6.46885	-6.46884	0.000358871	0.723916	0.757014	0.0180655
120001	0.504619	0.521649	0.000342349	0.753972	0.779417	50.0878	-7.22284	-7.24826	50.2386	-6.46887	-6.46884	0.000355774	0.878495	0.756986	0.017934
120201	0.527633	0.521736	0.000346684	0.788358	0.779546	50.7221	-7.25732	-7.24839	50.8755	-6.46897	-6.46884	0.000360811	0.711757	0.756413	0.0182259
120401	0.507104	0.521663	0.000344634	0.757685	0.779438	50.4222	-7.2265	-7.24828	50.5748	-6.46881	-6.46884	0.000360314	0.855809	0.757007	0.0181079
120601	0.522727	0.521624	0.000341851	0.781027	0.77938	50.015	-7.24976	-7.24822	50.1669	-6.46873	-6.46884	0.000362387	0.756315	0.757438	0.0179715
120801	0.530413	0.52163	0.000344619	0.792511	0.779388	50.4199	-7.26141	-7.24823	50.5724	-6.4689	-6.46884	0.000362106	0.686708	0.757201	0.0180931
121001	0.543412	0.521599	0.000343022	0.811935	0.779342	50.1863	-7.28082	-7.24818	50.3372	-6.46888	-6.46884	0.000359195	0.626922	0.757305	0.0179869
121201	0.515224	0.521684	0.000344479	0.769817	0.779469	50.3994	-7.23874	-7.24831	50.5514	-6.46892	-6.46884	0.00036272	0.81627	0.75687	0.0180315
121401	0.503753	0.52161	0.00034259	0.752678	0.779358	50.1231	-7.22149	-7.2482	50.274	-6.46881	-6.46884	0.000360626	0.897843	0.757578	0.0179431
121601	0.542709	0.521701	0.000341967	0.810884	0.779494	50.0319	-7.27983	-7.24834	50.184	-6.46895	-6.46884	0.000363461	0.607419	0.757064	0.0178956
121801	0.549019	0.521659	0.00034058	0.820312	0.779432	49.8289	-7.28921	-7.24828	49.9804	-6.4689	-6.46884	0.000361004	0.569986	0.757402	0.0178317
122001	0.510083	0.5217	0.00033895	0.762136	0.779493	49.5904	-7.23098	-7.24834	49.741	-6.46884	-6.46884	0.000358376	0.833999	0.757082	0.0177407
122201	0.529314	0.52172	0.000336492	0.790869	0.779523	49.2309	-7.25977	-7.24837	49.3804	-6.4689	-6.46884	0.000356105	0.72577	0.756887	0.0176128
122401	0.523788	0.521689	0.000335957	0.782613	0.779477	49.1526	-7.25147	-7.24832	49.3009	-6.46885	-6.46884	0.00035318	0.734412	0.75718	0.0176283
122601	0.541065	0.521732	0.000335231	0.808428	0.779541	49.0464	-7.27731	-7.24838	49.194	-6.46888	-6.46884	0.000350463	0.619202	0.756694	0.0176001
122801	0.534014	0.521679	0.000333908	0.797893	0.779461	48.8529	-7.26673	-7.24831	48.9992	-6.46884	-6.46884	0.000347495	0.650924	0.757137	0.0175377
123001	0.513553	0.521758	0.000337221	0.767321	0.77958	49.3375	-7.23619	-7.24842	49.4841	-6.46887	-6.46884	0.00034599	0.819034	0.756604	0.0177089
123201	0.500878	0.521767	0.000340182	0.748383	0.779594	49.7707	-7.21716	-7.24844	49.9176	-6.46878	-6.46884	0.000344024	0.916172	0.756561	0.0178752
123401	0.510475	0.521594	0.00034144	0.762722	0.779335	49.9548	-7.2315	-7.24818	50.103	-6.46878	-6.46884	0.000343942	0.838027	0.757893	0.017963
123601	0.513761	0.521711	0.000342441	0.767632	0.779509	50.1013	-7.23653	-7.24835	50.2511	-6.46889	-6.46884	0.000345607	0.830607	0.757106	0.017999
123801	0.562914	0.521628	0.000342831	0.841072	0.779386	50.1582	-7.31001	-7.24823	50.3075	-6.46893	-6.46884	0.000343264	0.464703	0.757785	0.0180272
124001	0.482189	0.521639	0.000344643	0.720459	0.779403	50.4235	-7.18912	-7.24825	50.5748	-6.46866	-6.46884	0.000346655	1.05026	0.75765	0.0181169
124201	0.528378	0.521602	0.000344095	0.78947	0.779346	50.3432	-7.2583	-7.24819	50.4949	-6.46883	-6.46884	0.00034622	0.722183	0.757892	0.0181036
124401	0.514557	0.5216	0.000341996	0.768821	0.779344	50.0361	-7.23764	-7.24819	50.1865	-6.46882	-6.46884	0.000343549	0.801155	0.757982	0.0179944
124601	0.512226	0.52161	0.000341039	0.765338	0.779359	49.8961	-7.23409	-7.2482	50.0459	-6.46875	-6.46884	0.00034151	0.83226	0.757966	0.0179498
124801	0.534258	0.5216	0.000340749	0.798257	0.779344	49.8537	-7.26713	-7.24819	50.0041	-6.46887	-6.46884	0.000341536	0.651783	0.758011	0.0179453
125001	0.532479	0.521581	0.000340985	0.795598	0.779315	49.8882	-7.26447	-7.24816	50.0383	-6.46887	-6.46884	0.000339473	0.674312	0.758047	0.0179217
