timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
102801	0.241856	0.256425	7.50683e-05	0.361367	0.383135	10.983	-7.57785	-7.59969	11.0387	-7.21648	-7.21656	0.000175958	-1.34663	-1.45164	0.00402387
103001	0.258486	0.256298	7.34738e-05	0.386215	0.382945	10.7497	-7.60274	-7.5995	10.8044	-7.21652	-7.21655	0.000175726	-1.46426	-1.45097	0.00391946
103201	0.261244	0.256294	7.46083e-05	0.390336	0.382939	10.9157	-7.60693	-7.59949	10.9701	-7.2166	-7.21655	0.000169749	-1.4911	-1.45104	0.00396796
103401	0.271085	0.256192	7.46977e-05	0.405039	0.382786	10.9287	-7.62164	-7.59934	10.9814	-7.2166	-7.21656	0.000162093	-1.56591	-1.45027	0.00399515
103601	0.242697	0.256384	7.56305e-05	0.362623	0.383074	11.0652	-7.57917	-7.59963	11.1193	-7.21654	-7.21656	0.000166787	-1.33276	-1.45169	0.00408364
103801	0.252127	0.256239	7.74605e-05	0.376713	0.382857	11.333	-7.59319	-7.59941	11.3879	-7.21648	-7.21656	0.000168343	-1.41835	-1.45061	0.00418897
104001	0.25494	0.2562	7.36575e-05	0.380916	0.382799	10.7766	-7.59747	-7.59935	10.829	-7.21655	-7.21655	0.000163955	-1.44279	-1.4501	0.00398583
104201	0.255503	0.256315	7.20163e-05	0.381758	0.382971	10.5364	-7.59832	-7.59953	10.5876	-7.21656	-7.21656	0.000158521	-1.45316	-1.45142	0.00392401
104401	0.260579	0.256172	7.52884e-05	0.389342	0.382756	11.0152	-7.60584	-7.59931	11.0694	-7.2165	-7.21655	0.000164592	-1.47978	-1.45057	0.00413306
104601	0.263015	0.256397	7.62828e-05	0.392981	0.383092	11.1606	-7.60957	-7.59965	11.2146	-7.21659	-7.21655	0.000161536	-1.49043	-1.45228	0.00417883
104801	0.252512	0.256298	7.43453e-05	0.377288	0.382945	10.8772	-7.59381	-7.5995	10.9293	-7.21652	-7.21655	0.000155887	-1.41673	-1.45158	0.00407005
105001	0.247006	0.256326	7.17504e-05	0.369062	0.382986	10.4975	-7.58545	-7.59954	10.5473	-7.21639	-7.21655	0.000168222	-1.38343	-1.45195	0.00393935
105201	0.263496	0.256195	7.56666e-05	0.3937	0.382791	11.0705	-7.61029	-7.59934	11.1277	-7.21659	-7.21655	0.00019384	-1.49981	-1.45066	0.00416053
105401	0.260587	0.256147	7.50241e-05	0.389353	0.38272	10.9765	-7.6059	-7.59927	11.0337	-7.21655	-7.21655	0.000190661	-1.49	-1.45055	0.00414378
105601	0.255299	0.256234	7.77191e-05	0.381452	0.382849	11.3708	-7.59793	-7.5994	11.4289	-7.21648	-7.21655	0.000190718	-1.44361	-1.45122	0.0043192
105801	0.255851	0.256213	7.53903e-05	0.382278	0.382818	11.0301	-7.59877	-7.59936	11.0866	-7.21649	-7.21654	0.000196267	-1.44751	-1.45103	0.00418848
106001	0.256172	0.256239	7.52142e-05	0.382757	0.382857	11.0043	-7.59931	-7.5994	11.0612	-7.21655	-7.21654	0.00019424	-1.44865	-1.45105	0.00416424
106201	0.266798	0.256248	7.46823e-05	0.398633	0.382871	10.9265	-7.61522	-7.59941	10.9826	-7.21658	-7.21654	0.000189225	-1.52886	-1.4513	0.00412811
106401	0.258477	0.256214	7.3989e-05	0.386201	0.382819	10.825	-7.60271	-7.59936	10.8802	-7.21651	-7.21654	0.000185063	-1.46079	-1.4509	0.00408523
106601	0.274943	0.256112	7.55466e-05	0.410804	0.382667	11.0529	-7.62743	-7.59921	11.1103	-7.21663	-7.21654	0.000187142	-1.58735	-1.45019	0.00415487
106801	0.280698	0.256269	8.09491e-05	0.419403	0.382901	11.8434	-7.63604	-7.59945	11.9035	-7.21663	-7.21654	0.000193853	-1.6264	-1.45147	0.00442779
107001	0.262746	0.256175	8.2005e-05	0.392579	0.382762	11.9978	-7.60905	-7.59931	12.0595	-7.21647	-7.21654	0.000196173	-1.51872	-1.45098	0.00446168
107201	0.249525	0.256149	8.1887e-05	0.372826	0.382723	11.9806	-7.58937	-7.59927	12.041	-7.21655	-7.21654	0.000196912	-1.40003	-1.45082	0.00447803
107401	0.251165	0.256279	8.28061e-05	0.375275	0.382916	12.1151	-7.59182	-7.59946	12.1762	-7.21654	-7.21654	0.00019608	-1.42649	-1.45165	0.00449924
107601	0.255818	0.25624	8.08223e-05	0.382228	0.382858	11.8248	-7.59876	-7.5994	11.8844	-7.21653	-7.21654	0.000191055	-1.44554	-1.45138	0.00438758
107801	0.261839	0.256248	7.96422e-05	0.391225	0.38287	11.6522	-7.60781	-7.59941	11.711	-7.21659	-7.21654	0.000187437	-1.49477	-1.4512	0.00434168
108001	0.24753	0.256305	7.80409e-05	0.369845	0.382956	11.4179	-7.58638	-7.5995	11.4759	-7.21653	-7.21654	0.000185559	-1.3911	-1.45131	0.00424286
108201	0.260376	0.25626	7.8124e-05	0.389038	0.382888	11.43	-7.60559	-7.59943	11.4875	-7.21655	-7.21654	0.000181756	-1.48886	-1.45093	0.00425346
108401	0.25518	0.256218	7.66655e-05	0.381275	0.382826	11.2166	-7.59786	-7.59937	11.2726	-7.21659	-7.21654	0.000178108	-1.44073	-1.45075	0.00417493
108601	0.257104	0.256351	7.61506e-05	0.384149	0.383024	11.1413	-7.60071	-7.59957	11.1982	-7.21656	-7.21655	0.000182963	-1.46038	-1.45159	0.00412818
108801	0.264343	0.256268	7.57224e-05	0.394965	0.382901	11.0787	-7.61156	-7.59945	11.1351	-7.2166	-7.21655	0.000179888	-1.51279	-1.45118	0.00409567
109001	0.25148	0.256294	7.43555e-05	0.375746	0.382939	10.8787	-7.59229	-7.59949	10.9342	-7.21654	-7.21655	0.00017751	-1.41409	-1.45133	0.00402365
109201	0.259776	0.25631	7.3092e-05	0.388141	0.382963	10.6938	-7.60473	-7.59951	10.7484	-7.21659	-7.21655	0.000174088	-1.48733	-1.45147	0.00396037
109401	0.24852	0.256318	7.18996e-05	0.371324	0.382976	10.5194	-7.58783	-7.59952	10.5729	-7.21651	-7.21655	0.000171356	-1.39797	-1.45163	0.00389599
109601	0.260472	0.25629	7.12331e-05	0.389182	0.382933	10.4218	-7.60572	-7.59948	10.4747	-7.21654	-7.21655	0.000168478	-1.48949	-1.45158	0.00385707
109801	0.262102	0.256299	6.99894e-05	0.391617	0.382947	10.2399	-7.60819	-7.59949	10.2917	-7.21657	-7.21655	0.000165191	-1.50066	-1.45165	0.00378779
110001	0.26951	0.256297	7.13191e-05	0.402685	0.382944	10.4344	-7.61923	-7.59949	10.4865	-7.21654	-7.21655	0.000163275	-1.53815	-1.4517	0.00386519
110201	0.245459	0.256274	7.15831e-05	0.36675	0.382909	10.4731	-7.58326	-7.59945	10.5247	-7.21651	-7.21655	0.000161326	-1.38255	-1.45145	0.00389319
110401	0.259873	0.256209	7.19299e-05	0.388287	0.382812	10.5238	-7.60483	-7.59936	10.575	-7.21655	-7.21655	0.000159198	-1.48235	-1.45088	0.00391999
110601	0.266926	0.256305	7.30069e-05	0.398825	0.382956	10.6814	-7.6154	-7.5995	10.7325	-7.21658	-7.21655	0.000157275	-1.53361	-1.4517	0.00399322
110801	0.266971	0.256254	7.27124e-05	0.398893	0.38288	10.6383	-7.61551	-7.59943	10.6888	-7.21662	-7.21655	0.000155323	-1.52472	-1.45146	0.00396071
111001	0.270102	0.256299	7.28529e-05	0.403571	0.382946	10.6588	-7.62022	-7.59949	10.7097	-7.21665	-7.21655	0.000158069	-1.55646	-1.45179	0.0039695
111201	0.250717	0.256307	7.20288e-05	0.374607	0.382959	10.5383	-7.59115	-7.59951	10.5887	-7.21654	-7.21655	0.000158305	-1.41603	-1.45188	0.00392348
111401	0.254958	0.256307	7.10055e-05	0.380943	0.382958	10.3885	-7.59753	-7.59951	10.4382	-7.21658	-7.21655	0.000156784	-1.45252	-1.45201	0.00386913
111601	0.265023	0.25632	7.09195e-05	0.395981	0.382977	10.376	-7.61263	-7.59953	10.4253	-7.21665	-7.21655	0.000157088	-1.52294	-1.45221	0.00387144
111801	0.258362	0.256365	7.03134e-05	0.386029	0.383045	10.2873	-7.60262	-7.5996	10.3369	-7.21659	-7.21655	0.000160741	-1.47466	-1.45258	0.00383534
112001	0.254445	0.256398	7.11956e-05	0.380176	0.383095	10.4164	-7.59678	-7.59965	10.4665	-7.2166	-7.21655	0.000163663	-1.43702	-1.45282	0.00387332
112201	0.261749	0.256364	7.12657e-05	0.39109	0.383043	10.4266	-7.60772	-7.5996	10.4765	-7.21663	-7.21655	0.0001637	-1.49145	-1.45243	0.00388981
112401	0.253186	0.25638	7.02102e-05	0.378296	0.383068	10.2722	-7.59485	-7.59962	10.3215	-7.21656	-7.21655	0.000163287	-1.42823	-1.45244	0.00383139
112601	0.259791	0.25636	6.94969e-05	0.388164	0.383038	10.1678	-7.60477	-7.59959	10.2167	-7.21661	-7.21655	0.000161794	-1.46891	-1.45218	0.00378752
112801	0.253974	0.256393	6.90528e-05	0.379473	0.383087	10.1029	-7.59609	-7.59964	10.1515	-7.21661	-7.21655	0.000164436	-1.41995	-1.45239	0.00376443
113001	0.267341	0.256385	6.92362e-05	0.399446	0.383076	10.1297	-7.61608	-7.59963	10.1783	-7.21663	-7.21655	0.000163314	-1.52469	-1.45216	0.00377511
113201	0.27614	0.25637	6.96279e-05	0.412592	0.383052	10.187	-7.62924	-7.59961	10.2356	-7.21665	-7.21656	0.000163693	-1.59023	-1.45186	0.00381
113401	0.239081	0.256416	7.06161e-05	0.357221	0.383121	10.3316	-7.57371	-7.59968	10.381	-7.21649	-7.21656	0.000165359	-1.31739	-1.45204	0.00385471
113601	0.251052	0.256383	7.15288e-05	0.375107	0.383072	10.4651	-7.59162	-7.59963	10.5151	-7.21651	-7.21656	0.000165061	-1.4284	-1.45172	0.00391609
113801	0.26379	0.256391	7.18238e-05	0.394139	0.383084	10.5083	-7.61082	-7.59964	10.559	-7.21668	-7.21656	0.00016678	-1.50531	-1.45186	0.00391257
114001	0.239726	0.256396	7.15832e-05	0.358185	0.383092	10.4731	-7.57469	-7.59965	10.5242	-7.21651	-7.21656	0.000170008	-1.34774	-1.45201	0.00389093
114201	0.251287	0.256434	7.22052e-05	0.375458	0.383148	10.5641	-7.59194	-7.5997	10.615	-7.21648	-7.21656	0.000169232	-1.41162	-1.45227	0.00391396
114401	0.269253	0.256431	7.44247e-05	0.402302	0.383144	10.8888	-7.61884	-7.5997	10.9406	-7.21654	-7.21656	0.000170929	-1.55422	-1.45239	0.00403537
114601	0.250807	0.256345	7.43935e-05	0.374741	0.383016	10.8842	-7.59122	-7.59957	10.9376	-7.21648	-7.21655	0.000179625	-1.41652	-1.45191	0.00401709
114801	0.254261	0.256388	7.36925e-05	0.379901	0.38308	10.7817	-7.59643	-7.59963	10.8343	-7.21653	-7.21655	0.000177966	-1.44023	-1.45232	0.00398716
115001	0.272034	0.256364	7.36502e-05	0.406458	0.383043	10.7755	-7.62313	-7.5996	10.8284	-7.21667	-7.21655	0.000178537	-1.57035	-1.45223	0.00397803
115201	0.236796	0.256394	7.43096e-05	0.353806	0.383089	10.872	-7.5703	-7.59964	10.9262	-7.21649	-7.21655	0.000181469	-1.30327	-1.45247	0.00401543
115401	0.251455	0.256431	7.58791e-05	0.375709	0.383144	11.1016	-7.59229	-7.5997	11.1567	-7.21658	-7.21655	0.000180976	-1.41086	-1.45272	0.00410409
115601	0.267282	0.25638	7.59036e-05	0.399357	0.383067	11.1052	-7.61598	-7.59962	11.16	-7.21663	-7.21655	0.000179363	-1.52298	-1.45223	0.00411042
115801	0.268785	0.256393	7.59073e-05	0.401603	0.383087	11.1057	-7.61824	-7.59964	11.1603	-7.21664	-7.21656	0.000180191	-1.52715	-1.45218	0.00410672
116001	0.261768	0.256375	7.56978e-05	0.391118	0.383061	11.0751	-7.60768	-7.59962	11.1292	-7.21656	-7.21656	0.000178855	-1.48591	-1.45195	0.00409571
116201	0.257466	0.256345	7.49694e-05	0.38469	0.383016	10.9685	-7.60126	-7.59957	11.022	-7.21657	-7.21656	0.000176997	-1.44783	-1.45163	0.00406191
116401	0.262249	0.256372	7.46939e-05	0.391837	0.383055	10.9282	-7.60845	-7.59961	10.9812	-7.21661	-7.21656	0.000175652	-1.49238	-1.45178	0.00404394
116601	0.255479	0.256377	7.40597e-05	0.381721	0.383063	10.8354	-7.59824	-7.59962	10.888	-7.21652	-7.21656	0.00017434	-1.4508	-1.45177	0.00400838
116801	0.267011	0.256361	7.36257e-05	0.398953	0.383039	10.7719	-7.61555	-7.59959	10.8243	-7.21659	-7.21656	0.000173074	-1.52793	-1.45163	0.00398639
117001	0.272932	0.25635	7.32614e-05	0.407799	0.383023	10.7186	-7.62444	-7.59958	10.7706	-7.21664	-7.21656	0.000171939	-1.57813	-1.45154	0.00396968
117201	0.260436	0.256384	7.32443e-05	0.389128	0.383073	10.7161	-7.60573	-7.59963	10.7681	-7.2166	-7.21656	0.000171477	-1.47472	-1.45173	0.00397196
117401	0.25397	0.256375	7.25887e-05	0.379467	0.38306	10.6202	-7.59601	-7.59962	10.6716	-7.21654	-7.21656	0.000169753	-1.42999	-1.45159	0.00393847
117601	0.245118	0.256358	7.21919e-05	0.36624	0.383035	10.5621	-7.58277	-7.59959	10.6131	-7.21653	-7.21656	0.000167954	-1.37575	-1.45153	0.00391354
117801	0.246089	0.256382	7.2689e-05	0.367691	0.383071	10.6348	-7.58427	-7.59963	10.686	-7.21658	-7.21656	0.00016716	-1.35318	-1.45157	0.00393225
118001	0.266413	0.256367	7.21273e-05	0.398059	0.383049	10.5527	-7.61463	-7.59961	10.6033	-7.21657	-7.21656	0.00016533	-1.5263	-1.45149	0.00390642
118201	0.261877	0.25636	7.22842e-05	0.391282	0.383038	10.5756	-7.60779	-7.59959	10.6261	-7.21651	-7.21656	0.00016513	-1.49457	-1.45148	0.00391318
118401	0.266566	0.256362	7.25626e-05	0.398287	0.383041	10.6164	-7.61489	-7.5996	10.6671	-7.21661	-7.21656	0.000165056	-1.52428	-1.45156	0.00392947
118601	0.25937	0.256341	7.22451e-05	0.387535	0.383009	10.5699	-7.60409	-7.59957	10.6204	-7.21655	-7.21656	0.000163862	-1.47783	-1.45142	0.00390981
118801	0.262389	0.256369	7.168e-05	0.392046	0.383051	10.4872	-7.6086	-7.59961	10.5373	-7.21656	-7.21656	0.000163106	-1.49582	-1.45155	0.00388048
119001	0.262186	0.256351	7.15173e-05	0.391742	0.383024	10.4634	-7.60831	-7.59958	10.5135	-7.21656	-7.21656	0.000162747	-1.49605	-1.45144	0.00387448
119201	0.249789	0.256356	7.10401e-05	0.373219	0.383032	10.3936	-7.58975	-7.59959	10.4432	-7.21653	-7.21656	0.000161128	-1.41153	-1.45145	0.00385103
119401	0.256979	0.256356	7.04467e-05	0.383962	0.383032	10.3068	-7.6005	-7.59959	10.3558	-7.21654	-7.21656	0.000159554	-1.45085	-1.4514	0.00381725
119601	0.256856	0.256362	6.98934e-05	0.383779	0.383041	10.2258	-7.60034	-7.5996	10.2744	-7.21656	-7.21656	0.000158137	-1.45099	-1.45145	0.00378726
119801	0.250355	0.256334	6.94402e-05	0.374065	0.382998	10.1595	-7.59054	-7.59955	10.2081	-7.21647	-7.21656	0.000158854	-1.41577	-1.4512	0.00376425
120001	0.256832	0.25636	6.97128e-05	0.383744	0.383038	10.1994	-7.60031	-7.59959	10.2484	-7.21657	-7.21656	0.000159028	-1.44993	-1.45144	0.00377315
120201	0.257029	0.256305	6.9962e-05	0.384037	0.382956	10.2359	-7.60059	-7.59951	10.2855	-7.21655	-7.21656	0.000160263	-1.4574	-1.45099	0.00378765
120401	0.255686	0.256333	6.96521e-05	0.382031	0.382998	10.1905	-7.59863	-7.59955	10.2398	-7.2166	-7.21656	0.000159276	-1.45531	-1.4512	0.00376922
120601	0.249776	0.256332	6.9123e-05	0.373201	0.382996	10.1131	-7.58975	-7.59955	10.162	-7.21655	-7.21656	0.000158103	-1.40536	-1.45119	0.00374195
120801	0.258086	0.256327	6.8503e-05	0.385617	0.382989	10.0224	-7.60221	-7.59955	10.0709	-7.2166	-7.21656	0.000156804	-1.4554	-1.45112	0.00370815
121001	0.256054	0.256347	6.80087e-05	0.382581	0.383018	9.95009	-7.5991	-7.59957	9.99828	-7.21652	-7.21656	0.000156043	-1.45696	-1.45119	0.00367817
121201	0.26232	0.256346	6.822e-05	0.391942	0.383017	9.98102	-7.60856	-7.59957	10.0295	-7.21662	-7.21656	0.00015589	-1.48653	-1.45116	0.00367958
121401	0.267968	0.256341	6.82005e-05	0.400382	0.383009	9.97816	-7.61698	-7.59957	10.0261	-7.21659	-7.21656	0.000155425	-1.54069	-1.45108	0.00368385
121601	0.249572	0.256341	6.77925e-05	0.372896	0.38301	9.91847	-7.58936	-7.59957	9.9663	-7.21646	-7.21656	0.000155533	-1.40048	-1.45116	0.00366133
121801	0.256381	0.256349	6.87454e-05	0.383069	0.383022	10.0579	-7.59965	-7.59958	10.1068	-7.21658	-7.21656	0.000156896	-1.44731	-1.45119	0.00371094
122001	0.260878	0.256335	6.82074e-05	0.389789	0.383001	9.97917	-7.60635	-7.59956	10.0276	-7.21656	-7.21656	0.000155575	-1.48435	-1.45106	0.00368235
122201	0.264654	0.256326	6.82159e-05	0.39543	0.382987	9.98042	-7.61202	-7.59954	10.0288	-7.21659	-7.21656	0.000154572	-1.51523	-1.45097	0.00368502
122401	0.262562	0.256327	6.77501e-05	0.392305	0.382989	9.91226	-7.60886	-7.59955	9.96021	-7.21655	-7.21656	0.000153322	-1.50609	-1.451	0.00366171
122601	0.248256	0.256323	6.73648e-05	0.37093	0.382982	9.85588	-7.58741	-7.59954	9.90365	-7.21648	-7.21656	0.000153657	-1.40829	-1.45102	0.00364041
122801	0.257188	0.256325	6.71186e-05	0.384275	0.382986	9.81987	-7.60083	-7.59954	9.86729	-7.21656	-7.21656	0.000153151	-1.45776	-1.4511	0.00363333
123001	0.265679	0.256353	6.69173e-05	0.396961	0.383027	9.79042	-7.61355	-7.59958	9.83778	-7.21658	-7.21656	0.000152539	-1.52358	-1.45134	0.00362101
123201	0.25547	0.256321	6.67191e-05	0.381708	0.38298	9.76143	-7.59823	-7.59954	9.80877	-7.21652	-7.21656	0.000152335	-1.44802	-1.4511	0.00361068
123401	0.264008	0.256302	6.66042e-05	0.394466	0.382952	9.74461	-7.61104	-7.59951	9.7919	-7.21657	-7.21656	0.000151873	-1.51437	-1.45095	0.00360888
123601	0.242047	0.256282	6.73772e-05	0.361652	0.382922	9.8577	-7.57819	-7.59948	9.90507	-7.21653	-7.21656	0.000150908	-1.33847	-1.4508	0.00365937
123801	0.24843	0.256345	6.80829e-05	0.37119	0.383015	9.96095	-7.58765	-7.59957	10.0087	-7.21646	-7.21656	0.000151046	-1.4133	-1.45132	0.00370108
124001	0.267473	0.256324	7.04905e-05	0.399643	0.382984	10.3132	-7.61623	-7.59954	10.3628	-7.21659	-7.21655	0.0001541	-1.53536	-1.45117	0.00382512
124201	0.26109	0.256296	7.01679e-05	0.390105	0.382942	10.266	-7.60668	-7.5995	10.3154	-7.21658	-7.21655	0.000153155	-1.47595	-1.45101	0.0038032
124401	0.261151	0.256309	6.98476e-05	0.390197	0.382961	10.2191	-7.60673	-7.59952	10.2682	-7.21653	-7.21655	0.000152136	-1.47627	-1.45102	0.00378304
124601	0.263273	0.256284	6.95953e-05	0.393367	0.382924	10.1822	-7.60988	-7.59948	10.2313	-7.21652	-7.21655	0.000153168	-1.50579	-1.45086	0.00376949
124801	0.258202	0.256281	6.92962e-05	0.38579	0.38292	10.1385	-7.60236	-7.59947	10.1873	-7.21657	-7.21655	0.000152846	-1.47781	-1.45085	0.00375544
125001	0.237706	0.256317	6.99211e-05	0.355167	0.382974	10.2299	-7.57165	-7.59953	10.2792	-7.21648	-7.21655	0.000153061	-1.31498	-1.45109	0.00378616
125201	0.257411	0.256265	7.08784e-05	0.384608	0.382896	10.37	-7.60111	-7.59945	10.4199	-7.2165	-7.21655	0.000154954	-1.44797	-1.45073	0.00384473
125401	0.262236	0.256258	7.12949e-05	0.391818	0.382886	10.4309	-7.60837	-7.59944	10.4807	-7.21655	-7.21655	0.000155036	-1.50438	-1.45071	0.00385929
125601	0.250214	0.256299	7.2009e-05	0.373855	0.382947	10.5354	-7.59035	-7.5995	10.5857	-7.2165	-7.21655	0.000155116	-1.41296	-1.45102	0.00389588
125801	0.237056	0.256281	7.22932e-05	0.354195	0.38292	10.577	-7.57061	-7.59947	10.6277	-7.21641	-7.21655	0.000157257	-1.30365	-1.45086	0.00391518
126001	0.252625	0.25628	7.30945e-05	0.377457	0.382918	10.6942	-7.59394	-7.59947	10.745	-7.21649	-7.21655	0.000160058	-1.41879	-1.45088	0.0039661
126201	0.251543	0.256273	7.27337e-05	0.375841	0.382909	10.6414	-7.59232	-7.59946	10.692	-7.21647	-7.21655	0.000161223	-1.40787	-1.45082	0.00395232
126401	0.264828	0.256298	7.247e-05	0.39569	0.382945	10.6028	-7.61227	-7.5995	10.6532	-7.21658	-7.21655	0.000160402	-1.50412	-1.45094	0.003935
126601	0.242368	0.256279	7.24667e-05	0.362132	0.382917	10.6023	-7.57865	-7.59947	10.6525	-7.21652	-7.21655	0.000159489	-1.33268	-1.45073	0.00394108
126801	0.260752	0.256284	7.31079e-05	0.3896	0.382925	10.6961	-7.60616	-7.59948	10.7463	-7.21656	-7.21655	0.000158491	-1.47708	-1.45065	0.00397816
127001	0.26266	0.2563	7.28113e-05	0.39245	0.382948	10.6527	-7.60901	-7.5995	10.7026	-7.21656	-7.21655	0.000157553	-1.49552	-1.45077	0.00396131
127201	0.255886	0.256291	7.27027e-05	0.38233	0.382935	10.6369	-7.59888	-7.59949	10.6866	-7.21655	-7.21655	0.000156705	-1.43424	-1.45076	0.00395043
127401	0.263132	0.25631	7.26613e-05	0.393156	0.382964	10.6308	-7.60976	-7.59952	10.6804	-7.21661	-7.21655	0.000156325	-1.49239	-1.45084	0.00394237
127601	0.262333	0.256321	7.22638e-05	0.391963	0.38298	10.5726	-7.60853	-7.59953	10.622	-7.21657	-7.21655	0.00015555	-1.50235	-1.45087	0.0039224
127801	0.263783	0.256292	7.22271e-05	0.394129	0.382937	10.5673	-7.61067	-7.59949	10.6169	-7.21654	-7.21655	0.000156517	-1.49584	-1.4507	0.00391478
128001	0.242566	0.256278	7.21999e-05	0.362428	0.382915	10.5633	-7.57896	-7.59947	10.6127	-7.21653	-7.21655	0.000155525	-1.34215	-1.45054	0.00391472
128201	0.249507	0.256316	7.33234e-05	0.372799	0.382972	10.7277	-7.58927	-7.59952	10.7778	-7.21647	-7.21655	0.000155721	-1.39646	-1.45077	0.00397332
128401	0.25016	0.256289	7.29803e-05	0.373774	0.382931	10.6775	-7.59027	-7.59948	10.7276	-7.2165	-7.21655	0.000157228	-1.39904	-1.45059	0.00395475
128601	0.264925	0.256304	7.26009e-05	0.395835	0.382954	10.622	-7.61246	-7.59951	10.6719	-7.21662	-7.21655	0.000157036	-1.52404	-1.45071	0.00393493
128801	0.258736	0.256308	7.26433e-05	0.386588	0.38296	10.6282	-7.60315	-7.59951	10.6781	-7.21656	-7.21655	0.000156876	-1.47606	-1.45072	0.00394374
129001	0.258831	0.256286	7.28946e-05	0.386731	0.382928	10.6649	-7.60326	-7.59948	10.715	-7.21653	-7.21655	0.000157017	-1.47029	-1.45059	0.00396652
129201	0.260617	0.256322	7.28659e-05	0.389399	0.382981	10.6607	-7.60601	-7.59953	10.7108	-7.21661	-7.21655	0.000157184	-1.46858	-1.45084	0.00396345
129401	0.250176	0.2563	7.26641e-05	0.373798	0.382949	10.6312	-7.59036	-7.5995	10.6809	-7.21656	-7.21655	0.000156591	-1.40879	-1.45064	0.003954
129601	0.26896	0.256325	7.28609e-05	0.401865	0.382986	10.66	-7.61851	-7.59954	10.7099	-7.21664	-7.21655	0.000157472	-1.54647	-1.45084	0.0039677
129801	0.249011	0.256319	7.2643e-05	0.372058	0.382976	10.6281	-7.58861	-7.59953	10.6777	-7.21656	-7.21655	0.000157145	-1.39529	-1.45081	0.00396118
130001	0.262095	0.256327	7.24354e-05	0.391607	0.382989	10.5978	-7.60816	-7.59954	10.6472	-7.21655	-7.21655	0.000156582	-1.47955	-1.45087	0.00395218
130201	0.270948	0.256303	7.29839e-05	0.404834	0.382953	10.678	-7.62141	-7.59951	10.7278	-7.21657	-7.21655	0.00015683	-1.56001	-1.45072	0.00397523
130401	0.252196	0.256328	7.28469e-05	0.376816	0.382991	10.658	-7.59335	-7.59954	10.7075	-7.21653	-7.21655	0.000155868	-1.42157	-1.45095	0.00396982
130601	0.253649	0.256302	7.30683e-05	0.378987	0.382951	10.6904	-7.59549	-7.5995	10.7399	-7.21651	-7.21655	0.00015554	-1.43707	-1.45078	0.00398125
130801	0.264211	0.256305	7.26426e-05	0.394768	0.382955	10.6281	-7.61131	-7.59951	10.6773	-7.21654	-7.21655	0.000154684	-1.50653	-1.45083	0.0039588
