Distance(r)           	(g[r])	(gCs[r])           	(gK[r])           	(gCsK[k])
0	2.14493e-35
0.075	1.83598e-36
0.15	7.63611e-37
0.225	3.88639e-90
0.3	1.34399e-76
0.375	6.0912e-81
0.45	5.72008e-264
0.525	2.52866e-96
0.6	6.23413e-62
0.675	4.29032e-269
0.75	2.32868e-81
0.825	1.46415e-52
0.9	0.0058255
0.975	1.08552
1.05	4.65453
1.125	3.40043
1.2	0.866716
1.275	0.102197
1.35	0.0489621
1.425	0.284167
1.5	0.819187
1.575	0.921092
1.65	0.397882
1.725	0.193973
1.8	1.02583
1.875	2.58146
1.95	2.21529
2.025	0.741924
2.1	0.475263
2.175	0.971733
2.25	0.856274
2.325	0.550977
2.4	1.07492
2.475	1.54877
2.55	0.95828
2.625	0.45697
2.7	0.487227
2.775	0.59268
2.85	1.40117
2.925	2.26178
3	1.53213
3.075	0.337898
