Distance(r)           	(g[r])	(gCs[r])           	(gK[r])           	(gCsK[k])
0	7.25748e-262
0.075	6.10964e-95
0.15	1.39952e-70
0.225	2.4024e-268
0.3	3.09926e-37
0.375	5.83358e-76
0.45	4.81043e-52
0.525	6.34278e-57
0.6	5.91462e-62
0.675	1.84515e-47
0.75	1.24748e-71
0.825	5.40285e-38
0.9	0.00148937
0.975	0.827101
1.05	4.90351
1.125	3.60662
1.2	0.723838
1.275	0.0553223
1.35	0.0235556
1.425	0.23602
1.5	0.864323
1.575	1.00733
1.65	0.360366
1.725	0.111221
1.8	0.900577
1.875	2.782
1.95	2.34829
2.025	0.615148
2.1	0.383073
2.175	1.04233
2.25	0.891959
2.325	0.437188
2.4	1.0653
2.475	1.71495
2.55	0.935052
2.625	0.385014
2.7	0.502314
2.775	0.507195
2.85	1.34682
2.925	2.49037
3	1.53957
3.075	0.282904
