time-step	lambda
132	-0.894255
133	-0.894192
134	-0.894134
135	-0.894081
136	-0.894032
137	-0.893987
138	-0.893945
139	-0.893907
140	-0.893873
141	-0.893842
142	-0.893814
143	-0.893789
144	-0.893767
145	-0.893747
146	-0.893731
147	-0.893717
148	-0.893705
149	-0.893696
150	-0.89369
151	-0.893685
152	-0.893683
153	-0.893684
154	-0.893686
155	-0.893691
156	-0.893698
157	-0.893708
158	-0.89372
159	-0.893734
160	-0.89375
161	-0.893769
162	-0.89379
163	-0.893813
164	-0.893839
165	-0.893868
166	-0.893899
167	-0.893933
168	-0.893969
169	-0.894009
170	-0.894051
171	-0.894096
172	-0.894145
173	-0.894196
174	-0.894251
175	-0.894309
176	-0.89437
177	-0.894435
178	-0.894503
179	-0.894575
180	-0.894651
181	-0.89473
182	-0.894814
183	-0.894901
184	-0.894992
185	-0.895087
186	-0.895186
187	-0.895289
188	-0.895397
189	-0.895509
190	-0.895625
191	-0.895745
192	-0.89587
193	-0.895999
194	-0.896132
195	-0.89627
196	-0.896412
197	-0.896559
198	-0.896709
199	-0.896865
200	-0.897024
201	-0.897188
202	-0.897356
203	-0.897528
204	-0.897704
205	-0.897884
206	-0.898069
207	-0.898257
208	-0.898449
209	-0.898645
210	-0.898844
211	-0.899047
212	-0.899254
213	-0.899463
214	-0.899676
215	-0.899892
216	-0.900111
217	-0.900332
218	-0.900557
219	-0.900783
220	-0.901012
221	-0.901244
222	-0.901477
223	-0.901712
224	-0.901949
225	-0.902187
226	-0.902426
227	-0.902667
228	-0.902909
229	-0.903151
230	-0.903394
231	-0.903638
232	-0.903881
233	-0.904125
234	-0.904368
235	-0.904612
236	-0.904854
237	-0.905096
238	-0.905337
239	-0.905577
240	-0.905816
241	-0.906054
242	-0.90629
243	-0.906524
244	-0.906756
245	-0.906986
246	-0.907214
247	-0.90744
248	-0.907663
249	-0.907884
250	-0.908102
251	-0.908317
252	-0.908529
253	-0.908738
254	-0.908944
255	-0.909146
256	-0.909345
257	-0.90954
258	-0.909732
259	-0.90992
260	-0.910105
261	-0.910285
262	-0.910462
263	-0.910635
264	-0.910803
265	-0.910968
266	-0.911129
267	-0.911285
268	-0.911438
269	-0.911586
270	-0.91173
271	-0.91187
272	-0.912006
273	-0.912138
274	-0.912265
275	-0.912389
276	-0.912508
277	-0.912623
278	-0.912734
279	-0.912841
280	-0.912944
281	-0.913043
282	-0.913138
283	-0.91323
284	-0.913317
285	-0.913401
286	-0.913481
287	-0.913557
288	-0.91363
289	-0.913699
290	-0.913765
291	-0.913828
292	-0.913887
293	-0.913943
294	-0.913996
295	-0.914046
296	-0.914093
297	-0.914138
298	-0.914179
299	-0.914218
300	-0.914254
301	-0.914288
302	-0.91432
303	-0.914349
304	-0.914377
305	-0.914402
306	-0.914426
307	-0.914447
308	-0.914467
309	-0.914486
310	-0.914503
311	-0.914518
312	-0.914533
313	-0.914546
314	-0.914559
315	-0.914571
316	-0.914582
317	-0.914592
318	-0.914602
319	-0.914611
320	-0.91462
321	-0.91463
322	-0.914639
323	-0.914648
324	-0.914658
325	-0.914667
326	-0.914678
327	-0.914689
328	-0.9147
329	-0.914713
330	-0.914726
331	-0.914741
332	-0.914756
333	-0.914773
334	-0.914791
335	-0.914811
336	-0.914832
337	-0.914854
338	-0.914879
339	-0.914905
340	-0.914933
341	-0.914963
342	-0.914995
343	-0.915029
344	-0.915065
345	-0.915104
346	-0.915144
347	-0.915187
348	-0.915233
349	-0.91528
350	-0.91533
351	-0.915383
352	-0.915438
353	-0.915495
354	-0.915555
355	-0.915617
356	-0.915682
357	-0.915749
358	-0.915819
359	-0.915891
360	-0.915965
361	-0.916042
362	-0.916121
363	-0.916203
364	-0.916287
365	-0.916373
366	-0.916461
367	-0.916551
368	-0.916644
369	-0.916738
370	-0.916835
371	-0.916934
372	-0.917034
373	-0.917136
374	-0.91724
375	-0.917346
376	-0.917453
377	-0.917562
378	-0.917673
379	-0.917784
380	-0.917898
381	-0.918012
382	-0.918128
383	-0.918244
384	-0.918362
385	-0.918481
386	-0.918601
387	-0.918722
388	-0.918843
389	-0.918965
390	-0.919088
391	-0.919212
392	-0.919335
393	-0.91946
394	-0.919585
395	-0.91971
396	-0.919835
397	-0.91996
398	-0.920086
399	-0.920211
400	-0.920337
401	-0.920462
402	-0.920588
403	-0.920713
404	-0.920837
405	-0.920962
406	-0.921086
407	-0.921209
408	-0.921332
409	-0.921454
410	-0.921576
411	-0.921696
412	-0.921816
413	-0.921936
414	-0.922054
415	-0.922171
416	-0.922287
417	-0.922403
418	-0.922517
419	-0.92263
420	-0.922742
421	-0.922852
422	-0.922962
423	-0.92307
424	-0.923177
425	-0.923282
426	-0.923387
427	-0.92349
428	-0.923592
429	-0.923692
430	-0.923791
431	-0.923889
432	-0.923986
433	-0.924081
434	-0.924175
435	-0.924268
436	-0.92436
437	-0.924451
438	-0.924541
439	-0.924629
440	-0.924717
441	-0.924804
442	-0.924889
443	-0.924974
444	-0.925058
445	-0.925142
446	-0.925225
447	-0.925307
448	-0.925389
449	-0.92547
450	-0.925551
451	-0.925632
452	-0.925712
453	-0.925792
454	-0.925872
455	-0.925952
456	-0.926032
457	-0.926112
458	-0.926192
459	-0.926273
460	-0.926354
461	-0.926435
462	-0.926516
463	-0.926598
464	-0.926681
465	-0.926763
466	-0.926847
467	-0.926931
468	-0.927016
469	-0.927102
470	-0.927188
471	-0.927275
472	-0.927363
473	-0.927452
474	-0.927541
475	-0.927632
476	-0.927723
477	-0.927816
478	-0.927909
479	-0.928003
480	-0.928098
481	-0.928193
482	-0.92829
483	-0.928388
484	-0.928486
485	-0.928585
486	-0.928685
487	-0.928786
488	-0.928888
489	-0.928991
490	-0.929094
491	-0.929198
492	-0.929302
493	-0.929408
494	-0.929513
495	-0.92962
496	-0.929727
497	-0.929834
498	-0.929942
499	-0.93005
500	-0.930159
501	-0.930268
502	-0.930377
503	-0.930486
504	-0.930596
505	-0.930705
506	-0.930815
507	-0.930925
508	-0.931034
509	-0.931144
510	-0.931253
511	-0.931362
512	-0.931471
513	-0.931579
514	-0.931687
515	-0.931794
516	-0.9319
517	-0.932006
518	-0.932112
519	-0.932216
520	-0.932319
521	-0.932422
522	-0.932523
523	-0.932623
524	-0.932722
525	-0.93282
526	-0.932916
527	-0.933011
528	-0.933104
529	-0.933195
530	-0.933285
531	-0.933373
532	-0.933459
533	-0.933543
534	-0.933625
535	-0.933705
536	-0.933782
537	-0.933858
538	-0.933931
539	-0.934002
540	-0.93407
541	-0.934136
542	-0.934199
543	-0.93426
544	-0.934318
545	-0.934374
546	-0.934426
547	-0.934476
548	-0.934523
549	-0.934568
550	-0.934609
551	-0.934648
552	-0.934684
553	-0.934717
554	-0.934748
555	-0.934775
556	-0.9348
557	-0.934822
558	-0.934841
559	-0.934858
560	-0.934871
561	-0.934882
562	-0.93489
563	-0.934896
564	-0.934899
565	-0.9349
566	-0.934898
567	-0.934893
568	-0.934886
569	-0.934877
570	-0.934865
571	-0.934852
572	-0.934835
573	-0.934817
574	-0.934796
575	-0.934774
576	-0.934749
577	-0.934722
578	-0.934694
579	-0.934663
580	-0.93463
581	-0.934596
582	-0.93456
583	-0.934522
584	-0.934482
585	-0.93444
586	-0.934397
587	-0.934352
588	-0.934305
589	-0.934257
590	-0.934207
591	-0.934156
592	-0.934103
593	-0.934048
594	-0.933992
595	-0.933934
596	-0.933874
597	-0.933813
598	-0.933751
599	-0.933686
600	-0.933621
601	-0.933553
602	-0.933484
603	-0.933414
604	-0.933342
605	-0.933268
606	-0.933193
607	-0.933116
608	-0.933038
609	-0.932958
610	-0.932877
611	-0.932794
612	-0.93271
613	-0.932624
614	-0.932537
615	-0.932449
616	-0.932359
617	-0.932267
618	-0.932174
619	-0.93208
620	-0.931985
621	-0.931888
622	-0.93179
623	-0.931691
624	-0.93159
625	-0.931489
626	-0.931386
627	-0.931282
628	-0.931177
629	-0.931071
630	-0.930964
631	-0.930857
632	-0.930748
633	-0.930638
634	-0.930527
635	-0.930415
636	-0.930303
637	-0.93019
638	-0.930075
639	-0.92996
640	-0.929844
641	-0.929728
642	-0.92961
643	-0.929492
644	-0.929373
645	-0.929253
646	-0.929133
647	-0.929012
648	-0.928889
649	-0.928767
650	-0.928643
651	-0.928519
652	-0.928394
653	-0.928268
654	-0.928141
655	-0.928014
656	-0.927886
657	-0.927757
658	-0.927628
659	-0.927498
660	-0.927367
661	-0.927236
662	-0.927103
663	-0.926971
664	-0.926837
665	-0.926703
666	-0.926568
667	-0.926433
668	-0.926297
669	-0.926161
670	-0.926024
671	-0.925887
672	-0.925749
673	-0.92561
674	-0.925472
675	-0.925333
676	-0.925193
677	-0.925054
678	-0.924914
679	-0.924773
680	-0.924633
681	-0.924492
682	-0.924352
683	-0.924211
684	-0.92407
685	-0.923929
686	-0.923788
687	-0.923647
688	-0.923506
689	-0.923366
690	-0.923225
691	-0.923085
692	-0.922945
693	-0.922805
694	-0.922666
695	-0.922527
696	-0.922389
697	-0.922251
698	-0.922113
699	-0.921976
700	-0.92184
701	-0.921704
702	-0.921569
703	-0.921435
704	-0.921301
705	-0.921168
706	-0.921036
707	-0.920905
708	-0.920775
709	-0.920646
710	-0.920518
711	-0.92039
712	-0.920264
713	-0.920139
714	-0.920015
715	-0.919892
716	-0.91977
717	-0.919649
718	-0.919529
719	-0.919411
720	-0.919294
721	-0.919178
722	-0.919063
723	-0.918949
724	-0.918836
725	-0.918725
726	-0.918614
727	-0.918505
728	-0.918397
729	-0.91829
730	-0.918185
731	-0.91808
732	-0.917976
733	-0.917874
734	-0.917772
735	-0.917672
736	-0.917573
737	-0.917474
738	-0.917377
739	-0.917281
740	-0.917185
741	-0.917091
742	-0.916997
743	-0.916904
744	-0.916812
745	-0.916722
746	-0.916632
747	-0.916543
748	-0.916454
749	-0.916367
750	-0.916281
751	-0.916195
752	-0.91611
753	-0.916027
754	-0.915944
755	-0.915862
756	-0.915782
757	-0.915702
758	-0.915623
759	-0.915545
760	-0.915469
761	-0.915393
762	-0.915319
763	-0.915246
764	-0.915174
765	-0.915103
766	-0.915034
767	-0.914966
768	-0.914899
769	-0.914834
770	-0.91477
771	-0.914708
772	-0.914647
773	-0.914588
774	-0.914531
775	-0.914475
776	-0.914421
777	-0.914369
778	-0.914319
779	-0.914271
780	-0.914224
781	-0.914179
782	-0.914137
783	-0.914096
784	-0.914058
785	-0.914022
786	-0.913987
787	-0.913956
788	-0.913926
789	-0.913898
790	-0.913873
791	-0.913851
792	-0.91383
793	-0.913812
794	-0.913797
795	-0.913784
796	-0.913774
797	-0.913766
798	-0.913761
799	-0.913758
800	-0.913759
801	-0.913761
802	-0.913767
803	-0.913776
804	-0.913787
805	-0.913801
806	-0.913818
807	-0.913838
808	-0.91386
809	-0.913886
810	-0.913914
811	-0.913946
812	-0.91398
813	-0.914017
814	-0.914057
815	-0.9141
816	-0.914146
817	-0.914195
818	-0.914247
819	-0.914301
820	-0.914358
821	-0.914418
822	-0.914481
823	-0.914546
824	-0.914614
825	-0.914684
826	-0.914757
827	-0.914832
828	-0.91491
829	-0.91499
830	-0.915072
831	-0.915156
832	-0.915242
833	-0.91533
834	-0.915419
835	-0.915511
836	-0.915604
837	-0.915698
838	-0.915794
839	-0.915891
840	-0.915989
841	-0.916088
842	-0.916188
843	-0.916289
844	-0.91639
845	-0.916492
846	-0.916595
847	-0.916698
848	-0.916801
849	-0.916904
850	-0.917008
851	-0.917111
852	-0.917215
853	-0.917318
854	-0.917421
855	-0.917523
856	-0.917625
857	-0.917727
858	-0.917828
859	-0.917928
860	-0.918028
861	-0.918127
862	-0.918226
863	-0.918324
864	-0.91842
865	-0.918517
866	-0.918612
867	-0.918706
868	-0.9188
869	-0.918892
870	-0.918984
871	-0.919075
872	-0.919166
873	-0.919255
874	-0.919344
875	-0.919431
876	-0.919519
877	-0.919605
878	-0.919691
879	-0.919776
880	-0.91986
881	-0.919944
882	-0.920027
883	-0.92011
884	-0.920192
885	-0.920273
886	-0.920355
887	-0.920435
888	-0.920516
889	-0.920596
890	-0.920675
891	-0.920754
892	-0.920833
893	-0.920911
894	-0.920989
895	-0.921067
896	-0.921144
897	-0.921221
898	-0.921298
899	-0.921374
900	-0.921449
901	-0.921525
902	-0.921599
903	-0.921673
904	-0.921746
905	-0.921819
906	-0.921891
907	-0.921963
908	-0.922033
909	-0.922102
910	-0.922171
911	-0.922238
912	-0.922305
913	-0.92237
914	-0.922434
915	-0.922496
916	-0.922558
917	-0.922617
918	-0.922675
919	-0.922731
920	-0.922786
921	-0.922838
922	-0.922889
923	-0.922937
924	-0.922983
925	-0.923027
926	-0.923069
927	-0.923108
928	-0.923145
929	-0.923179
930	-0.92321
931	-0.923239
932	-0.923264
933	-0.923287
934	-0.923307
935	-0.923324
936	-0.923338
937	-0.923348
938	-0.923356
939	-0.92336
940	-0.923361
941	-0.923359
942	-0.923353
943	-0.923344
944	-0.923332
945	-0.923316
946	-0.923297
947	-0.923275
948	-0.92325
949	-0.923221
950	-0.923189
951	-0.923153
952	-0.923115
953	-0.923073
954	-0.923029
955	-0.922981
956	-0.92293
957	-0.922877
958	-0.92282
959	-0.922761
960	-0.922699
961	-0.922635
962	-0.922568
963	-0.922499
964	-0.922427
965	-0.922354
966	-0.922278
967	-0.9222
968	-0.92212
969	-0.922039
970	-0.921956
971	-0.921871
972	-0.921785
973	-0.921697
974	-0.921608
975	-0.921519
976	-0.921428
977	-0.921336
978	-0.921243
979	-0.92115
980	-0.921056
981	-0.920962
982	-0.920867
983	-0.920772
984	-0.920677
985	-0.920581
986	-0.920486
987	-0.92039
988	-0.920295
989	-0.9202
990	-0.920105
991	-0.92001
992	-0.919916
993	-0.919822
994	-0.919729
995	-0.919636
996	-0.919544
997	-0.919452
998	-0.919361
999	-0.919271
1000	-0.919181
1001	-0.919092
1002	-0.919004
1003	-0.918916
1004	-0.918829
1005	-0.918743
1006	-0.918658
1007	-0.918573
1008	-0.918489
1009	-0.918406
1010	-0.918324
1011	-0.918243
1012	-0.918162
1013	-0.918082
1014	-0.918003
1015	-0.917925
1016	-0.917848
1017	-0.917771
1018	-0.917695
1019	-0.91762
1020	-0.917546
1021	-0.917473
1022	-0.917401
1023	-0.917329
1024	-0.917258
1025	-0.917189
1026	-0.91712
1027	-0.917052
1028	-0.916985
1029	-0.916919
1030	-0.916854
1031	-0.91679
1032	-0.916727
1033	-0.916665
1034	-0.916605
1035	-0.916545
1036	-0.916487
1037	-0.91643
1038	-0.916374
1039	-0.916319
1040	-0.916266
1041	-0.916214
1042	-0.916164
1043	-0.916115
1044	-0.916068
1045	-0.916022
1046	-0.915978
1047	-0.915935
1048	-0.915894
1049	-0.915855
1050	-0.915817
1051	-0.915782
1052	-0.915748
1053	-0.915716
1054	-0.915686
1055	-0.915658
1056	-0.915632
1057	-0.915608
1058	-0.915586
1059	-0.915566
1060	-0.915548
1061	-0.915532
1062	-0.915519
1063	-0.915508
1064	-0.915499
1065	-0.915492
1066	-0.915488
1067	-0.915486
1068	-0.915486
1069	-0.915489
1070	-0.915494
1071	-0.915501
1072	-0.915511
1073	-0.915524
1074	-0.915538
1075	-0.915556
1076	-0.915575
1077	-0.915597
1078	-0.915622
1079	-0.915649
1080	-0.915679
1081	-0.915711
1082	-0.915746
1083	-0.915783
1084	-0.915823
1085	-0.915865
1086	-0.91591
1087	-0.915957
1088	-0.916007
1089	-0.91606
1090	-0.916115
1091	-0.916172
1092	-0.916232
1093	-0.916295
1094	-0.91636
1095	-0.916427
1096	-0.916497
1097	-0.91657
1098	-0.916645
1099	-0.916722
1100	-0.916802
1101	-0.916884
1102	-0.916969
1103	-0.917056
1104	-0.917146
1105	-0.917237
1106	-0.917332
1107	-0.917428
1108	-0.917527
1109	-0.917628
1110	-0.917731
1111	-0.917837
1112	-0.917945
1113	-0.918055
1114	-0.918167
1115	-0.918281
1116	-0.918397
1117	-0.918515
1118	-0.918635
1119	-0.918757
1120	-0.918881
1121	-0.919007
1122	-0.919134
1123	-0.919263
1124	-0.919394
1125	-0.919527
1126	-0.919661
1127	-0.919796
1128	-0.919933
1129	-0.920071
1130	-0.920211
1131	-0.920351
1132	-0.920493
1133	-0.920636
1134	-0.92078
1135	-0.920925
1136	-0.921071
1137	-0.921218
1138	-0.921365
1139	-0.921513
1140	-0.921661
1141	-0.92181
1142	-0.92196
1143	-0.92211
1144	-0.92226
1145	-0.92241
1146	-0.92256
1147	-0.92271
1148	-0.922861
1149	-0.923011
1150	-0.92316
1151	-0.92331
1152	-0.923459
1153	-0.923607
1154	-0.923755
1155	-0.923903
1156	-0.924049
1157	-0.924195
1158	-0.924339
1159	-0.924483
1160	-0.924626
1161	-0.924767
1162	-0.924907
1163	-0.925046
1164	-0.925183
1165	-0.925319
1166	-0.925453
1167	-0.925586
1168	-0.925716
1169	-0.925845
1170	-0.925972
1171	-0.926096
1172	-0.926219
1173	-0.926339
1174	-0.926457
1175	-0.926573
1176	-0.926686
1177	-0.926796
1178	-0.926904
1179	-0.92701
1180	-0.927112
1181	-0.927212
1182	-0.927308
1183	-0.927402
1184	-0.927493
1185	-0.927581
1186	-0.927665
1187	-0.927747
1188	-0.927825
1189	-0.9279
1190	-0.927972
1191	-0.928041
1192	-0.928106
1193	-0.928168
1194	-0.928226
1195	-0.928281
1196	-0.928333
1197	-0.928381
1198	-0.928426
1199	-0.928468
1200	-0.928506
1201	-0.928541
1202	-0.928573
1203	-0.928601
1204	-0.928626
1205	-0.928648
1206	-0.928666
1207	-0.928682
1208	-0.928694
1209	-0.928703
1210	-0.92871
1211	-0.928713
1212	-0.928713
1213	-0.928711
1214	-0.928706
1215	-0.928698
1216	-0.928688
1217	-0.928675
1218	-0.928659
1219	-0.928641
1220	-0.928621
1221	-0.928598
1222	-0.928574
1223	-0.928547
1224	-0.928518
1225	-0.928487
1226	-0.928455
1227	-0.928421
1228	-0.928385
1229	-0.928347
1230	-0.928309
1231	-0.928268
1232	-0.928227
1233	-0.928184
1234	-0.92814
1235	-0.928095
1236	-0.928049
1237	-0.928002
1238	-0.927954
1239	-0.927906
1240	-0.927857
1241	-0.927807
1242	-0.927756
1243	-0.927705
1244	-0.927654
1245	-0.927602
1246	-0.92755
1247	-0.927497
1248	-0.927444
1249	-0.92739
1250	-0.927337
1251	-0.927282
1252	-0.927228
1253	-0.927173
1254	-0.927118
1255	-0.927062
1256	-0.927006
1257	-0.92695
1258	-0.926893
1259	-0.926835
1260	-0.926777
1261	-0.926718
1262	-0.926659
1263	-0.926598
1264	-0.926537
1265	-0.926475
1266	-0.926412
1267	-0.926348
1268	-0.926283
1269	-0.926217
1270	-0.926149
1271	-0.92608
1272	-0.926009
1273	-0.925937
1274	-0.925864
1275	-0.925789
1276	-0.925712
1277	-0.925633
1278	-0.925552
1279	-0.92547
1280	-0.925386
1281	-0.925299
1282	-0.925211
1283	-0.92512
1284	-0.925027
1285	-0.924933
1286	-0.924836
1287	-0.924736
1288	-0.924635
1289	-0.924531
1290	-0.924425
1291	-0.924317
1292	-0.924206
1293	-0.924093
1294	-0.923978
1295	-0.923861
1296	-0.923741
1297	-0.923619
1298	-0.923495
1299	-0.923369
1300	-0.923241
1301	-0.923111
1302	-0.922979
1303	-0.922845
1304	-0.922709
1305	-0.922571
1306	-0.922431
1307	-0.92229
1308	-0.922148
1309	-0.922003
1310	-0.921858
1311	-0.921711
1312	-0.921563
1313	-0.921414
1314	-0.921263
1315	-0.921112
1316	-0.92096
1317	-0.920808
1318	-0.920655
1319	-0.920502
1320	-0.920348
1321	-0.920194
1322	-0.920041
1323	-0.919887
1324	-0.919734
1325	-0.919581
1326	-0.919429
1327	-0.919277
1328	-0.919126
1329	-0.918976
1330	-0.918827
1331	-0.918679
1332	-0.918533
1333	-0.918388
1334	-0.918244
1335	-0.918102
1336	-0.917962
1337	-0.917824
1338	-0.917687
1339	-0.917553
1340	-0.91742
1341	-0.91729
1342	-0.917162
1343	-0.917036
1344	-0.916912
1345	-0.91679
1346	-0.916671
1347	-0.916555
1348	-0.91644
1349	-0.916328
1350	-0.916218
1351	-0.916111
1352	-0.916006
1353	-0.915903
1354	-0.915802
1355	-0.915703
1356	-0.915607
1357	-0.915512
1358	-0.91542
1359	-0.915329
1360	-0.915241
1361	-0.915154
1362	-0.915069
1363	-0.914985
1364	-0.914903
1365	-0.914822
1366	-0.914743
1367	-0.914665
1368	-0.914588
1369	-0.914513
1370	-0.914439
1371	-0.914365
1372	-0.914293
1373	-0.914221
1374	-0.91415
1375	-0.914081
1376	-0.914011
1377	-0.913943
1378	-0.913875
1379	-0.913808
1380	-0.913742
1381	-0.913676
1382	-0.913611
1383	-0.913546
1384	-0.913482
1385	-0.913419
1386	-0.913356
1387	-0.913294
1388	-0.913232
1389	-0.913172
1390	-0.913112
1391	-0.913053
1392	-0.912994
1393	-0.912937
1394	-0.91288
1395	-0.912825
1396	-0.912771
1397	-0.912717
1398	-0.912666
1399	-0.912615
1400	-0.912565
1401	-0.912517
1402	-0.912471
1403	-0.912426
1404	-0.912383
1405	-0.912341
1406	-0.912301
1407	-0.912263
1408	-0.912227
1409	-0.912193
1410	-0.912161
1411	-0.912131
1412	-0.912103
1413	-0.912077
1414	-0.912053
1415	-0.912031
1416	-0.912012
1417	-0.911995
1418	-0.91198
1419	-0.911967
1420	-0.911957
1421	-0.911949
1422	-0.911944
1423	-0.91194
1424	-0.911939
1425	-0.91194
1426	-0.911944
1427	-0.91195
1428	-0.911958
1429	-0.911968
1430	-0.91198
1431	-0.911995
1432	-0.912012
1433	-0.912031
1434	-0.912052
1435	-0.912075
1436	-0.912101
1437	-0.912128
1438	-0.912158
1439	-0.912189
1440	-0.912223
1441	-0.912258
1442	-0.912295
1443	-0.912335
1444	-0.912376
1445	-0.912419
1446	-0.912464
1447	-0.91251
1448	-0.912559
1449	-0.912609
1450	-0.912661
1451	-0.912715
1452	-0.91277
1453	-0.912828
1454	-0.912887
1455	-0.912947
1456	-0.91301
1457	-0.913074
1458	-0.913139
1459	-0.913207
1460	-0.913276
1461	-0.913346
1462	-0.913418
1463	-0.913492
1464	-0.913567
1465	-0.913644
1466	-0.913722
1467	-0.913802
1468	-0.913884
1469	-0.913966
1470	-0.91405
1471	-0.914136
1472	-0.914223
1473	-0.914311
1474	-0.914401
1475	-0.914492
1476	-0.914584
1477	-0.914677
1478	-0.914772
1479	-0.914867
1480	-0.914964
1481	-0.915062
1482	-0.91516
1483	-0.91526
1484	-0.915361
1485	-0.915462
1486	-0.915564
1487	-0.915667
1488	-0.915771
1489	-0.915875
1490	-0.91598
1491	-0.916086
1492	-0.916192
1493	-0.916298
1494	-0.916405
1495	-0.916512
1496	-0.91662
1497	-0.916727
1498	-0.916835
1499	-0.916943
1500	-0.917051
1501	-0.917158
1502	-0.917266
1503	-0.917374
1504	-0.917481
1505	-0.917588
1506	-0.917695
1507	-0.917801
1508	-0.917907
1509	-0.918012
1510	-0.918116
1511	-0.91822
1512	-0.918323
1513	-0.918425
1514	-0.918527
1515	-0.918627
1516	-0.918726
1517	-0.918824
1518	-0.918921
1519	-0.919017
1520	-0.919111
1521	-0.919204
1522	-0.919296
1523	-0.919385
1524	-0.919474
1525	-0.91956
1526	-0.919645
1527	-0.919728
1528	-0.919809
1529	-0.919888
1530	-0.919965
1531	-0.920039
1532	-0.920112
1533	-0.920182
1534	-0.920251
1535	-0.920316
1536	-0.92038
1537	-0.920441
1538	-0.920499
1539	-0.920555
1540	-0.920608
1541	-0.920659
1542	-0.920707
1543	-0.920752
1544	-0.920795
1545	-0.920835
1546	-0.920872
1547	-0.920906
1548	-0.920938
1549	-0.920966
1550	-0.920992
1551	-0.921015
1552	-0.921035
1553	-0.921053
1554	-0.921067
1555	-0.921079
1556	-0.921088
1557	-0.921094
1558	-0.921097
1559	-0.921098
1560	-0.921095
1561	-0.92109
1562	-0.921083
1563	-0.921073
1564	-0.92106
1565	-0.921044
1566	-0.921026
1567	-0.921006
1568	-0.920983
1569	-0.920958
1570	-0.92093
1571	-0.920901
1572	-0.920869
1573	-0.920835
1574	-0.920798
1575	-0.92076
1576	-0.92072
1577	-0.920678
1578	-0.920634
1579	-0.920589
1580	-0.920542
1581	-0.920493
1582	-0.920443
1583	-0.920391
1584	-0.920338
1585	-0.920283
1586	-0.920228
1587	-0.920171
1588	-0.920113
1589	-0.920054
1590	-0.919993
1591	-0.919932
1592	-0.91987
1593	-0.919807
1594	-0.919744
1595	-0.919679
1596	-0.919614
1597	-0.919548
1598	-0.919482
1599	-0.919415
1600	-0.919347
1601	-0.919279
1602	-0.91921
1603	-0.91914
1604	-0.919071
1605	-0.919
1606	-0.918929
1607	-0.918858
1608	-0.918786
1609	-0.918714
1610	-0.918642
1611	-0.918569
1612	-0.918495
1613	-0.918422
1614	-0.918347
1615	-0.918273
1616	-0.918198
1617	-0.918122
1618	-0.918047
1619	-0.91797
1620	-0.917894
1621	-0.917817
1622	-0.91774
1623	-0.917663
1624	-0.917586
1625	-0.917508
1626	-0.91743
1627	-0.917352
1628	-0.917274
1629	-0.917196
1630	-0.917118
1631	-0.91704
1632	-0.916962
1633	-0.916885
1634	-0.916808
1635	-0.916731
1636	-0.916655
1637	-0.916579
1638	-0.916504
1639	-0.916429
1640	-0.916355
1641	-0.916283
1642	-0.916211
1643	-0.91614
1644	-0.916071
1645	-0.916003
1646	-0.915937
1647	-0.915871
1648	-0.915808
1649	-0.915746
1650	-0.915687
1651	-0.915629
1652	-0.915573
1653	-0.91552
1654	-0.915468
1655	-0.91542
1656	-0.915373
1657	-0.915329
1658	-0.915288
1659	-0.91525
1660	-0.915215
1661	-0.915182
1662	-0.915153
1663	-0.915126
