Distance(r)           	(g[r])	(gCs[r])           	(gK[r])           	(gCsK[k])
0	1.28518e-35
0.075	2.07265e-36
0.15	7.56823e-90
0.225	2.21477e-76
0.3	9.08689e-81
0.375	7.58028e-264
0.45	3.36647e-96
0.525	5.52021e-57
0.6	6.11615e-269
0.675	1.62427e-47
0.75	4.94296e-38
0.825	1.00889e-47
0.9	3.4875e-62
0.975	0.168336
1.05	5.56452
1.125	4.15808
1.2	0.230194
1.275	0.00138546
1.35	0.000645711
1.425	0.0723784
1.5	0.95683
1.575	1.30956
1.65	0.187846
1.725	0.004477
1.8	0.373473
1.875	3.46623
1.95	2.6993
2.025	0.199507
2.1	0.132049
2.175	1.29396
2.25	1.0221
2.325	0.11395
2.4	0.894043
2.475	2.38113
2.55	0.716935
2.625	0.172522
2.7	0.66282
2.775	0.315323
2.85	0.940998
2.925	3.42459
3	1.35807
3.075	0.0923125
