timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
163001	0.379979	0.388159	0.000190434	0.567742	0.579965	27.8617	-7.41035	-7.42263	27.9586	-6.84261	-6.84266	0.000252428	-0.279414	-0.334396	0.0101264
163201	0.372401	0.3882	0.000190978	0.55642	0.580026	27.9412	-7.39892	-7.42269	28.038	-6.8425	-6.84266	0.000252432	-0.204998	-0.334682	0.0101569
163401	0.409348	0.388159	0.000191899	0.611624	0.579964	28.076	-7.45431	-7.42263	28.1743	-6.84269	-6.84266	0.000256419	-0.476795	-0.33437	0.0102079
163601	0.369674	0.388162	0.000191889	0.552345	0.579968	28.0746	-7.39486	-7.42263	28.1731	-6.84252	-6.84266	0.000256871	-0.197608	-0.334403	0.0102027
163801	0.385064	0.388166	0.000191628	0.575339	0.579975	28.0364	-7.41791	-7.42264	28.1348	-6.84257	-6.84266	0.000257637	-0.32644	-0.334439	0.0101909
164001	0.394856	0.388158	0.000191109	0.589971	0.579963	27.9604	-7.43263	-7.42263	28.0587	-6.84266	-6.84266	0.000258179	-0.387755	-0.334401	0.0101632
164201	0.378558	0.388154	0.000190671	0.565619	0.579957	27.8963	-7.40818	-7.42262	27.9944	-6.84256	-6.84266	0.000258548	-0.253082	-0.334428	0.0101423
164401	0.38359	0.388158	0.00019028	0.573138	0.579963	27.8392	-7.41567	-7.42263	27.9371	-6.84253	-6.84266	0.000259236	-0.313793	-0.334478	0.0101227
164601	0.415034	0.388155	0.000190192	0.62012	0.579958	27.8263	-7.46275	-7.42262	27.9241	-6.84263	-6.84266	0.000260402	-0.551045	-0.334472	0.0101236
164801	0.377112	0.388142	0.000190083	0.563458	0.579939	27.8103	-7.40612	-7.4226	27.9078	-6.84266	-6.84266	0.000259726	-0.246553	-0.334361	0.0101231
165001	0.380746	0.388147	0.000191002	0.568889	0.579946	27.9448	-7.4115	-7.42261	28.0427	-6.84261	-6.84266	0.000259574	-0.257218	-0.334384	0.0101789
165201	0.372107	0.388149	0.000191181	0.555981	0.579949	27.971	-7.39858	-7.42261	28.069	-6.84259	-6.84266	0.000259246	-0.224541	-0.334357	0.0101836
165401	0.386035	0.388149	0.000190877	0.576791	0.57995	27.9265	-7.41953	-7.42261	28.0244	-6.84274	-6.84266	0.000258921	-0.328044	-0.334376	0.0101672
165601	0.405583	0.388178	0.000190863	0.605998	0.579993	27.9244	-7.44876	-7.42266	28.0227	-6.84276	-6.84266	0.00026109	-0.473363	-0.334576	0.010167
165801	0.371362	0.388138	0.000191197	0.554867	0.579932	27.9734	-7.39748	-7.42259	28.0722	-6.84261	-6.84266	0.000262061	-0.201081	-0.334278	0.0101873
166001	0.37054	0.388145	0.000191628	0.553639	0.579943	28.0364	-7.3963	-7.42261	28.1352	-6.84266	-6.84266	0.000261445	-0.199783	-0.33433	0.0102177
166201	0.375272	0.388165	0.00019142	0.560708	0.579973	28.006	-7.40332	-7.42263	28.1048	-6.84261	-6.84266	0.000261133	-0.238216	-0.334485	0.0102107
166401	0.369986	0.388145	0.000191991	0.552811	0.579944	28.0895	-7.39542	-7.42261	28.1884	-6.84261	-6.84266	0.000260942	-0.175653	-0.334269	0.0102472
166601	0.376721	0.388143	0.000191912	0.562875	0.57994	28.0779	-7.40547	-7.4226	28.1768	-6.84259	-6.84266	0.00026055	-0.262667	-0.334262	0.0102421
166801	0.376853	0.388144	0.000191575	0.563072	0.579941	28.0287	-7.40576	-7.4226	28.1273	-6.84269	-6.84266	0.000260084	-0.258174	-0.334302	0.0102248
167001	0.373579	0.388151	0.000192525	0.558179	0.579953	28.1677	-7.40077	-7.42261	28.2667	-6.84259	-6.84266	0.000259866	-0.243415	-0.33437	0.0102724
167201	0.372914	0.38815	0.000192119	0.557185	0.57995	28.1083	-7.39973	-7.42261	28.207	-6.84255	-6.84266	0.000260867	-0.226186	-0.334397	0.0102511
167401	0.402141	0.388133	0.000192098	0.600855	0.579926	28.1052	-7.44346	-7.42259	28.2042	-6.84261	-6.84266	0.000262444	-0.441217	-0.334284	0.0102513
167601	0.392882	0.388122	0.000191679	0.587021	0.579909	28.0439	-7.42968	-7.42257	28.1427	-6.84265	-6.84266	0.000261965	-0.387149	-0.334222	0.010229
167801	0.379497	0.388134	0.000191262	0.567022	0.579927	27.9828	-7.40963	-7.42259	28.0814	-6.84261	-6.84266	0.000261296	-0.24863	-0.334285	0.0102063
168001	0.375606	0.388105	0.000191337	0.561208	0.579883	27.9937	-7.40387	-7.42254	28.0923	-6.84266	-6.84266	0.000260838	-0.201209	-0.334	0.010226
168201	0.402773	0.388127	0.000191314	0.601799	0.579917	27.9905	-7.44459	-7.42258	28.0894	-6.84279	-6.84266	0.000261722	-0.435068	-0.334113	0.0102251
168401	0.375411	0.388139	0.000191647	0.560917	0.579935	28.0391	-7.40364	-7.4226	28.1385	-6.84272	-6.84266	0.00026569	-0.212591	-0.334154	0.0102351
168601	0.40522	0.388121	0.000191337	0.605456	0.579907	27.9938	-7.4482	-7.42257	28.0929	-6.84275	-6.84266	0.000265171	-0.431774	-0.333968	0.0102238
168801	0.375586	0.388131	0.000191211	0.561178	0.579922	27.9753	-7.4039	-7.42258	28.0743	-6.84272	-6.84266	0.000265673	-0.233837	-0.334017	0.0102145
169001	0.394561	0.388132	0.000190842	0.589529	0.579924	27.9213	-7.43229	-7.42259	28.0201	-6.84276	-6.84266	0.000266731	-0.365429	-0.333982	0.0101951
169201	0.383932	0.388126	0.000190722	0.573648	0.579916	27.9039	-7.41633	-7.42258	28.0026	-6.84269	-6.84266	0.000266503	-0.303701	-0.333914	0.0101907
169401	0.381373	0.388134	0.000190764	0.569825	0.579927	27.91	-7.41252	-7.42259	28.0086	-6.8427	-6.84266	0.000266261	-0.29814	-0.333972	0.0101947
169601	0.393073	0.388134	0.0001906	0.587306	0.579928	27.886	-7.42999	-7.42259	27.9844	-6.84269	-6.84266	0.00026564	-0.371376	-0.33395	0.0101884
169801	0.368173	0.388136	0.000190599	0.550102	0.57993	27.8859	-7.39265	-7.42259	27.984	-6.84254	-6.84266	0.000265127	-0.190195	-0.333962	0.010188
170001	0.398939	0.388102	0.000191003	0.59607	0.579879	27.945	-7.4388	-7.42254	28.0436	-6.84273	-6.84266	0.000265873	-0.397482	-0.333711	0.0102069
170201	0.377651	0.388125	0.000191142	0.564263	0.579914	27.9653	-7.40689	-7.42258	28.0641	-6.84263	-6.84266	0.000265725	-0.258581	-0.33386	0.0102073
170401	0.394639	0.388109	0.000190774	0.589647	0.579889	27.9114	-7.43233	-7.42255	28.0101	-6.84269	-6.84266	0.000265212	-0.37004	-0.333737	0.0101873
170601	0.38414	0.388104	0.000190993	0.573959	0.579881	27.9434	-7.41654	-7.42254	28.0422	-6.84258	-6.84266	0.00026551	-0.297083	-0.333703	0.0101936
170801	0.38586	0.388121	0.000190987	0.576529	0.579907	27.9426	-7.41926	-7.42257	28.0415	-6.84273	-6.84266	0.000265896	-0.32024	-0.333842	0.010199
171001	0.3867	0.388123	0.000190585	0.577784	0.57991	27.8838	-7.42035	-7.42257	27.9825	-6.84257	-6.84266	0.000265657	-0.321788	-0.333869	0.0101759
171201	0.388758	0.388088	0.000190604	0.580859	0.579859	27.8865	-7.42346	-7.42252	27.9857	-6.8426	-6.84266	0.000267263	-0.360966	-0.333637	0.0101762
171401	0.376113	0.388117	0.00019064	0.561965	0.579902	27.8918	-7.40468	-7.42256	27.9912	-6.84271	-6.84266	0.000267842	-0.246322	-0.33386	0.0101784
171601	0.385602	0.388098	0.000190357	0.576143	0.579873	27.8505	-7.41882	-7.42254	27.9496	-6.84267	-6.84266	0.000267184	-0.323573	-0.333725	0.0101629
171801	0.382627	0.388101	0.000190352	0.571699	0.579877	27.8497	-7.41442	-7.42254	27.9486	-6.84272	-6.84266	0.000266923	-0.288033	-0.333773	0.0101664
172001	0.385674	0.388112	0.000190458	0.576251	0.579894	27.8651	-7.41891	-7.42256	27.9642	-6.84266	-6.84266	0.000266943	-0.31873	-0.333861	0.0101732
172201	0.382748	0.388101	0.000190054	0.571879	0.579877	27.806	-7.41459	-7.42254	27.9048	-6.84271	-6.84266	0.000266396	-0.289954	-0.333789	0.0101524
172401	0.364089	0.388099	0.000190298	0.544001	0.579875	27.8418	-7.38665	-7.42254	27.9407	-6.84264	-6.84266	0.000266119	-0.167089	-0.333801	0.010168
172601	0.382914	0.388098	0.000190851	0.572128	0.579873	27.9228	-7.41472	-7.42254	28.0218	-6.84259	-6.84266	0.00026586	-0.317355	-0.333814	0.0101969
172801	0.393162	0.388103	0.000190393	0.587439	0.579881	27.8557	-7.43012	-7.42254	27.9544	-6.84268	-6.84266	0.000265265	-0.368502	-0.33389	0.0101747
173001	0.38794	0.388105	0.000189999	0.579638	0.579884	27.7981	-7.42231	-7.42255	27.8967	-6.84268	-6.84266	0.000264637	-0.345502	-0.333916	0.0101575
173201	0.420498	0.388103	0.000190207	0.628283	0.57988	27.8284	-7.47102	-7.42254	27.9271	-6.84274	-6.84266	0.00026427	-0.576444	-0.333947	0.010164
173401	0.386207	0.388089	0.000191483	0.577048	0.57986	28.0152	-7.41974	-7.42252	28.1146	-6.84269	-6.84266	0.000264526	-0.310988	-0.33385	0.0102342
173601	0.379596	0.388113	0.000192004	0.567169	0.579896	28.0914	-7.40983	-7.42256	28.1914	-6.84266	-6.84266	0.000266048	-0.287016	-0.334001	0.0102551
173801	0.38363	0.388114	0.000191682	0.573197	0.579897	28.0443	-7.41582	-7.42256	28.1441	-6.84262	-6.84266	0.000265447	-0.306234	-0.334014	0.0102379
174001	0.41973	0.388114	0.000192924	0.627136	0.579897	28.226	-7.46998	-7.42256	28.327	-6.84284	-6.84266	0.000266726	-0.574953	-0.334037	0.0102993
174201	0.399106	0.388118	0.000192698	0.596321	0.579902	28.1929	-7.43905	-7.42257	28.2937	-6.84273	-6.84266	0.000267577	-0.416718	-0.334105	0.0102876
174401	0.391381	0.388119	0.000192249	0.584778	0.579905	28.1272	-7.42752	-7.42257	28.2277	-6.84274	-6.84266	0.000267558	-0.340576	-0.334104	0.0102625
174601	0.387291	0.388106	0.000192405	0.578667	0.579885	28.1501	-7.42129	-7.42255	28.2509	-6.84263	-6.84266	0.00026759	-0.307146	-0.334005	0.0102747
174801	0.398623	0.388116	0.000192471	0.595599	0.5799	28.1597	-7.43829	-7.42256	28.2604	-6.84269	-6.84266	0.000267063	-0.416481	-0.33404	0.0102721
175001	0.378521	0.388122	0.000192133	0.565563	0.579909	28.1103	-7.40831	-7.42257	28.2108	-6.84275	-6.84266	0.000267205	-0.262808	-0.334066	0.0102531
175201	0.382666	0.388122	0.000191713	0.571757	0.579908	28.0489	-7.41449	-7.42257	28.1491	-6.84273	-6.84266	0.000267052	-0.249259	-0.334014	0.0102322
175401	0.385265	0.388128	0.000191334	0.57564	0.579919	27.9933	-7.41835	-7.42258	28.0934	-6.84271	-6.84266	0.000267049	-0.308488	-0.334037	0.0102134
175601	0.39864	0.388124	0.000190895	0.595624	0.579912	27.9291	-7.43837	-7.42258	28.0289	-6.84274	-6.84266	0.000266769	-0.421327	-0.333985	0.0101923
175801	0.368182	0.388128	0.000190636	0.550116	0.579917	27.8912	-7.39272	-7.42258	27.991	-6.84261	-6.84266	0.000266643	-0.175666	-0.333992	0.0101787
176001	0.39039	0.388105	0.000191201	0.583298	0.579884	27.9739	-7.42601	-7.42255	28.0736	-6.84271	-6.84266	0.000266092	-0.335202	-0.333822	0.0102092
176201	0.388894	0.388125	0.000191052	0.581062	0.579913	27.9521	-7.42376	-7.42258	28.0521	-6.8427	-6.84266	0.000266929	-0.344798	-0.333945	0.0101965
176401	0.370382	0.388115	0.000190836	0.553403	0.579899	27.9204	-7.39601	-7.42256	28.0204	-6.8426	-6.84266	0.00026667	-0.201113	-0.333876	0.0101843
176601	0.373021	0.38812	0.000191039	0.557345	0.579906	27.9502	-7.39998	-7.42257	28.0501	-6.84264	-6.84266	0.000266299	-0.216138	-0.333886	0.0101937
176801	0.405125	0.38812	0.000191124	0.605314	0.579906	27.9626	-7.44798	-7.42257	28.0623	-6.84266	-6.84266	0.000265882	-0.455482	-0.333893	0.0101985
177001	0.409505	0.388121	0.000191092	0.611858	0.579908	27.9579	-7.45464	-7.42257	28.0577	-6.84278	-6.84266	0.000265756	-0.501926	-0.333916	0.0101964
177201	0.38748	0.388127	0.00019078	0.578949	0.579917	27.9123	-7.42159	-7.42258	28.012	-6.84264	-6.84266	0.000265552	-0.335529	-0.334002	0.0101812
177401	0.390964	0.388128	0.000190562	0.584155	0.579917	27.8804	-7.42686	-7.42258	27.9799	-6.8427	-6.84266	0.000264993	-0.373616	-0.334007	0.010172
177601	0.414949	0.388144	0.000190528	0.619992	0.579942	27.8754	-7.46272	-7.42261	27.9749	-6.84273	-6.84266	0.000265424	-0.52722	-0.334153	0.0101703
177801	0.406971	0.38812	0.000190871	0.608073	0.579905	27.9256	-7.45082	-7.42257	28.0252	-6.84274	-6.84266	0.000264962	-0.459802	-0.333916	0.0102021
178001	0.390492	0.38812	0.000192102	0.58345	0.579905	28.1057	-7.42611	-7.42257	28.206	-6.84266	-6.84266	0.00026529	-0.327763	-0.333883	0.0102636
